Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
17578,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
17579,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
17580,Forest,Water,Water,Non_Water,Water,Water,Water,Water
17581,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
17582,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
17583,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
17584,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
17585,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
17586,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
17587,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
17588,Forest,Water,Water,Water,Water,NULL,NULL,Water
17589,Forest,Water,Water,Water,Water,NULL,NULL,Forest
17590,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
17591,Forest,Water,Water,Water,Water,NULL,Wetland,Water
17592,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
17593,Forest,Water,Water,Water,Water,NULL,Water,Grassland
17594,Forest,Water,Water,Water,Water,NULL,Water,Wetland
17595,Forest,Water,Water,Water,Water,NULL,Water,Water
17596,Forest,Water,Water,Water,Water,NULL,Water,Forest
17597,Forest,Water,Water,Water,Water,NULL,Forest,Water
17598,Forest,Water,Water,Water,Water,NULL,Forest,Forest
17599,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
17600,Forest,Water,Water,Water,Water,Grassland,Water,Wetland
17601,Forest,Water,Water,Water,Water,Grassland,Water,Water
17602,Forest,Water,Water,Water,Water,Grassland,Water,Forest
17603,Forest,Water,Water,Water,Water,Wetland,NULL,Grassland
17604,Forest,Water,Water,Water,Water,Wetland,NULL,Water
17605,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
17606,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
17607,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
17608,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
17609,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
17610,Forest,Water,Water,Water,Water,Wetland,Water,NULL
17611,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
17612,Forest,Water,Water,Water,Water,Wetland,Water,Water
17613,Forest,Water,Water,Water,Water,Wetland,Water,Forest
17614,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
17615,Forest,Water,Water,Water,Water,Wetland,Forest,Water
17616,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
17617,Forest,Water,Water,Water,Water,Water,NULL,Water
17618,Forest,Water,Water,Water,Water,Water,Wetland,Water
17619,Forest,Water,Water,Water,Water,Water,Wetland,Forest
17620,Forest,Water,Water,Water,Water,Water,Water,Wetland
17621,Forest,Water,Water,Water,Water,Water,Water,Water
17622,Forest,Water,Water,Water,Water,Water,Water,Forest
17623,Forest,Water,Water,Water,Water,Water,Forest,Water
17624,Forest,Water,Water,Water,Water,Water,Forest,Forest
17625,Forest,Water,Water,Water,Water,Forest,NULL,Water
17626,Forest,Water,Water,Water,Water,Forest,NULL,Forest
17627,Forest,Water,Water,Water,Water,Forest,Wetland,Water
17628,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
17629,Forest,Water,Water,Water,Water,Forest,Water,Water
17630,Forest,Water,Water,Water,Water,Forest,Water,Forest
17631,Forest,Water,Water,Water,Water,Forest,Forest,Water
17632,Forest,Water,Water,Water,Water,Forest,Forest,Forest
17633,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17634,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
17635,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17636,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
17637,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
17638,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
17639,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
17640,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Water
17641,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
17642,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
17643,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
17644,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
17645,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17646,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
17647,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
17648,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
17649,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17650,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17651,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
17652,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
17653,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17654,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17655,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
17656,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
17657,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
17658,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
17659,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
17660,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
17661,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
17662,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
17663,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
17664,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
17665,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
17666,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
17667,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
17668,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
17669,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
17670,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
17671,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
17672,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
17673,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
17674,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
17675,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
17676,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
17677,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
17678,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
17679,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
17680,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
17681,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
17682,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
17683,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
17684,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
17685,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
17686,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
17687,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
17688,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
17689,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
17690,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
17691,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
17692,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
17693,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
17694,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
17695,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
17696,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
17697,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
17698,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
17699,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
17700,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
17701,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17702,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
17703,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
17704,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
17705,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
17706,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
17707,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
17708,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
17709,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
17710,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
17711,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
17712,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
17713,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
17714,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
17715,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
17716,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
17717,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
17718,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
17719,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
17720,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
17721,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
17722,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
17723,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
17724,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
17725,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
17726,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
17727,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
17728,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
17729,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
17730,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
17731,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
17732,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
17733,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
17734,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
17735,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
17736,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
17737,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
17738,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
17739,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
17740,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
17741,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
17742,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
17743,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
17744,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
17745,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
17746,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
17747,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
17748,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
17749,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
17750,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
17751,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
17752,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
17753,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
17754,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
17755,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
17756,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
17757,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
17758,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
17759,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
17760,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
17761,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
17762,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
17763,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
17764,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
17765,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
17766,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
17767,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
17768,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
17769,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
17770,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
17771,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
17772,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
17773,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
17774,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
17775,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
17776,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
17777,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
17778,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
17779,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
17780,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
17781,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
17782,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
17783,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
17784,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
17785,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
17786,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17787,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
17788,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
17789,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
17790,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
17791,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
17792,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17793,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
17794,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17795,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
17796,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17797,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17798,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
17799,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
17800,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
17801,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
17802,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
17803,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
17804,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
17805,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
17806,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Cropland
17807,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
17808,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
17809,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
17810,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
17811,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
17812,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17813,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17814,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17815,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17816,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
17817,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17818,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
17819,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17820,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
17821,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
17822,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
17823,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
17824,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
17825,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
17826,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
17827,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
17828,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
17829,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
17830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
17831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
17832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
17833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
17834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
17835,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
17836,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
17837,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
17838,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
17839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
17840,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
17841,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
17842,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
17843,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
17844,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
17845,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
17846,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
17847,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
17848,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
17849,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
17850,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
17851,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
17852,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
17853,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
17854,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Water
17855,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
17856,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
17857,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
17858,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
17859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
17860,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
17861,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
17862,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
17863,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
17864,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
17865,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
17866,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
17867,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
17868,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
17869,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
17870,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
17871,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
17872,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
17873,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
17874,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
17875,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
17876,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
17877,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
17878,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
17879,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
17880,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
17881,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
17882,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
17883,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17884,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
17885,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
17886,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
17887,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
17888,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
17889,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
17890,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
17891,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
17892,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
17893,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
17894,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
17895,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
17896,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
17897,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
17898,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
17899,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17900,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
17901,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17902,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
17903,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17904,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
17905,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
17906,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Built-up
17907,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
17908,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
17909,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
17910,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
17911,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
17912,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
17913,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
17914,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
17915,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17916,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
17917,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
