Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPS_M_R
21560,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Forest
21561,Forest,Forest,Water,Water,Water,Shrubland,Water,Grassland
21562,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
21563,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
21564,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
21565,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
21566,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
21567,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
21568,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
21569,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
21570,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
21571,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
21572,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
21573,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
21574,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
21575,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
21576,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
21577,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
21578,Forest,Forest,Water,Water,Water,Water,Water,Water
21579,Forest,Forest,Water,Water,Water,Water,Water,Forest
21580,Forest,Forest,Water,Water,Water,Water,Forest,Forest
21581,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
21582,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
21583,Forest,Forest,Water,Water,Water,Forest,Wetland,Wetland
21584,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
21585,Forest,Forest,Water,Water,Water,Forest,Water,NULL
21586,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
21587,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
21588,Forest,Forest,Water,Water,Water,Forest,Water,Forest
21589,Forest,Forest,Water,Water,Water,Forest,Forest,Water
21590,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
21591,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
21592,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
21593,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
21594,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
21595,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
21596,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
21597,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
21598,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
21599,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
21600,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
21601,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
21602,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
21603,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
21604,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
21605,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
21606,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
21607,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
21608,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
21609,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
21610,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
21611,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
21612,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
21613,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
21614,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
21615,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
21616,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
21617,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
21618,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
21619,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
21620,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
21621,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
21622,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
21623,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
21624,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
21625,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
21626,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
21627,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
21628,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
21629,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21630,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21631,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21632,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
21633,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21634,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21635,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
21636,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21637,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
21638,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
21639,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
21640,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
21641,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
21642,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21643,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
21644,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
21645,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
21646,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21647,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
21648,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
21649,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21650,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21651,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
21652,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
21653,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
21654,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
21655,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
21656,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
21657,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
21658,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
21659,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
21660,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
21661,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
21662,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
21663,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
21664,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
21665,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
21666,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
21667,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
21668,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
21669,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
21670,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21671,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
21672,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
21673,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
21674,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
21675,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
21676,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
21677,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
21678,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
21679,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
21680,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
21681,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
21682,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
21683,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
21684,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
21685,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
21686,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
21687,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
21688,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
21689,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
21690,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
21691,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
21692,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
21693,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
21694,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
21695,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
21696,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
21697,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
21698,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
21699,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
21700,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
21701,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
21702,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
21703,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
21704,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
21705,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
21706,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
21707,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
21708,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
21709,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
21710,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
21711,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
21712,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
21713,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
21714,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
21715,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
21716,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
21717,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21718,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
21719,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
21720,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
21721,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
21722,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
21723,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
21724,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
21725,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
21726,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
21727,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
21728,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
21729,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
21730,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
21731,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
21732,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
21733,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
21734,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
21735,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
21736,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
21737,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
21738,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
21739,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
21740,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
21741,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
21742,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
21743,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21744,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21745,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
21746,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
21747,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
21748,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
21749,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
21750,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
21751,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
21752,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
21753,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
21754,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
21755,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
21756,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
21757,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
21758,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
21759,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
21760,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
21761,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
21762,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
21763,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
21764,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
21765,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
21766,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
21767,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
21768,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
21769,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
21770,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
21771,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
21772,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
21773,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
21774,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
21775,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
21776,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
21777,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
21778,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
21779,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
21780,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
21781,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
21782,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
21783,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
21784,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
21785,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
21786,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
21787,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
21788,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
21789,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
21790,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
21791,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
21792,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
21793,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
21794,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
21795,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
21796,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
21797,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
21798,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
21799,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
21800,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
21801,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
21802,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
21803,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
21804,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
21805,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
21806,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
21807,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
21808,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
21809,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
21810,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
21811,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
21812,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
21813,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
21814,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
21815,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
21816,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
21817,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
21818,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
21819,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
21820,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
21821,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
21822,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
21823,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
21824,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
21825,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
21826,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
21827,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
21828,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
21829,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
21830,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Wetland
21831,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
21832,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
21833,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
21834,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
21835,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
21836,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
21837,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
21838,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
21839,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
21840,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
21841,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
21842,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21843,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
21844,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21845,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
21846,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
21847,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
21848,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
21849,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
21850,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
21851,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
21852,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
21853,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
21854,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
21855,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
21856,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21857,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21858,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
21859,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21860,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21861,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21862,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21863,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
21864,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
21865,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
21866,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
21867,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
21868,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21869,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
21870,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21871,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
21872,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
21873,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
21874,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
21875,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21876,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21877,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
21878,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
21879,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
21880,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
21881,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
21882,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
