Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R
2565,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2566,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2567,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2568,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2569,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2570,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2571,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2572,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2573,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2574,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2575,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2576,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2577,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2578,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2579,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2580,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2581,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2582,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2583,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2584,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2585,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2586,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2587,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2588,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2589,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2590,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2591,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2592,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2593,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2594,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2595,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2596,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2597,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2598,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2599,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2600,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2601,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2602,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2603,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2604,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2605,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2606,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2607,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2608,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2609,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2610,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2611,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2612,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2613,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2614,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2615,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2616,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2617,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2618,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2620,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2621,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2622,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2623,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2624,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2625,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2626,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2627,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2628,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2629,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2630,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2631,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2632,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2633,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2634,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2635,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
2636,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2637,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2638,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2639,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2640,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2641,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2643,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2644,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2645,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2646,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2647,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2648,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2649,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2650,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2651,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2652,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2653,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2654,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2655,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2656,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2657,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2658,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2659,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2660,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2661,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2662,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2663,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2664,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2665,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2666,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2667,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2670,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2671,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2672,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2673,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2674,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2675,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2676,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2677,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2678,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2679,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2680,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2681,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2682,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2683,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2684,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2685,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2686,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2687,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2688,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2689,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2691,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2692,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2693,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2694,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2695,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2696,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2697,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2698,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2699,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2700,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2701,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2702,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2703,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2704,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2705,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2706,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2707,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2708,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2709,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2711,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2712,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2713,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2714,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2715,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2716,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2717,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2718,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2719,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2721,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2722,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2723,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2724,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2725,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2726,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2727,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2728,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2729,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2730,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2731,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2732,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2733,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2734,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2735,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2736,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2738,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2739,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2740,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2741,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2742,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2743,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2744,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2745,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2746,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2747,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2748,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2749,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2750,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2751,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2752,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2753,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2754,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2755,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2756,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2757,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2758,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2759,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2760,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2761,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2762,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2763,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2764,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2765,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2766,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2767,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2768,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2769,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2770,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2771,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2772,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2773,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2774,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2776,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2777,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2778,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2779,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2780,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2781,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2782,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2783,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2784,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2785,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2786,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2787,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2788,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2789,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2790,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2791,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2792,Forest,Water,Water,Water,Water,NULL,NULL,NULL
2793,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2794,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
2795,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2796,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2797,Forest,Water,Water,Water,Water,NULL,NULL,Water
2798,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2799,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2800,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2801,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2802,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2803,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2804,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2805,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2806,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2808,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2809,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2810,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2811,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2812,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2814,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2815,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2823,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2824,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2826,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2827,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2828,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2829,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2830,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2831,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2832,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2833,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2834,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2835,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2836,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2837,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2839,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2840,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2841,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2842,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2843,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2844,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2846,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2847,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2848,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2849,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2850,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2851,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2852,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2853,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2854,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2855,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2856,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2857,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2858,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2859,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2860,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2862,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2864,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2865,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2866,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2867,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2869,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2870,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2871,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2872,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2873,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2874,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2875,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2876,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2877,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2878,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2879,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2880,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2881,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2882,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2883,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2884,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2885,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2886,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2887,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2888,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2889,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2890,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2891,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2892,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2893,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2894,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2895,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2896,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2897,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2898,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2899,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2900,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2901,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2902,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2903,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2904,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2905,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2906,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2907,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2908,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2909,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2910,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2911,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2912,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
