Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWJ_M_R
2043,Water,Water,Water,Water,Water,Wetland,Water,Wetland
2044,Water,Water,Water,Water,Water,Wetland,Water,Water
2045,Water,Water,Water,Water,Water,Wetland,Water,Forest
2046,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
2047,Water,Water,Water,Water,Water,Bareland,Bareland,Water
2048,Water,Water,Water,Water,Water,Bareland,Built-up,Water
2049,Water,Water,Water,Water,Water,Bareland,Water,Water
2050,Water,Water,Water,Water,Water,Water,NULL,Water
2051,Water,Water,Water,Water,Water,Water,Wetland,Water
2052,Water,Water,Water,Water,Water,Water,Bareland,Water
2053,Water,Water,Water,Water,Water,Water,Water,Grassland
2054,Water,Water,Water,Water,Water,Water,Water,Wetland
2055,Water,Water,Water,Water,Water,Water,Water,Water
2056,Water,Water,Water,Water,Water,Water,Water,Forest
2057,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2058,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2059,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2060,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2061,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2062,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2063,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2064,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2065,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2066,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2067,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
2068,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2069,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2070,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2071,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2072,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2073,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2074,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2075,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
2076,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2077,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2078,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2079,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
2080,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
2081,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2082,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2083,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2084,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2085,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2086,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2087,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2088,Water,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
2089,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
2090,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2091,Water,Forest,Water,Water,Water,Water,Water,Wetland
2092,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2093,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2094,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2095,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2096,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2097,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2098,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2099,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2100,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
2101,Permanent_ice_and_snow,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2102,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2103,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2104,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2105,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2106,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2107,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
2108,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2109,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
2110,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
2111,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Bareland,Water
2112,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2113,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
2114,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2115,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
2116,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2117,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2118,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
2119,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2120,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2121,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
2122,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
2123,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,Water,Wetland
2124,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,Water,Bareland
2125,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
2126,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Water,Built-up,Grassland
2127,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Water,Built-up,Bareland
2128,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Water,Water,Bareland
2129,Permanent_ice_and_snow,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2130,Permanent_ice_and_snow,Built-up,Water,NULL,Water,Water,Water,Bareland
2131,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2132,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2133,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
2134,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2135,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
2136,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2137,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2138,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2139,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
2140,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Bareland,Bareland
2141,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2142,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2143,Permanent_ice_and_snow,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2144,Permanent_ice_and_snow,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2145,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2146,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2147,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2148,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2149,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2150,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2151,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2152,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2153,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2154,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
2155,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2156,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2157,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2158,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2159,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2160,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2161,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2162,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2163,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2164,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2165,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2166,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2167,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2168,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2169,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2170,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2171,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2172,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2173,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2174,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2175,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2176,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
2177,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
2178,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2179,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2180,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2181,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2182,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2184,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2185,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2186,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2187,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
2188,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2189,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2190,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2191,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2192,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2193,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2194,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2195,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2196,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2197,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2198,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
2199,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2200,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2201,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2202,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2203,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2204,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2205,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2206,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2207,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2208,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2209,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2210,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2211,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2212,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2213,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2214,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
2215,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2216,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
2217,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2218,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2219,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2220,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2221,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2222,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2223,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
2224,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2225,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2226,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2227,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2228,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2229,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Built-up
2230,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2231,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2232,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2233,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
2239,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2240,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2241,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2242,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2243,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2244,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2245,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2246,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2247,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2248,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2249,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2250,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2251,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2252,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
2253,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2254,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2255,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2256,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2257,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2258,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2259,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2260,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2261,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2262,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2263,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2264,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2265,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2266,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
2267,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
2268,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2269,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
2270,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2271,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2272,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
2273,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2274,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2275,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2276,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2277,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2278,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2279,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
2280,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
2281,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2282,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2283,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2284,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
2285,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2286,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2287,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2288,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2289,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2290,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
2291,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
2292,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
2293,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
2294,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
2295,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2296,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
2297,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2298,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
2299,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2300,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2301,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2302,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2303,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2304,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2305,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2306,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2307,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2308,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2309,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2310,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2311,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2312,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2313,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2314,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
2315,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
2316,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
2317,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2318,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2319,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2320,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2321,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2322,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2323,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
2324,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
2325,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
2326,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2327,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2328,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
2329,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
2330,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,NULL
2331,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
2332,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
2333,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2334,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2335,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
2336,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2337,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
2338,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2339,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2340,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
2341,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2342,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2343,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2344,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2345,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2346,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2347,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2348,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2349,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2350,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2351,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2352,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2353,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2354,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2355,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2356,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Wetland,Wetland
2357,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2358,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
