Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R
2539,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2540,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2541,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2542,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2543,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2544,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2545,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL
2546,Water,Built-up,Cropland,Non_Water,Non_Wetland,Wetland
2547,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2548,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
2549,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2550,Water,Built-up,Cropland,Water,Non_Wetland,NULL
2551,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
2552,Water,Built-up,Cropland,Water,Non_Wetland,Wetland
2553,Water,Built-up,Cropland,Water,Non_Wetland,Water
2554,Water,Built-up,Wetland,NULL,Wetland,Bareland
2555,Water,Built-up,Wetland,NULL,Wetland,Water
2556,Water,Built-up,Wetland,NULL,Wetland,Forest
2557,Water,Built-up,Wetland,Non_Water,Wetland,Water
2558,Water,Built-up,Wetland,Water,Wetland,Water
2559,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
2560,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2561,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2562,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
2563,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2564,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
2565,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2566,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2567,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL
2568,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2569,Water,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
2570,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2571,Water,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
2572,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
2573,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2574,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2575,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2576,Water,Built-up,Bareland,Water,Non_Wetland,Water
2577,Water,Built-up,Bareland,Water,Non_Wetland,Forest
2578,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2579,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2580,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2581,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2582,Water,Built-up,Built-up,Water,Non_Wetland,Grassland
2583,Water,Built-up,Built-up,Water,Non_Wetland,Water
2584,Water,Built-up,Water,NULL,Water,Grassland
2585,Water,Built-up,Water,NULL,Water,Wetland
2586,Water,Built-up,Water,NULL,Water,Water
2587,Water,Built-up,Water,NULL,Water,Forest
2588,Water,Built-up,Water,Non_Water,Water,Wetland
2589,Water,Built-up,Water,Non_Water,Water,Forest
2590,Water,Built-up,Water,Water,Water,Grassland
2591,Water,Built-up,Water,Water,Water,Wetland
2592,Water,Built-up,Water,Water,Water,Bareland
2593,Water,Built-up,Water,Water,Water,Water
2594,Water,Built-up,Water,Water,Water,Forest
2595,Water,Built-up,Forest,NULL,Non_Wetland,NULL
2596,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2597,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2598,Water,Built-up,Forest,NULL,Non_Wetland,Wetland
2599,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
2600,Water,Built-up,Forest,NULL,Non_Wetland,Water
2601,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2602,Water,Built-up,Forest,Non_Water,Non_Wetland,Cropland
2603,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland
2604,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2605,Water,Built-up,Forest,Non_Water,Non_Wetland,Water
2606,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
2607,Water,Built-up,Forest,Water,Non_Wetland,Wetland
2608,Water,Built-up,Forest,Water,Non_Wetland,Water
2609,Water,Water,NULL,Water,Non_Wetland,Bareland
2610,Water,Water,NULL,Water,Non_Wetland,Water
2611,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2612,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2613,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2614,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2615,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2616,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2617,Water,Water,Shrubland,NULL,Non_Wetland,Water
2618,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2619,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2620,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2621,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2622,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2623,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2624,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2625,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2626,Water,Water,Shrubland,Water,Non_Wetland,NULL
2627,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2628,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2629,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2630,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2631,Water,Water,Shrubland,Water,Non_Wetland,Water
2632,Water,Water,Shrubland,Water,Non_Wetland,Forest
2633,Water,Water,Grassland,NULL,Non_Wetland,NULL
2634,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2635,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2636,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2637,Water,Water,Grassland,NULL,Non_Wetland,Built-up
2638,Water,Water,Grassland,NULL,Non_Wetland,Water
2639,Water,Water,Grassland,NULL,Non_Wetland,Forest
2640,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2641,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2642,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2643,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2644,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2645,Water,Water,Grassland,Water,Non_Wetland,Bareland
2646,Water,Water,Grassland,Water,Non_Wetland,Water
2647,Water,Water,Cropland,NULL,Non_Wetland,NULL
2648,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2649,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2650,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2651,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2652,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2653,Water,Water,Cropland,NULL,Non_Wetland,Water
2654,Water,Water,Cropland,NULL,Non_Wetland,Forest
2655,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2656,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2657,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2658,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2659,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2660,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2661,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2662,Water,Water,Cropland,Water,Non_Wetland,NULL
2663,Water,Water,Cropland,Water,Non_Wetland,Grassland
2664,Water,Water,Cropland,Water,Non_Wetland,Cropland
2665,Water,Water,Cropland,Water,Non_Wetland,Wetland
2666,Water,Water,Cropland,Water,Non_Wetland,Bareland
2667,Water,Water,Cropland,Water,Non_Wetland,Water
2668,Water,Water,Cropland,Water,Non_Wetland,Forest
2669,Water,Water,Wetland,NULL,Wetland,NULL
2670,Water,Water,Wetland,NULL,Wetland,Grassland
2671,Water,Water,Wetland,NULL,Wetland,Cropland
2672,Water,Water,Wetland,NULL,Wetland,Wetland
2673,Water,Water,Wetland,NULL,Wetland,Bareland
2674,Water,Water,Wetland,NULL,Wetland,Water
2675,Water,Water,Wetland,NULL,Wetland,Forest
2676,Water,Water,Wetland,Non_Water,Wetland,NULL
2677,Water,Water,Wetland,Non_Water,Wetland,Grassland
2678,Water,Water,Wetland,Non_Water,Wetland,Cropland
2679,Water,Water,Wetland,Non_Water,Wetland,Wetland
2680,Water,Water,Wetland,Non_Water,Wetland,Bareland
2681,Water,Water,Wetland,Non_Water,Wetland,Water
2682,Water,Water,Wetland,Non_Water,Wetland,Forest
2683,Water,Water,Wetland,Water,NULL,Water
2684,Water,Water,Wetland,Water,Wetland,NULL
2685,Water,Water,Wetland,Water,Wetland,Grassland
2686,Water,Water,Wetland,Water,Wetland,Cropland
2687,Water,Water,Wetland,Water,Wetland,Wetland
2688,Water,Water,Wetland,Water,Wetland,Bareland
2689,Water,Water,Wetland,Water,Wetland,Water
2690,Water,Water,Wetland,Water,Wetland,Forest
2691,Water,Water,Bareland,NULL,Non_Wetland,NULL
2692,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2693,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2694,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2695,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2696,Water,Water,Bareland,NULL,Non_Wetland,Built-up
2697,Water,Water,Bareland,NULL,Non_Wetland,Water
2698,Water,Water,Bareland,NULL,Non_Wetland,Forest
2699,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2700,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2701,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2702,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2703,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2704,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2705,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2706,Water,Water,Bareland,Water,Non_Wetland,NULL
2707,Water,Water,Bareland,Water,Non_Wetland,Grassland
2708,Water,Water,Bareland,Water,Non_Wetland,Cropland
2709,Water,Water,Bareland,Water,Non_Wetland,Wetland
2710,Water,Water,Bareland,Water,Non_Wetland,Bareland
2711,Water,Water,Bareland,Water,Non_Wetland,Built-up
2712,Water,Water,Bareland,Water,Non_Wetland,Water
2713,Water,Water,Bareland,Water,Non_Wetland,Forest
2714,Water,Water,Built-up,NULL,Non_Wetland,NULL
2715,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2716,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2717,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2718,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2719,Water,Water,Built-up,NULL,Non_Wetland,Water
2720,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2721,Water,Water,Built-up,Water,Non_Wetland,Bareland
2722,Water,Water,Built-up,Water,Non_Wetland,Built-up
2723,Water,Water,Built-up,Water,Non_Wetland,Water
2724,Water,Water,Water,NULL,NULL,Water
2725,Water,Water,Water,NULL,Water,NULL
2726,Water,Water,Water,NULL,Water,Grassland
2727,Water,Water,Water,NULL,Water,Cropland
2728,Water,Water,Water,NULL,Water,Wetland
2729,Water,Water,Water,NULL,Water,Bareland
2730,Water,Water,Water,NULL,Water,Water
2731,Water,Water,Water,NULL,Water,Forest
2732,Water,Water,Water,Non_Water,Water,NULL
2733,Water,Water,Water,Non_Water,Water,Grassland
2734,Water,Water,Water,Non_Water,Water,Cropland
2735,Water,Water,Water,Non_Water,Water,Wetland
2736,Water,Water,Water,Non_Water,Water,Bareland
2737,Water,Water,Water,Non_Water,Water,Water
2738,Water,Water,Water,Non_Water,Water,Forest
2739,Water,Water,Water,Water,NULL,Built-up
2740,Water,Water,Water,Water,NULL,Water
2741,Water,Water,Water,Water,Water,NULL
2742,Water,Water,Water,Water,Water,Grassland
2743,Water,Water,Water,Water,Water,Cropland
2744,Water,Water,Water,Water,Water,Wetland
2745,Water,Water,Water,Water,Water,Bareland
2746,Water,Water,Water,Water,Water,Water
2747,Water,Water,Water,Water,Water,Forest
2748,Water,Water,Forest,NULL,Non_Wetland,NULL
2749,Water,Water,Forest,NULL,Non_Wetland,Grassland
2750,Water,Water,Forest,NULL,Non_Wetland,Cropland
2751,Water,Water,Forest,NULL,Non_Wetland,Wetland
2752,Water,Water,Forest,NULL,Non_Wetland,Bareland
2753,Water,Water,Forest,NULL,Non_Wetland,Built-up
2754,Water,Water,Forest,NULL,Non_Wetland,Water
2755,Water,Water,Forest,NULL,Non_Wetland,Forest
2756,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2757,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2758,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2759,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2760,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2761,Water,Water,Forest,Non_Water,Non_Wetland,Water
2762,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2763,Water,Water,Forest,Water,Non_Wetland,NULL
2764,Water,Water,Forest,Water,Non_Wetland,Grassland
2765,Water,Water,Forest,Water,Non_Wetland,Cropland
2766,Water,Water,Forest,Water,Non_Wetland,Wetland
2767,Water,Water,Forest,Water,Non_Wetland,Bareland
2768,Water,Water,Forest,Water,Non_Wetland,Water
2769,Water,Water,Forest,Water,Non_Wetland,Forest
2770,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2771,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2772,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2773,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2774,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2775,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2776,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2777,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2778,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2779,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
2780,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2781,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2782,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2783,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2784,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2785,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2786,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2787,Water,Forest,Cropland,Water,Non_Wetland,Forest
2788,Water,Forest,Wetland,NULL,Wetland,Water
2789,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2790,Water,Forest,Wetland,Water,Wetland,Cropland
2791,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2792,Water,Forest,Bareland,NULL,Non_Wetland,Water
2793,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2794,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
2795,Water,Forest,Water,NULL,Water,Grassland
2796,Water,Forest,Water,NULL,Water,Forest
2797,Water,Forest,Water,Water,Water,NULL
2798,Water,Forest,Water,Water,Water,Grassland
2799,Water,Forest,Forest,NULL,Non_Wetland,NULL
2800,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2801,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2802,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2803,Water,Forest,Forest,NULL,Non_Wetland,Water
2804,Water,Forest,Forest,NULL,Non_Wetland,Forest
2805,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2806,Water,Forest,Forest,Non_Water,Non_Wetland,Cropland
2807,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2808,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2809,Water,Forest,Forest,Water,Non_Wetland,Forest
2810,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2811,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2812,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
2813,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2814,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2815,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2816,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2817,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
2818,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Water
2819,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
2820,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2821,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
2822,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2823,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL
2824,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2825,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Water
2826,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
2827,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Water
2828,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL
2829,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Water
2830,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water
2831,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland
2832,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland
2833,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2834,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
2835,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
2836,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
2837,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Grassland
2838,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Bareland
2839,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Water
2840,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland
2841,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2842,Permanent_ice_and_snow,Water,Water,Water,NULL,Water
2843,Permanent_ice_and_snow,Water,Water,Water,Water,Grassland
2844,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2845,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2846,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2847,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2848,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
2849,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2850,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2851,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2852,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2853,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2854,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2855,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2856,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2857,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2858,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2859,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2860,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2861,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2862,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2863,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2864,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2865,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2867,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2868,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2869,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2870,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2871,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2872,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2873,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2874,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2875,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2876,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2877,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up
2878,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2879,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2880,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2881,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2882,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2883,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2884,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2885,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2886,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2887,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2888,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2889,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2890,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2891,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2892,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2893,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2894,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2895,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2896,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2897,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2898,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2899,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2900,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2901,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2902,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2903,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2904,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2905,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2906,Forest,NULL,Cropland,Water,Non_Wetland,Water
2907,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2908,Forest,NULL,Wetland,NULL,Wetland,Forest
2909,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2910,Forest,NULL,Wetland,Water,Wetland,Bareland
2911,Forest,NULL,Wetland,Water,Wetland,Water
2912,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2913,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2914,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2915,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2916,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2917,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2918,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2919,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2920,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2921,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2922,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2923,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2924,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2925,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2926,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2927,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
2928,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2929,Forest,NULL,Bareland,Water,Non_Wetland,Water
2930,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2931,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2932,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2933,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2934,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2935,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2936,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2937,Forest,NULL,Water,NULL,Water,NULL
2938,Forest,NULL,Water,NULL,Water,Grassland
2939,Forest,NULL,Water,NULL,Water,Bareland
2940,Forest,NULL,Water,NULL,Water,Water
2941,Forest,NULL,Water,NULL,Water,Forest
2942,Forest,NULL,Water,Non_Water,Water,Water
2943,Forest,NULL,Water,Non_Water,Water,Forest
2944,Forest,NULL,Water,Water,Water,NULL
2945,Forest,NULL,Water,Water,Water,Grassland
2946,Forest,NULL,Water,Water,Water,Water
2947,Forest,NULL,Water,Water,Water,Forest
2948,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2949,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2950,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2951,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2952,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2953,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2954,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2955,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2956,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2957,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2958,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2959,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2960,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2961,Forest,NULL,Forest,Water,Non_Wetland,Forest
2962,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2963,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2964,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2965,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2966,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2967,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2968,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2969,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2970,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2971,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2972,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2973,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
