Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R
2421,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2422,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2423,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2424,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2425,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2426,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2427,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2428,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2429,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2430,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2431,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2432,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2433,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2434,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2435,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2436,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2437,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2438,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2439,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2440,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2441,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2442,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2443,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2444,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2445,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2446,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2447,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2448,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2449,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2450,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2451,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2452,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2453,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2454,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2455,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2456,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2457,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2458,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2459,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2460,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2461,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2462,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2463,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2464,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2465,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2466,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2467,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2469,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2470,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2471,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2472,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2473,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2474,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2475,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2476,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2477,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2478,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2479,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2480,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2481,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2482,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2483,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2484,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2485,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2486,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2487,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2488,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2489,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2490,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2491,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2492,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2493,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2494,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2495,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2496,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2497,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2498,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2499,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2500,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2501,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2502,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2503,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2504,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2505,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2506,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2507,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2508,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2509,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2510,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2511,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2512,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2513,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2514,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2515,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2516,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2517,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2518,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2519,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2520,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2521,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2522,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2523,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2524,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2525,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2526,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2527,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2528,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2529,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2530,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2531,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2532,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2533,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2534,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2535,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2536,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2537,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2538,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2539,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2540,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2541,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2542,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2543,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2544,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2545,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2546,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2547,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2548,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2549,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2550,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2551,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2552,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2553,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2554,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2555,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2556,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2557,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2558,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2560,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2562,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2564,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2565,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2566,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2569,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2571,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2572,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2573,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2574,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2575,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2576,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2577,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2578,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2579,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2580,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2581,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2582,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2583,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2584,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2585,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2586,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2587,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2588,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2589,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2590,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2591,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2592,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2593,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2594,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2595,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2596,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2597,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2598,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2599,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2600,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2601,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2602,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2603,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2604,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2605,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2606,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2607,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2608,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2609,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2610,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2611,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2612,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2613,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2614,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2615,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2616,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2617,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2618,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2620,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2621,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2622,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2623,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2624,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2625,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2626,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2627,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2628,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2629,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2630,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2631,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2632,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2633,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2634,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2635,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2636,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2638,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2639,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2640,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2641,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2643,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2644,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2645,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2646,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2647,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2648,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2649,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2650,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2651,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2652,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2653,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2654,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2655,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2656,Forest,Water,Water,Water,Water,NULL,NULL,Water
2657,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2658,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2659,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2660,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2661,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2662,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2663,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2664,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2665,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2666,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2667,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2668,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2669,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2670,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2671,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2672,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2673,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2674,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2675,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2676,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2677,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2679,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2680,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2681,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2682,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2683,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2684,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2685,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2687,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2688,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2689,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2690,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2691,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2692,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2693,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2694,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2695,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2696,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2697,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2698,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2699,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2700,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2701,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2702,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2703,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2704,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2705,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2706,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2707,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2708,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2709,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2710,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2711,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2712,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2713,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2714,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2716,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2717,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2718,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2719,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2720,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2721,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2722,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2723,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2724,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2725,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2726,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2727,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2728,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2729,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2730,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2731,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2732,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2733,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2734,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2735,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2736,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2737,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2738,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2739,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2740,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2741,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2742,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2743,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2744,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2745,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2746,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2747,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2748,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2749,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2750,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2751,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2752,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2753,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2754,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2755,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2756,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2757,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2758,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2759,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2760,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2761,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2762,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2763,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2764,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2765,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2766,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2767,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
