Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTJ_M_R
3746,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
3747,Water,Water,Water,Water,Water,Grassland,Water,Grassland
3748,Water,Water,Water,Water,Water,Grassland,Water,Bareland
3749,Water,Water,Water,Water,Water,Grassland,Water,Water
3750,Water,Water,Water,Water,Water,Grassland,Water,Forest
3751,Water,Water,Water,Water,Water,Wetland,Water,Water
3752,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
3753,Water,Water,Water,Water,Water,Bareland,Grassland,Bareland
3754,Water,Water,Water,Water,Water,Bareland,Grassland,Water
3755,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
3756,Water,Water,Water,Water,Water,Bareland,Water,Grassland
3757,Water,Water,Water,Water,Water,Bareland,Water,Bareland
3758,Water,Water,Water,Water,Water,Bareland,Water,Water
3759,Water,Water,Water,Water,Water,Bareland,Water,Forest
3760,Water,Water,Water,Water,Water,Water,Grassland,Grassland
3761,Water,Water,Water,Water,Water,Water,Grassland,Wetland
3762,Water,Water,Water,Water,Water,Water,Grassland,Bareland
3763,Water,Water,Water,Water,Water,Water,Grassland,Water
3764,Water,Water,Water,Water,Water,Water,Grassland,Forest
3765,Water,Water,Water,Water,Water,Water,Wetland,Grassland
3766,Water,Water,Water,Water,Water,Water,Wetland,Water
3767,Water,Water,Water,Water,Water,Water,Wetland,Forest
3768,Water,Water,Water,Water,Water,Water,Water,Grassland
3769,Water,Water,Water,Water,Water,Water,Water,Wetland
3770,Water,Water,Water,Water,Water,Water,Water,Bareland
3771,Water,Water,Water,Water,Water,Water,Water,Water
3772,Water,Water,Water,Water,Water,Water,Water,Forest
3773,Water,Water,Water,Water,Water,Water,Forest,Water
3774,Water,Water,Water,Water,Water,Water,Forest,Forest
3775,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3776,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
3777,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3778,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3779,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3780,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3781,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3782,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3783,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3784,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
3785,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3786,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3787,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3788,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3789,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3790,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3791,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3792,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3793,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3794,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3795,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3796,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3797,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3798,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3799,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
3800,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
3801,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3802,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3803,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3804,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3805,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3806,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3807,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3808,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3809,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3810,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
3811,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3812,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3813,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Grassland
3814,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Forest
3815,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3816,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
3817,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3818,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3819,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3820,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3821,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3822,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3823,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3824,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3825,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3826,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3827,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
3828,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3829,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3830,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3831,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3832,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
3833,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
3834,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3835,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3836,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3837,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3838,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
3839,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3840,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3841,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3842,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3843,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3844,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3845,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
3846,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
3847,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
3848,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
3849,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
3850,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3851,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3852,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
3853,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3854,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3855,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3856,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
3857,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3858,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
3859,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3860,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3861,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3862,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3863,Water,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3864,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3865,Water,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3866,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3867,Water,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3868,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3869,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3870,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3871,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3872,Water,Forest,Water,NULL,Water,Grassland,Grassland,Forest
3873,Water,Forest,Water,NULL,Water,Grassland,Water,Grassland
3874,Water,Forest,Water,NULL,Water,Bareland,Grassland,Bareland
3875,Water,Forest,Water,NULL,Water,Bareland,Grassland,Water
3876,Water,Forest,Water,NULL,Water,Water,Water,Forest
3877,Water,Forest,Water,Water,Water,Bareland,Grassland,Water
3878,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3879,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3880,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3881,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3882,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3883,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3884,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3885,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3886,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
3887,Water,Forest,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3888,Water,Forest,Forest,Water,Non_Wetland,Bareland,Water,Grassland
3889,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3890,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3891,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3892,Permanent_ice_and_snow,Forest,Water,NULL,Water,Bareland,Water,Water
3893,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3894,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3895,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3896,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3897,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3898,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3899,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3900,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3901,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3902,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3903,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3904,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3905,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3906,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3907,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3908,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3909,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3910,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3911,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3912,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3913,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3914,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3915,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3916,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3917,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3918,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3919,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3920,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3921,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3922,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3923,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3924,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3925,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
3926,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3927,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3928,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3929,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3930,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3931,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3932,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3933,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3934,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3935,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3936,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3937,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
3938,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3939,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3940,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3941,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3942,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3943,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3944,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3945,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3946,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3947,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3948,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3949,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3950,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3951,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
3952,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
3953,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
3954,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3955,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3956,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3957,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3958,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
3959,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3960,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3961,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3962,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3963,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3964,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3965,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3966,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3967,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3968,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3969,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3970,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3971,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
3972,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3973,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
3974,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Bareland
3975,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
3976,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3977,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3978,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3979,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3980,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3981,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3982,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3983,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3984,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3985,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3986,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3987,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3988,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3989,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3990,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3991,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3992,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3993,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3994,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3995,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3996,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3997,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3998,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3999,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4000,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4001,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4002,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4003,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4004,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4005,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4006,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4007,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4008,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4009,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4010,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4011,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4012,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
4013,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
4014,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4015,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4016,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4017,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4018,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4019,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4020,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4021,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4022,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4023,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4024,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4025,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4026,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4027,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4028,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4029,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4030,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4031,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4032,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4033,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4034,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4035,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4036,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4037,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4038,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4039,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4040,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
4041,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4042,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4043,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4044,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4045,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4046,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4047,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4048,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4049,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4050,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4051,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4052,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4053,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4054,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4055,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
4056,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4057,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
4058,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4059,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4060,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4061,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4062,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
