Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHA_M_R
22728,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
22729,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
22730,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
22731,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
22732,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
22733,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
22734,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
22735,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
22736,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
22737,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
22738,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
22739,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
22740,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
22741,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
22742,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
22743,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
22744,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
22745,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
22746,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
22747,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
22748,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
22749,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
22750,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
22751,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
22752,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
22753,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
22754,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
22755,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
22756,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
22757,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Water
22758,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
22759,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
22760,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
22761,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
22762,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
22763,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
22764,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Water
22765,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
22766,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
22767,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
22768,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
22769,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
22770,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
22771,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
22772,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22773,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22774,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
22775,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
22776,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22777,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22778,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
22779,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
22780,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
22781,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
22782,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
22783,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
22784,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
22785,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
22786,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
22787,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
22788,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
22789,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
22790,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
22791,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
22792,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
22793,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
22794,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
22795,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
22796,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
22797,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
22798,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
22799,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
22800,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22801,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
22802,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
22803,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
22804,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
22805,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
22806,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
22807,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
22808,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
22809,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
22810,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
22811,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
22812,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
22813,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
22814,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
22815,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
22816,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
22817,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
22818,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
22819,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
22820,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
22821,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
22822,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
22823,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
22824,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
22825,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
22826,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
22827,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
22828,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
22829,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
22830,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
22831,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
22832,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
22833,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
22834,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
22835,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
22836,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
22837,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
22838,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
22839,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
22840,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
22841,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
22842,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
22843,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
22844,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
22845,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
22846,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
22847,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
22848,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
22849,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
22850,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
22851,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
22852,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
22853,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
22854,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
22855,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
22856,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
22857,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
22858,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
22859,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
22860,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
22861,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Built-up
22862,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
22863,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
22864,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
22865,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
22866,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
22867,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
22868,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
22869,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
22870,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
22871,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
22872,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
22873,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
22874,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
22875,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
22876,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
22877,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
22878,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
22879,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
22880,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
22881,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
22882,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
22883,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
22884,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
22885,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
22886,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
22887,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
22888,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Water
22889,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
22890,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
22891,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
22892,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
22893,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
22894,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
22895,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
22896,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
22897,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
22898,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
22899,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
22900,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
22901,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
22902,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
22903,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
22904,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
22905,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
22906,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
22907,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Water,Forest
22908,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
22909,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
22910,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
22911,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
22912,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,NULL
22913,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
22914,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
22915,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
22916,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
22917,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
22918,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
22919,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
22920,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
22921,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
22922,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
22923,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
22924,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
22925,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
22926,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
22927,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
22928,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
22929,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
22930,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
22931,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
22932,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
22933,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
22934,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
22935,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
22936,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Built-up
22937,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
22938,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
22939,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
22940,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
22941,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
22942,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
22943,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
22944,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
22945,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
22946,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
22947,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
22948,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
22949,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
22950,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
22951,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
22952,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
22953,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
22954,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22955,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
22956,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
22957,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
22958,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
22959,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
22960,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
22961,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
22962,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
22963,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
22964,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
22965,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
22966,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
22967,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
22968,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
22969,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
22970,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
22971,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
22972,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22973,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
22974,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
22975,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
22976,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
22977,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
22978,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
22979,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
22980,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
22981,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
22982,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
22983,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
22984,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
22985,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
22986,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
22987,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
22988,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
22989,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
22990,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
22991,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Cropland
22992,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
22993,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
22994,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
22995,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
22996,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
22997,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
22998,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
22999,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
23000,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
23001,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
23002,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
23003,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
23004,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
23005,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
23006,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
23007,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
23008,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
23009,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
23010,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
23011,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
23012,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
23013,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
23014,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
23015,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
23016,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
23017,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
23018,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
23019,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
23020,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
23021,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
23022,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
23023,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
23024,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Water
23025,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Forest
23026,Forest,Forest,Cropland,Water,Non_Wetland,Cropland,NULL,Forest
23027,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
23028,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Built-up,Forest
23029,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Forest,Forest
23030,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
23031,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
23032,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
23033,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
23034,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
23035,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
23036,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Water
23037,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
23038,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
23039,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
23040,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
23041,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
23042,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
23043,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
23044,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
