Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNU_M_R
7792,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Water
7793,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Wetland
7794,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7795,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7796,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Wetland
7797,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
7798,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
7799,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
7800,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
7801,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
7802,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Built-up
7803,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
7804,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
7805,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
7806,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7807,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7808,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7809,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
7810,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7811,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Wetland
7812,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
7813,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
7814,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
7815,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
7816,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
7817,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7818,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7819,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7820,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7821,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7822,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
7823,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
7824,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7825,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7826,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7827,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
7828,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7829,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7830,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7831,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7832,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7833,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
7834,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7835,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Wetland
7836,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
7837,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7838,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7839,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7840,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
7841,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
7842,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
7843,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7844,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7845,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
7846,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
7847,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7848,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
7849,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7850,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
7851,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7852,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7853,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
7854,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
7855,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
7856,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7857,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
7858,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7859,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7860,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7861,Water,Water,Shrubland,Water,Non_Wetland,Forest,Bareland,Wetland
7862,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
7863,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7864,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
7865,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7866,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7867,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7868,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7869,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
7870,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7871,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
7872,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Wetland
7873,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
7874,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
7875,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7876,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
7877,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
7878,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
7879,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7880,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
7881,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
7882,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
7883,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
7884,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
7885,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
7886,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
7887,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
7888,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Wetland
7889,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
7890,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
7891,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
7892,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Wetland
7893,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
7894,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
7895,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
7896,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
7897,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7898,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7899,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7900,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7901,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7902,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
7903,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
7904,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7905,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7906,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7907,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
7908,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7909,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
7910,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7911,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7912,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7913,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7914,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7915,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
7916,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7917,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
7918,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
7919,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
7920,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
7921,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
7922,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7923,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7924,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7925,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
7926,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7927,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7928,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
7929,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
7930,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
7931,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
7932,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Built-up
7933,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
7934,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7935,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7936,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
7937,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
7938,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
7939,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
7940,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
7941,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
7942,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Bareland
7943,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
7944,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
7945,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
7946,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7947,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
7948,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
7949,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Water
7950,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Grassland
7951,Water,Water,Wetland,NULL,NULL,Bareland,Water,Water
7952,Water,Water,Wetland,NULL,NULL,Bareland,Forest,Wetland
7953,Water,Water,Wetland,NULL,NULL,Water,Wetland,Wetland
7954,Water,Water,Wetland,NULL,NULL,Water,Wetland,Water
7955,Water,Water,Wetland,NULL,NULL,Water,Water,Wetland
7956,Water,Water,Wetland,NULL,NULL,Water,Water,Water
7957,Water,Water,Wetland,NULL,NULL,Water,Forest,Water
7958,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7959,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7960,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Bareland
7961,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
7962,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7963,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Wetland
7964,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Bareland
7965,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
7966,Water,Water,Wetland,NULL,Wetland,NULL,Water,Bareland
7967,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
7968,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
7969,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
7970,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
7971,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7972,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
7973,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7974,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7975,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
7976,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7977,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
7978,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
7979,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
7980,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
7981,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
7982,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
7983,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7984,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
7985,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
7986,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
7987,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
7988,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Bareland
7989,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Water
7990,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Wetland
7991,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Bareland
7992,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Wetland
7993,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
7994,Water,Water,Wetland,NULL,Wetland,Cropland,Forest,Wetland
7995,Water,Water,Wetland,NULL,Wetland,Cropland,Forest,Water
7996,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7997,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7998,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
7999,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8000,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8001,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8002,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8003,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8004,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
8005,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8006,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
8007,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8008,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8009,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8010,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8011,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
8012,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8013,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8014,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8015,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8016,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8017,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
8018,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8019,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
8020,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8021,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
8022,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8023,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8024,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8025,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8026,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
8027,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
8028,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8029,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Wetland
8030,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Bareland
8031,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
8032,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
8033,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
8034,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8035,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
8036,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
8037,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8038,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8039,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8040,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8041,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8042,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8043,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8044,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
8045,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
8046,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
8047,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Built-up
8048,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
8049,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8050,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8051,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8052,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8053,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8054,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8055,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
8056,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
8057,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8058,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8059,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8060,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Bareland
8061,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8062,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Wetland
8063,Water,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
8064,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8065,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
8066,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
8067,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8068,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8069,Water,Water,Wetland,Non_Water,NULL,Grassland,Water,Wetland
8070,Water,Water,Wetland,Non_Water,NULL,Wetland,Forest,Wetland
8071,Water,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Water
8072,Water,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
8073,Water,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Water
8074,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Wetland
8075,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Bareland
8076,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Water
8077,Water,Water,Wetland,Non_Water,NULL,Bareland,Forest,Wetland
8078,Water,Water,Wetland,Non_Water,NULL,Water,Wetland,Water
8079,Water,Water,Wetland,Non_Water,NULL,Water,Water,Wetland
8080,Water,Water,Wetland,Non_Water,NULL,Water,Water,Bareland
8081,Water,Water,Wetland,Non_Water,NULL,Water,Water,Water
8082,Water,Water,Wetland,Non_Water,NULL,Water,Forest,Water
8083,Water,Water,Wetland,Non_Water,NULL,Forest,Water,Wetland
8084,Water,Water,Wetland,Non_Water,NULL,Forest,Water,Water
8085,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8086,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8087,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8088,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8089,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
8090,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
8091,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
8092,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8093,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8094,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
8095,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
8096,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8097,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
8098,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
8099,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
8100,Water,Water,Wetland,Non_Water,Wetland,Cropland,Bareland,Wetland
8101,Water,Water,Wetland,Non_Water,Wetland,Cropland,Bareland,Bareland
8102,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
8103,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
8104,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8105,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8106,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8107,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8108,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
8109,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
8110,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
8111,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
8112,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
8113,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8114,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8115,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
8116,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
8117,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8118,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8119,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8120,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
8121,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8122,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
8123,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8124,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
