Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
2388,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2389,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2390,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2391,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2392,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2393,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2394,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
2395,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2396,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2397,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2398,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2399,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2400,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2401,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2402,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2403,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2404,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2405,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2406,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2407,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
2408,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
2409,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2410,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2411,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
2412,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2413,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2414,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2415,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2416,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2417,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2418,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2419,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2420,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2421,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2422,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2423,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Bareland,Forest
2424,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2425,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2426,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
2427,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2428,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2429,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Water
2430,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2431,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2432,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2433,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2434,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
2435,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2436,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
2437,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2438,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2439,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
2440,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2441,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2442,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2443,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2444,Forest,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
2445,Forest,Wetland,Wetland,Water,Wetland,Water,Bareland,Forest
2446,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2447,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2448,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2449,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2450,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2451,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2452,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2453,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Water
2454,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
2455,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2456,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2457,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2458,Forest,Wetland,Water,NULL,Water,Water,Bareland,Forest
2459,Forest,Wetland,Water,Non_Water,Water,Water,Bareland,Grassland
2460,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
2461,Forest,Wetland,Water,Water,Water,Wetland,Bareland,Forest
2462,Forest,Wetland,Water,Water,Water,Water,Bareland,Forest
2463,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2464,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2465,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2466,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2467,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2468,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2469,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2470,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2471,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2472,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2473,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2474,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2475,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2476,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2477,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2478,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2479,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2480,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
2481,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2482,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2483,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2484,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
2485,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2486,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2487,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
2488,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Water
2489,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Forest
2490,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Bareland,Forest
2491,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2492,Forest,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2493,Forest,Bareland,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
2494,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2495,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2496,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2497,Forest,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Water
2498,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2499,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
2500,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2501,Forest,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
2502,Forest,Bareland,Wetland,NULL,Wetland,Water,Bareland,Forest
2503,Forest,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
2504,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2505,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2506,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2507,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2508,Forest,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
2509,Forest,Bareland,Water,Water,Water,Bareland,Bareland,Forest
2510,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2511,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2512,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2513,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2514,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2515,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2516,Forest,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2517,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2518,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2519,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2520,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2521,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2522,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2523,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2524,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2525,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2526,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2527,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2528,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2529,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2530,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2531,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Water
2532,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2533,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2534,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Water
2535,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2536,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Water
2537,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
2538,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
2539,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2540,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2541,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Forest
2542,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2543,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
2544,Forest,Built-up,Wetland,Water,Wetland,Water,Bareland,Water
2545,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2546,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2547,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2548,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2549,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2550,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2551,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2552,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2553,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2554,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2555,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
2556,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2557,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2558,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
2559,Forest,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
2560,Forest,Built-up,Water,NULL,Water,Wetland,Bareland,Forest
2561,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
2562,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
2563,Forest,Built-up,Water,NULL,Water,Water,Wetland,Forest
2564,Forest,Built-up,Water,Non_Water,Water,Bareland,Wetland,Water
2565,Forest,Built-up,Water,Water,Water,NULL,Bareland,Forest
2566,Forest,Built-up,Water,Water,Water,Bareland,Wetland,Water
2567,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
2568,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Water
2569,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Forest
2570,Forest,Built-up,Water,Water,Water,Water,Bareland,Water
2571,Forest,Built-up,Water,Water,Water,Water,Bareland,Forest
2572,Forest,Built-up,Water,Water,Water,Forest,Wetland,Forest
2573,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2574,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Water
2575,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2576,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2577,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2578,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2579,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2580,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2581,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2582,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2583,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2584,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2585,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2586,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2587,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2588,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2589,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2590,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Bareland,Forest
2591,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2592,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2593,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2594,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2595,Forest,Built-up,Forest,Water,Non_Wetland,Water,Bareland,Forest
2596,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2597,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2598,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2599,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2600,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2601,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2602,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2603,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2604,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2605,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
2606,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2607,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2608,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2609,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2610,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
2611,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2612,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2613,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2614,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2615,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2616,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
2617,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2618,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2619,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2620,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2621,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2622,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
2623,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2624,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2625,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2626,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2627,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2628,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2629,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2630,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2631,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
2632,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2633,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2634,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2635,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
2636,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
2637,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2638,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
2639,Forest,Water,NULL,Water,Non_Wetland,NULL,Bareland,Forest
2640,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2641,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
2642,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2643,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
2644,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
2645,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2646,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2647,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2648,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
2649,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
2650,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2651,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2652,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2653,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2654,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2655,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2656,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
2657,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2658,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2659,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2660,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2661,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2662,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2663,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2664,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2665,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2666,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2667,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
2668,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2669,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2670,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2671,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2672,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2673,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2674,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
2675,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2676,Forest,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
2677,Forest,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
2678,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
2679,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2680,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2681,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2682,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2683,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2684,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2685,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2686,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2687,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2688,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2689,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2690,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
2691,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2692,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2693,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2694,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2695,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2696,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2697,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2698,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2699,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2700,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2701,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
2702,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2703,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2704,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2705,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2706,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2707,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2708,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2709,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2710,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2711,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2712,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2713,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2714,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
