Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUD_M_R
26062,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
26063,Forest,Water,Water,NULL,Water,Forest,Wetland,Wetland
26064,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
26065,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
26066,Forest,Water,Water,NULL,Water,Forest,Water,Water
26067,Forest,Water,Water,NULL,Water,Forest,Water,Forest
26068,Forest,Water,Water,NULL,Water,Forest,Forest,Wetland
26069,Forest,Water,Water,NULL,Water,Forest,Forest,Water
26070,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
26071,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
26072,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
26073,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
26074,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
26075,Forest,Water,Water,Non_Water,Water,NULL,Grassland,Grassland
26076,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Grassland
26077,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
26078,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
26079,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
26080,Forest,Water,Water,Non_Water,Water,NULL,Water,Grassland
26081,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
26082,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
26083,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
26084,Forest,Water,Water,Non_Water,Water,NULL,Forest,Wetland
26085,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
26086,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
26087,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
26088,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
26089,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
26090,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
26091,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Wetland
26092,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
26093,Forest,Water,Water,Non_Water,Water,Water,NULL,Wetland
26094,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
26095,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
26096,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
26097,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
26098,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
26099,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
26100,Forest,Water,Water,Non_Water,Water,Water,Water,Water
26101,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
26102,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
26103,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
26104,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
26105,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Wetland
26106,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
26107,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
26108,Forest,Water,Water,Non_Water,Water,Forest,Water,Wetland
26109,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
26110,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
26111,Forest,Water,Water,Non_Water,Water,Forest,Forest,Grassland
26112,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
26113,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
26114,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
26115,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
26116,Forest,Water,Water,Water,Water,NULL,NULL,Water
26117,Forest,Water,Water,Water,Water,NULL,NULL,Forest
26118,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
26119,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
26120,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
26121,Forest,Water,Water,Water,Water,NULL,Wetland,Bareland
26122,Forest,Water,Water,Water,Water,NULL,Wetland,Water
26123,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
26124,Forest,Water,Water,Water,Water,NULL,Water,Grassland
26125,Forest,Water,Water,Water,Water,NULL,Water,Cropland
26126,Forest,Water,Water,Water,Water,NULL,Water,Wetland
26127,Forest,Water,Water,Water,Water,NULL,Water,Bareland
26128,Forest,Water,Water,Water,Water,NULL,Water,Water
26129,Forest,Water,Water,Water,Water,NULL,Water,Forest
26130,Forest,Water,Water,Water,Water,NULL,Forest,Wetland
26131,Forest,Water,Water,Water,Water,NULL,Forest,Forest
26132,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
26133,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
26134,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
26135,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
26136,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
26137,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
26138,Forest,Water,Water,Water,Water,Wetland,Water,Water
26139,Forest,Water,Water,Water,Water,Wetland,Water,Forest
26140,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
26141,Forest,Water,Water,Water,Water,Wetland,Forest,Water
26142,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
26143,Forest,Water,Water,Water,Water,Bareland,Water,Water
26144,Forest,Water,Water,Water,Water,Bareland,Water,Forest
26145,Forest,Water,Water,Water,Water,Water,NULL,Wetland
26146,Forest,Water,Water,Water,Water,Water,NULL,Water
26147,Forest,Water,Water,Water,Water,Water,NULL,Forest
26148,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
26149,Forest,Water,Water,Water,Water,Water,Wetland,Water
26150,Forest,Water,Water,Water,Water,Water,Wetland,Forest
26151,Forest,Water,Water,Water,Water,Water,Bareland,Water
26152,Forest,Water,Water,Water,Water,Water,Water,Grassland
26153,Forest,Water,Water,Water,Water,Water,Water,Cropland
26154,Forest,Water,Water,Water,Water,Water,Water,Wetland
26155,Forest,Water,Water,Water,Water,Water,Water,Bareland
26156,Forest,Water,Water,Water,Water,Water,Water,Water
26157,Forest,Water,Water,Water,Water,Water,Water,Forest
26158,Forest,Water,Water,Water,Water,Water,Forest,Grassland
26159,Forest,Water,Water,Water,Water,Water,Forest,Water
26160,Forest,Water,Water,Water,Water,Water,Forest,Forest
26161,Forest,Water,Water,Water,Water,Forest,NULL,Grassland
26162,Forest,Water,Water,Water,Water,Forest,NULL,Water
26163,Forest,Water,Water,Water,Water,Forest,NULL,Forest
26164,Forest,Water,Water,Water,Water,Forest,Wetland,Wetland
26165,Forest,Water,Water,Water,Water,Forest,Wetland,Water
26166,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
26167,Forest,Water,Water,Water,Water,Forest,Water,Grassland
26168,Forest,Water,Water,Water,Water,Forest,Water,Wetland
26169,Forest,Water,Water,Water,Water,Forest,Water,Water
26170,Forest,Water,Water,Water,Water,Forest,Water,Forest
26171,Forest,Water,Water,Water,Water,Forest,Forest,Water
26172,Forest,Water,Water,Water,Water,Forest,Forest,Forest
26173,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
26174,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
26175,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
26176,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
26177,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
26178,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
26179,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
26180,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
26181,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
26182,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
26183,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
26184,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
26185,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
26186,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
26187,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
26188,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
26189,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
26190,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
26191,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
26192,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
26193,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
26194,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
26195,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
26196,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
26197,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
26198,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
26199,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
26200,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
26201,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
26202,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
26203,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
26204,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
26205,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
26206,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
26207,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
26208,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
26209,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
26210,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
26211,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
26212,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
26213,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
26214,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
26215,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
26216,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
26217,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
26218,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
26219,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
26220,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
26221,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
26222,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
26223,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
26224,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
26225,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
26226,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
26227,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
26228,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
26229,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
26230,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
26231,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
26232,Forest,Water,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
26233,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
26234,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
26235,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
26236,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
26237,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
26238,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
26239,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
26240,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
26241,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
26242,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
26243,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
26244,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
26245,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
26246,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
26247,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
26248,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
26249,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
26250,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
26251,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
26252,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
26253,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
26254,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
26255,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
26256,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
26257,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
26258,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
26259,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
26260,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
26261,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
26262,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
26263,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
26264,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
26265,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
26266,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
26267,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
26268,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
26269,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
26270,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
26271,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
26272,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
26273,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
26274,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
26275,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
26276,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
26277,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
26278,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
26279,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
26280,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
26281,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
26282,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
26283,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
26284,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
26285,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
26286,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
26287,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
26288,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
26289,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
26290,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
26291,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
26292,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
26293,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
26294,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
26295,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
26296,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
26297,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
26298,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
26299,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
26300,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
26301,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
26302,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
26303,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
26304,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
26305,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
26306,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
26307,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
26308,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
26309,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
26310,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
26311,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
26312,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
26313,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
26314,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
26315,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
26316,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
26317,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
26318,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
26319,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
26320,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
26321,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
26322,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
26323,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
26324,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
26325,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
26326,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
26327,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
26328,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Water
26329,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
26330,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
26331,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
26332,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
26333,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
26334,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
26335,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
26336,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
26337,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
26338,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
26339,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
26340,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
26341,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
26342,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
26343,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
26344,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
26345,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
26346,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
26347,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
26348,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
26349,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
26350,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
26351,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Cropland
26352,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
26353,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
26354,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
26355,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
26356,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Wetland
26357,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
26358,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
26359,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
26360,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
26361,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
26362,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Wetland
26363,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
26364,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
26365,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
26366,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
26367,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
26368,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
26369,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
26370,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
26371,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
26372,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
26373,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
26374,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
26375,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
26376,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
26377,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
26378,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
26379,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
26380,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
26381,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
26382,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Water
26383,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
26384,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
26385,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
26386,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
26387,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
26388,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
26389,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
26390,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
26391,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
26392,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
26393,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
26394,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
26395,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
26396,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
26397,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
26398,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
26399,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
26400,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
26401,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
