Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQP_M_R
2431,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2432,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2433,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2434,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2435,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2436,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2437,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2438,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
2439,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
2440,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2441,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2442,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2443,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2444,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2445,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2446,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2447,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2448,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2449,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2450,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2451,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2452,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2453,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2454,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2455,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2456,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2457,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2458,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2459,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2460,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2461,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2462,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2463,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2464,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2465,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2466,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2467,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2468,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2469,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2470,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2471,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2472,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2473,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2474,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2475,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
2476,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2477,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2478,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2479,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2480,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2481,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2482,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2483,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2484,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2485,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2486,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2487,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2488,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2489,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2490,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2491,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2492,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2493,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2494,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2495,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2496,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2497,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2498,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2499,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2500,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2501,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2502,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2503,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2504,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2505,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2506,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2507,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2508,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2509,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2510,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2511,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2512,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2513,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2514,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2515,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2516,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2517,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2518,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2519,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2520,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2521,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2522,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2523,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2524,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2525,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2526,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2527,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2528,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2529,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2530,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2531,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2532,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2533,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2534,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2535,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2536,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2537,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2538,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2539,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2540,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
2541,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2542,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2543,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2544,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2545,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2546,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2547,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2548,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2549,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2550,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
2551,Forest,Cropland,Water,NULL,Water,Water,Grassland,Forest
2552,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2553,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2554,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2555,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2556,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2557,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2558,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2559,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2560,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2561,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2562,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2563,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2564,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2565,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2566,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2567,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2568,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2569,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2570,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
2571,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2572,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2573,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2574,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2575,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2576,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2577,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2578,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2579,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2580,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2581,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
2582,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
2583,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2584,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2585,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2586,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
2587,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2588,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2589,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
2590,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2591,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2592,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2593,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2594,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Water
2595,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2596,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2597,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2598,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2599,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2600,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
2601,Forest,Wetland,Wetland,Water,Wetland,Grassland,Forest,Water
2602,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Water
2603,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
2604,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
2605,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
2606,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2607,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
2608,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
2609,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
2610,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
2611,Forest,Wetland,Water,Water,Water,Water,Water,Water
2612,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2613,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2614,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2615,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2616,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2617,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2618,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2619,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
2620,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2621,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2622,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2623,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2624,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2625,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
2626,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
2627,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2628,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2629,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2630,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2631,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2632,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2633,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2634,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2635,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2636,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2637,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2638,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2639,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2640,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2641,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2642,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2643,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2644,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2645,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2646,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2647,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2648,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2649,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2650,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2651,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2652,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2653,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2654,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2655,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2656,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2657,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2658,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2659,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2660,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2661,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2662,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2663,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2664,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2665,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2666,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2667,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2668,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2669,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2670,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2671,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2672,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2673,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2674,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
2675,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2676,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2677,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2678,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2679,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2680,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2681,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2682,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2683,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2684,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
2685,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2686,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2687,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2688,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2689,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
2690,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2691,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2692,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2693,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2694,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2695,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Wetland
2696,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2697,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2698,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
2699,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2700,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2701,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
2702,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2703,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
2704,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2705,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2706,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2707,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2708,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2709,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2710,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2711,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2712,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
2713,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2714,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2715,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2716,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2717,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2718,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
2719,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2720,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2721,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2722,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2723,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2724,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2725,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
2726,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2727,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
2728,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2729,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2730,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2731,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
2732,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
2733,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
2734,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2735,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Bareland
2736,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2737,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2738,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
2739,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
2740,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
2741,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
2742,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2743,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2744,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2745,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2746,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2747,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Wetland,Water
2748,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2749,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2750,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2751,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2752,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2753,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2754,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2755,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2756,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2757,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
