Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHB_M_R
15196,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Water
15197,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
15198,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
15199,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Forest
15200,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15201,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15202,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
15203,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15204,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
15205,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
15206,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
15207,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Wetland
15208,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
15209,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,NULL,Water
15210,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
15211,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
15212,Forest,NULL,Water,NULL,Water,NULL,Wetland,Grassland
15213,Forest,NULL,Water,NULL,Water,NULL,Wetland,Water
15214,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
15215,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
15216,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
15217,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
15218,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Cropland
15219,Forest,NULL,Water,NULL,Water,Wetland,NULL,Forest
15220,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
15221,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
15222,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
15223,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
15224,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
15225,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
15226,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Water
15227,Forest,NULL,Water,NULL,Water,Water,Water,Water
15228,Forest,NULL,Water,NULL,Water,Water,Water,Forest
15229,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
15230,Forest,NULL,Water,NULL,Water,Forest,Wetland,Water
15231,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
15232,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
15233,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,NULL
15234,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Water
15235,Forest,NULL,Water,Non_Water,Water,NULL,Water,Water
15236,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Forest
15237,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
15238,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
15239,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
15240,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
15241,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
15242,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
15243,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
15244,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
15245,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
15246,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
15247,Forest,NULL,Water,Non_Water,Water,Forest,Wetland,Forest
15248,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
15249,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
15250,Forest,NULL,Water,Water,Water,NULL,NULL,Water
15251,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
15252,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
15253,Forest,NULL,Water,Water,Water,NULL,Water,Water
15254,Forest,NULL,Water,Water,Water,NULL,Water,Forest
15255,Forest,NULL,Water,Water,Water,Wetland,Water,Water
15256,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
15257,Forest,NULL,Water,Water,Water,Bareland,Water,Water
15258,Forest,NULL,Water,Water,Water,Water,NULL,Water
15259,Forest,NULL,Water,Water,Water,Water,Wetland,Water
15260,Forest,NULL,Water,Water,Water,Water,Bareland,Water
15261,Forest,NULL,Water,Water,Water,Water,Water,Wetland
15262,Forest,NULL,Water,Water,Water,Water,Water,Water
15263,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
15264,Forest,NULL,Water,Water,Water,Forest,Water,Forest
15265,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15266,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15267,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
15268,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
15269,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
15270,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
15271,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15272,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
15273,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15274,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
15275,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
15276,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15277,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
15278,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15279,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
15280,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15281,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
15282,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
15283,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
15284,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15285,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
15286,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
15287,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
15288,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
15289,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15290,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
15291,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
15292,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
15293,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
15294,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15295,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15296,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
15297,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
15298,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
15299,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
15300,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
15301,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15302,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15303,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15304,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
15305,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15306,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15307,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15308,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15309,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15310,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15311,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
15312,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15313,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
15314,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
15315,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
15316,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
15317,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
15318,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
15319,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15320,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15321,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15322,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15323,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
15324,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15325,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
15326,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15327,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15328,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15329,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15330,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15331,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15332,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
15333,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15334,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
15335,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
15336,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
15337,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
15338,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
15339,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
15340,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
15341,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
15342,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15343,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15344,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
15345,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15346,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
15347,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
15348,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15349,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
15350,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15351,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
15352,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
15353,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15354,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
15355,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
15356,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15357,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
15358,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15359,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
15360,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15361,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
15362,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
15363,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
15364,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
15365,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
15366,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15367,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
15368,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15369,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
15370,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15371,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15372,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15373,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15374,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
15375,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
15376,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15377,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15378,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
15379,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15380,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
15381,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
15382,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
15383,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
15384,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
15385,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15386,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
15387,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
15388,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
15389,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
15390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
15391,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
15392,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
15393,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
15394,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
15395,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
15396,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
15397,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15398,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
15399,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
15400,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
15401,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
15402,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
15403,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
15404,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15405,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
15406,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15407,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
15408,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15409,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
15410,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15411,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15412,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15413,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
15414,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15415,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
15416,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
15417,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
15418,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
15419,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Water
15420,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15421,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
15422,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
15423,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
15424,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15425,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15426,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
15427,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15428,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
15429,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15430,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
15431,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15432,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
15433,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15434,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
15435,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
15436,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15437,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
15438,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
15439,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
15440,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
15441,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
15442,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15443,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
15444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
15445,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15446,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
15447,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
15448,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15449,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
15450,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
15451,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15452,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15453,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15454,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15455,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
15456,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15457,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
15458,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
15459,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15460,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
15461,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
15462,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
15463,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
15464,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
15465,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
15466,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
15467,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
15468,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
15469,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
15470,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
15471,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15472,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15473,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
15474,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
15475,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
15476,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15477,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,NULL
15478,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
15479,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
15480,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
15481,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15482,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
15483,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
15484,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
15485,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
15486,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15487,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
15488,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
15489,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
15490,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
15491,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Grassland
15492,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
15493,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
15494,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
15495,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
15496,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Water
15497,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
15498,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
15499,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15500,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
15501,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
15502,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
15503,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
15504,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
15505,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15506,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
15507,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
15508,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
15509,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
15510,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
15511,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15512,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
15513,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
15514,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15515,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
15516,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15517,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
15518,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
15519,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
15520,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
15521,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
15522,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
15523,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
15524,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
15525,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
15526,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
15527,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
15528,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
15529,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15530,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
15531,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
15532,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
15533,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
15534,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
15535,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
15536,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
15537,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
15538,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
15539,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Water
