Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXS_M_R
2146,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2147,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2148,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2149,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2150,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
2151,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2152,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2153,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2154,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2155,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2156,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2157,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2158,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2159,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2160,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
2161,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2162,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
2163,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2164,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2165,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2166,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2167,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2168,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2169,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2170,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2171,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2172,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2173,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2174,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2175,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2176,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2177,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2178,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2179,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Forest
2180,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2181,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2182,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2183,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2184,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2185,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2186,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2187,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Water
2188,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2189,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
2190,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2191,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2192,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2193,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2194,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
2195,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2196,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2197,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Water
2198,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
2199,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Water
2200,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2201,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2202,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2203,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
2204,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2205,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2206,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2207,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2208,Forest,Forest,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2209,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2210,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2211,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
