Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHT_M_R
17076,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17077,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
17078,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
17079,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
17080,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17081,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
17082,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
17083,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
17084,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
17085,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
17086,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
17087,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17088,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17089,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17090,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17091,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
17092,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
17095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
17096,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
17097,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17098,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
17099,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
17100,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
17101,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
17102,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
17103,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
17104,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
17105,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
17106,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
17107,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
17108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
17109,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
17110,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17111,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17112,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17113,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17114,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17115,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17116,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
17117,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17118,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17119,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
17120,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
17121,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
17122,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
17123,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
17124,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
17125,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
17126,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
17127,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
17128,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
17129,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
17130,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
17131,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
17132,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
17133,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
17134,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17135,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
17136,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
17137,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
17138,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
17139,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
17140,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
17141,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
17142,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
17143,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
17144,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
17145,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
17146,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
17147,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17148,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
17149,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17150,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
17151,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
17152,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
17153,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
17154,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
17155,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
17156,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
17157,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
17158,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
17159,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
17160,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
17161,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
17162,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
17163,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
17164,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
17165,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
17166,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
17167,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
17168,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
17169,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
17170,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
17171,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
17172,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
17173,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
17174,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
17175,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Grassland
17176,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Water
17177,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
17178,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
17179,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
17180,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
17181,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
17182,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
17183,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
17184,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
17185,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
17186,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
17187,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
17188,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
17189,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
17190,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
17191,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
17192,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
17193,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
17194,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
17195,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
17196,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
17197,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
17198,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
17199,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
17200,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
17201,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
17202,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
17203,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
17204,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
17205,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
17206,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
17207,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Forest
17208,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
17209,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
17210,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
17211,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
17212,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
17213,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
17214,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
17215,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
17216,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
17217,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
17218,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
17219,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
17220,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
17221,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
17222,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Bareland
17223,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
17224,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
17225,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
17226,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
17227,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
17228,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
17229,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
17230,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
17231,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
17232,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
17233,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
17234,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
17235,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
17236,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Bareland
17237,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
17238,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
17239,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
17240,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
17241,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
17242,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
17243,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
17244,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
17245,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
17246,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
17247,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
17248,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
17249,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
17250,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
17251,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
17252,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
17253,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
17254,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
17255,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
17256,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
17257,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
17258,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
17259,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
17260,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
17261,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
17262,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
17263,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
17264,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
17265,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
17266,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
17267,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
17268,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
17269,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
17270,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
17271,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
17272,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
17273,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
17274,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Water
17275,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
17276,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
17277,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
17278,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
17279,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
17280,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
17281,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
17282,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
17283,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
17284,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
17285,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
17286,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
17287,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
17288,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
17289,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
17290,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
17291,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
17292,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
17293,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
17294,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
17295,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
17296,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
17297,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
17298,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
17299,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
17300,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
17301,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
17302,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
17303,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
17304,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
17305,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
17306,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
17307,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
17308,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
17309,Forest,Forest,Wetland,Water,Wetland,NULL,Shrubland,Forest
17310,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
17311,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
17312,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
17313,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
17314,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Forest
17315,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
17316,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
17317,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Forest
17318,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Water
17319,Forest,Forest,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
17320,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
17321,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,NULL
17322,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
17323,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
17324,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
17325,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
17326,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
17327,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
17328,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
17329,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
17330,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
17331,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
17332,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
17333,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Forest
17334,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
17335,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
17336,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
17337,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
17338,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
17339,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
17340,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
17341,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
17342,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
17343,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
17344,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
17345,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
17346,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
17347,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
17348,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
17349,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
17350,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
17351,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
17352,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
17353,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
17354,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
17355,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
17356,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
17357,Forest,Forest,Wetland,Water,Wetland,Forest,Built-up,Forest
17358,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
17359,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
17360,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
17361,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
17362,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
17363,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
17364,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
17365,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Shrubland,Forest
17366,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
17367,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
17368,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
17369,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
17370,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
17371,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
17372,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
17373,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17374,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
17375,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17376,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17377,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17378,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17379,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
17380,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
17381,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17382,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17383,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
17384,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
17385,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
17386,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
17387,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
17388,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
17389,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
17390,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
17391,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
17392,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
17393,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
17394,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
17395,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
17396,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
17397,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
17398,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
17399,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
17400,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
17401,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
