Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRM_M_R
7030,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7031,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Forest
7032,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7033,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7034,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7035,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7036,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7037,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7038,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
7039,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7040,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7041,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7042,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7043,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
7044,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7045,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
7046,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
7047,Forest,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7048,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
7049,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
7050,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
7051,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
7052,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
7053,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7054,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
7055,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7056,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7057,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
7058,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
7059,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7060,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7061,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7062,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7063,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7064,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7065,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
7066,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7067,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7068,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7069,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7070,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7071,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7072,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7073,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7074,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7075,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7076,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7077,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7078,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7079,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
7080,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
7081,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7082,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7083,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7084,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7085,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
7086,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
7087,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Bareland
7088,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Cropland
7089,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Wetland
7090,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
7091,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
7092,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Water
7093,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7094,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7095,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7096,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7097,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7098,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7099,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7100,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7101,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7102,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7103,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7104,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7105,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7106,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7107,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7108,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7109,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7110,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7111,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7112,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7113,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7114,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7115,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7116,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7117,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7118,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7119,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7120,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7121,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7122,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7123,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7124,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7125,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7126,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7127,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7128,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7129,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7130,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7131,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7132,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7133,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7134,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7135,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7136,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7137,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7138,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
7139,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7140,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7141,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7142,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7143,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7144,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
7145,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7146,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7147,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7148,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7149,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7150,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7151,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7152,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7153,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7154,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7155,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7156,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7157,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7158,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7159,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7160,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7161,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7162,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7163,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7164,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7165,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7166,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7167,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7168,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7169,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7170,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7171,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7172,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7173,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7174,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7175,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7176,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7177,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7178,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7179,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7180,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7181,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7182,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7183,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7184,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7185,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7186,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7187,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7188,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7189,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7190,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
7191,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
7192,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7193,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7194,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7195,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7196,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7197,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
7198,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7199,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
7200,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
7201,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
7202,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
7203,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
7204,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
7205,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
7206,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
7207,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
7208,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7209,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
7210,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
7211,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7212,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7213,Forest,Wetland,Water,NULL,Water,NULL,Forest,Wetland
7214,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
7215,Forest,Wetland,Water,Water,Water,Water,Water,Bareland
7216,Forest,Wetland,Water,Water,Water,Water,Water,Forest
7217,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
7218,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7219,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7220,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7221,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
7222,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7223,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7224,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7225,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7226,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7227,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7228,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
7229,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
7230,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7231,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7232,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
7233,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7234,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
7235,Forest,Bareland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
7236,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7237,Forest,Bareland,Water,NULL,Water,Bareland,Forest,Bareland
7238,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7239,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7240,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7241,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7242,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7243,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7244,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7245,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7246,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7247,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7248,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7249,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7250,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7251,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7252,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7253,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7254,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
7255,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
7256,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7257,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7258,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7259,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7260,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7261,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7262,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7263,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7264,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7265,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7266,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7267,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7268,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7269,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7270,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7271,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
7272,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7273,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7274,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7275,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7276,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7277,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7278,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
7279,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7280,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7281,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7282,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7283,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
7284,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7285,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7286,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7287,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7288,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
7289,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7290,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7291,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7292,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7293,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7294,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7295,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7296,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
7297,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7298,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7299,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7300,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7301,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7302,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7303,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7304,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7305,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7306,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7307,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7308,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7309,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7310,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
7312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
7313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7317,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7318,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7323,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7324,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7325,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7326,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7327,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7328,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7329,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7330,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7331,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7332,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7333,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7334,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7335,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
7336,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7337,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7338,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7339,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7340,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7341,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7342,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7343,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7344,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7345,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7346,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7347,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7348,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7349,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7350,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7351,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7352,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7353,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
