Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFG_M_R
21768,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
21769,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
21770,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
21771,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
21772,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
21773,Forest,Built-up,Cropland,Water,Non_Wetland,Shrubland,Bareland,Built-up
21774,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,NULL,Water
21775,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
21776,Forest,Built-up,Cropland,Water,Non_Wetland,Forest,NULL,Forest
21777,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
21778,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Water
21779,Forest,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Forest
21780,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
21781,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
21782,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
21783,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Forest
21784,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
21785,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Forest,Forest
21786,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Grassland
21787,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Water
21788,Forest,Built-up,Wetland,Water,Wetland,Forest,Water,Forest
21789,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
21790,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
21791,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
21792,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
21793,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
21794,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
21795,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
21796,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
21797,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
21798,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
21799,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
21800,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
21801,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
21802,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
21803,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
21804,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
21805,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
21806,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
21807,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
21808,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
21809,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
21810,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
21811,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
21812,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
21813,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
21814,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
21815,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
21816,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
21817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
21818,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
21819,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
21820,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
21821,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
21822,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
21823,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
21824,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
21825,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21826,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21827,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
21828,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21829,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
21830,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21831,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21832,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
21833,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
21834,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
21835,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
21836,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
21837,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
21838,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
21839,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
21840,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
21841,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
21842,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
21843,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
21844,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
21845,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
21846,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
21847,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
21848,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
21849,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
21850,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
21851,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
21852,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
21853,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
21854,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
21855,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
21856,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
21857,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
21858,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
21859,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
21860,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
21861,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
21862,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
21863,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
21864,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
21865,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21866,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
21867,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
21868,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
21869,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
21870,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
21871,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
21872,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
21873,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
21874,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
21875,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
21876,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
21877,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
21878,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
21879,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
21880,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
21881,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
21882,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
21883,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
21884,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
21885,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
21886,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
21887,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
21888,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
21889,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21890,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
21891,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
21892,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
21893,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
21894,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
21895,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
21896,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
21897,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
21898,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
21899,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
21900,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
21901,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
21902,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
21903,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
21904,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
21905,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
21906,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
21907,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
21908,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
21909,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
21910,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
21911,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
21912,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
21913,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
21914,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
21915,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
21916,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
21917,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
21918,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
21919,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
21920,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
21921,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
21922,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
21923,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
21924,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
21925,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
21926,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
21927,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
21928,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
21929,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
21930,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
21931,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
21932,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
21933,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
21934,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
21935,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
21936,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
21937,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
21938,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
21939,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
21940,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
21941,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
21942,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
21943,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
21944,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
21945,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
21946,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
21947,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
21948,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Cropland
21949,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
21950,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
21951,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
21952,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
21953,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
21954,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
21955,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
21956,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
21957,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
21958,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Built-up
21959,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
21960,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
21961,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
21962,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
21963,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
21964,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
21965,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Water
21966,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
21967,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
21968,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Built-up
21969,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
21970,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
21971,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
21972,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
21973,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
21974,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
21975,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
21976,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
21977,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
21978,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
21979,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
21980,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
21981,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
21982,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
21983,Forest,Built-up,Built-up,Water,Non_Wetland,Forest,Forest,Grassland
21984,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
21985,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
21986,Forest,Built-up,Water,NULL,Water,NULL,Grassland,Forest
21987,Forest,Built-up,Water,NULL,Water,NULL,Wetland,Forest
21988,Forest,Built-up,Water,NULL,Water,Grassland,NULL,Forest
21989,Forest,Built-up,Water,NULL,Water,Wetland,NULL,Water
21990,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
21991,Forest,Built-up,Water,NULL,Water,Wetland,Bareland,Forest
21992,Forest,Built-up,Water,NULL,Water,Wetland,Built-up,Forest
21993,Forest,Built-up,Water,NULL,Water,Wetland,Water,Forest
21994,Forest,Built-up,Water,NULL,Water,Bareland,NULL,Forest
21995,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Forest
21996,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Grassland
21997,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Water
21998,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
21999,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
22000,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
22001,Forest,Built-up,Water,NULL,Water,Bareland,Water,Bareland
22002,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Grassland
22003,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Water
22004,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Forest
22005,Forest,Built-up,Water,NULL,Water,Built-up,NULL,Grassland
22006,Forest,Built-up,Water,NULL,Water,Built-up,Bareland,Forest
22007,Forest,Built-up,Water,NULL,Water,Water,Water,Water
22008,Forest,Built-up,Water,NULL,Water,Forest,NULL,Grassland
22009,Forest,Built-up,Water,NULL,Water,Forest,NULL,Forest
22010,Forest,Built-up,Water,NULL,Water,Forest,Shrubland,Forest
22011,Forest,Built-up,Water,NULL,Water,Forest,Wetland,Forest
22012,Forest,Built-up,Water,NULL,Water,Forest,Bareland,Forest
22013,Forest,Built-up,Water,NULL,Water,Forest,Built-up,Forest
22014,Forest,Built-up,Water,NULL,Water,Forest,Forest,Forest
22015,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
22016,Forest,Built-up,Water,Non_Water,Water,Bareland,Water,Forest
22017,Forest,Built-up,Water,Non_Water,Water,Water,Water,Water
22018,Forest,Built-up,Water,Non_Water,Water,Forest,Water,Forest
22019,Forest,Built-up,Water,Non_Water,Water,Forest,Forest,Forest
22020,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
22021,Forest,Built-up,Water,Water,Water,NULL,Water,Forest
22022,Forest,Built-up,Water,Water,Water,NULL,Forest,Forest
22023,Forest,Built-up,Water,Water,Water,Grassland,NULL,Grassland
22024,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
22025,Forest,Built-up,Water,Water,Water,Bareland,Wetland,Wetland
22026,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Built-up
22027,Forest,Built-up,Water,Water,Water,Bareland,Water,Water
22028,Forest,Built-up,Water,Water,Water,Bareland,Water,Forest
22029,Forest,Built-up,Water,Water,Water,Water,Water,Water
22030,Forest,Built-up,Water,Water,Water,Forest,NULL,Water
22031,Forest,Built-up,Water,Water,Water,Forest,NULL,Forest
22032,Forest,Built-up,Water,Water,Water,Forest,Shrubland,Forest
22033,Forest,Built-up,Water,Water,Water,Forest,Bareland,Forest
22034,Forest,Built-up,Water,Water,Water,Forest,Built-up,Forest
22035,Forest,Built-up,Water,Water,Water,Forest,Water,Forest
22036,Forest,Built-up,Water,Water,Water,Forest,Forest,Forest
22037,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
22038,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
22039,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
22040,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
22041,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
22042,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
22043,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
22044,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
22045,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
22046,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
22047,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
22048,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
22049,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
22050,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
22051,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
22052,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
22053,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
22054,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
22055,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
22056,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
22057,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
22058,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
22059,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
22060,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
22061,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
22062,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
22063,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
22064,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Water
22065,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
22066,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
22067,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
22068,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
22069,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
22070,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
22071,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
22072,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
22073,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
22074,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
22075,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22076,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22077,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
22078,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
22079,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22080,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
22081,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22082,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
22083,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
22084,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
22085,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
