Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R
10065,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
10066,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10067,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
10068,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
10069,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10070,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10071,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
10072,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
10073,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
10074,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10075,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Water
10076,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
10077,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
10078,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10079,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
10080,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
10081,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
10082,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
10083,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
10084,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
10085,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
10086,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
10087,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
10088,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
10089,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10090,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
10091,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10092,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10093,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10094,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
10095,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
10096,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
10097,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
10098,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
10099,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
10100,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10101,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10102,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
10103,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10104,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10105,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10106,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10107,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
10108,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10109,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10110,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
10111,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
10112,Forest,NULL,Water,NULL,Water,NULL,Shrubland,NULL
10113,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
10114,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
10115,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
10116,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
10117,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
10118,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
10119,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Grassland
10120,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Wetland
10121,Forest,NULL,Water,Non_Water,Water,Water,NULL,Wetland
10122,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Water
10123,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
10124,Forest,NULL,Water,Non_Water,Water,Water,Forest,Water
10125,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Grassland
10126,Forest,NULL,Water,Water,Water,NULL,Forest,Grassland
10127,Forest,NULL,Water,Water,Water,Shrubland,NULL,Wetland
10128,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
10129,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
10130,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
10131,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
10132,Forest,NULL,Water,Water,Water,Shrubland,Forest,Wetland
10133,Forest,NULL,Water,Water,Water,Shrubland,Forest,Water
10134,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
10135,Forest,NULL,Water,Water,Water,Water,NULL,Grassland
10136,Forest,NULL,Water,Water,Water,Water,NULL,Wetland
10137,Forest,NULL,Water,Water,Water,Water,NULL,Water
10138,Forest,NULL,Water,Water,Water,Water,Water,Wetland
10139,Forest,NULL,Water,Water,Water,Water,Water,Water
10140,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
10141,Forest,NULL,Water,Water,Water,Water,Forest,Water
10142,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10143,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10144,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10145,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10146,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10147,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10148,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10149,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
10150,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
10151,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
10152,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10153,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10154,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10155,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10156,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10157,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
10158,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
10159,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
10160,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10161,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
10162,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10163,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10164,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
10165,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
10166,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10167,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10168,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10169,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10170,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
10171,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
10172,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
10173,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10174,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10175,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10176,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10177,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10178,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10179,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10180,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10181,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10182,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10183,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
10184,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10185,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
10186,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
10187,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
10188,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10189,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10190,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10191,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10192,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
10193,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
10194,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10195,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10196,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10197,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10198,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10199,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10200,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10201,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10202,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
10203,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
10204,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10205,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
10206,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
10207,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10208,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10209,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
10210,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
10211,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
10212,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10213,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10214,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10215,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10216,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10217,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10218,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
10219,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10220,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10221,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
10222,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
10223,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
10224,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
10225,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10226,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
10227,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
10228,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10229,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
10230,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10231,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10232,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
10233,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10234,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10235,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10236,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
10237,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10238,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
10239,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10240,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10241,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
10242,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10243,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
10244,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10245,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
10246,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
10247,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10248,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10249,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10250,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
10251,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10252,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10253,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
10254,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
10255,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10256,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10257,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
10258,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
10259,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
10260,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10261,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10262,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10263,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10264,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10265,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10266,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10267,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10268,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10269,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
10270,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
10271,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
10272,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
10273,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10274,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
10275,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
10276,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
10277,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
10278,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
10279,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
10280,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
10281,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
10282,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
10283,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10284,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
10285,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
10286,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
10287,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10288,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
10289,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
10290,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10291,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
10292,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
10293,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
10294,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
10295,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10296,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
10297,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
10298,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
10299,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10300,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
10301,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
10302,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
10303,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
10304,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10305,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
10306,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
10307,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
10308,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
10309,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
10310,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
10311,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
10312,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
10313,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
10314,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
10315,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
10316,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
10317,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
10318,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10319,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10320,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
10321,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
10322,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
10323,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
10324,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
10325,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
10326,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Water
10327,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
10328,Forest,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
10329,Forest,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Wetland
10330,Forest,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Water
10331,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
10332,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
10333,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
10334,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
10335,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
10336,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
10337,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
10338,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
10339,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
10340,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
10341,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Wetland
10342,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Grassland
10343,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
10344,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
10345,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
10346,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
10347,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
10348,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
10349,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
10350,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
10351,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,NULL
10352,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Water
10353,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10354,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10355,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10356,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10357,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
10358,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
10359,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10360,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
10361,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10362,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10363,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10364,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10365,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
10366,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
10367,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10368,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
10369,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
10370,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
10371,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
10372,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
10373,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10374,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10375,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10376,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10377,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10378,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10379,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10380,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10381,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10382,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10383,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10384,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
10385,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10386,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10387,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10388,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
10389,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10390,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10391,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10392,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10393,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10394,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10395,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10396,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10397,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10398,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10399,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
