Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
2400,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2401,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2402,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2403,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2404,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2405,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2406,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2407,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2408,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2409,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2410,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2411,Forest,Water,Water,NULL,NULL,NULL,NULL,Wetland
2412,Forest,Water,Water,NULL,NULL,NULL,NULL,Water
2413,Forest,Water,Water,NULL,NULL,NULL,NULL,Forest
2414,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2415,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2416,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2417,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2418,Forest,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
2419,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2420,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2421,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2422,Forest,Water,Water,Water,NULL,NULL,NULL,Wetland
2423,Forest,Water,Water,Water,NULL,NULL,NULL,Bareland
2424,Forest,Water,Water,Water,NULL,NULL,NULL,Water
2425,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2426,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2427,Forest,Water,Water,Water,Water,NULL,NULL,Water
2428,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2429,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2430,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2431,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2432,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2433,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2434,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2435,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2436,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2437,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2438,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2439,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2440,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2441,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2442,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2443,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2444,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2445,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2446,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2447,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2448,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2449,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2450,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2451,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2453,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2454,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2455,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2456,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2457,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2458,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2459,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2460,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2461,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2462,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2463,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2464,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2465,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2466,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2467,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2468,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2469,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2470,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2471,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2472,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2473,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2474,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2475,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2476,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2477,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2478,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2479,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2480,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2481,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2482,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2483,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2484,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2485,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2486,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2487,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2488,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2489,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2490,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Wetland
2491,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Water
2492,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Forest
2493,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2494,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2495,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2496,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2497,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2498,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2499,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2500,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2501,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2502,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2503,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2504,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2505,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2506,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2507,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2508,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Wetland
2509,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Water
2510,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2511,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2512,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2513,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2514,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2515,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2516,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2517,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2518,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2519,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2521,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2522,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2523,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2524,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2525,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2526,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2527,Forest,Forest,Water,NULL,NULL,NULL,NULL,Water
2528,Forest,Forest,Water,NULL,NULL,NULL,NULL,Forest
2529,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2530,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2531,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2532,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2533,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2534,Forest,Forest,Water,Non_Water,NULL,NULL,NULL,Wetland
2535,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2536,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2537,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2538,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2539,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2540,Forest,Forest,Water,Water,NULL,NULL,NULL,Wetland
2541,Forest,Forest,Water,Water,NULL,NULL,NULL,Water
2542,Forest,Forest,Water,Water,NULL,NULL,NULL,Forest
2543,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2544,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2545,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2546,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2547,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2548,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2549,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2550,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2551,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2552,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2553,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2554,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2555,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2556,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2557,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2558,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2559,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2560,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2562,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2563,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2564,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
