Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTU_M_R
3103,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3104,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
3105,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3106,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3107,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3108,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3109,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3110,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3111,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3112,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3113,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,NULL
3114,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3115,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3116,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3117,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3118,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3119,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3120,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3121,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
3122,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3123,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
3124,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Wetland
3125,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3126,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3127,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3128,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
3129,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3130,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3131,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3132,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
3133,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
3134,Forest,NULL,Bareland,Water,Non_Wetland,Water,Forest,Grassland
3135,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3136,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
3137,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
3138,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
3139,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3140,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
3141,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
3142,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
3143,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
3144,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
3145,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
3146,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
3147,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
3148,Forest,NULL,Water,NULL,Water,Water,Water,Water
3149,Forest,NULL,Water,NULL,Water,Water,Water,Forest
3150,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
3151,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
3152,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
3153,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
3154,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
3155,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
3156,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
3157,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3158,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3159,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
3160,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
3161,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Grassland
3162,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
3163,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
3164,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3165,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
3166,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3167,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
3168,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
3169,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
3170,Forest,NULL,Water,Non_Water,Water,Water,Forest,Grassland
3171,Forest,NULL,Water,Non_Water,Water,Water,Forest,Wetland
3172,Forest,NULL,Water,Non_Water,Water,Water,Forest,Forest
3173,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
3174,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
3175,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
3176,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
3177,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3178,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3179,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
3180,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
3181,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
3182,Forest,NULL,Water,Water,Water,Wetland,Water,Water
3183,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
3184,Forest,NULL,Water,Water,Water,Wetland,Forest,Grassland
3185,Forest,NULL,Water,Water,Water,Wetland,Forest,Forest
3186,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
3187,Forest,NULL,Water,Water,Water,Water,Grassland,Wetland
3188,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
3189,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
3190,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
3191,Forest,NULL,Water,Water,Water,Water,Wetland,Water
3192,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
3193,Forest,NULL,Water,Water,Water,Water,Water,Grassland
3194,Forest,NULL,Water,Water,Water,Water,Water,Wetland
3195,Forest,NULL,Water,Water,Water,Water,Water,Water
3196,Forest,NULL,Water,Water,Water,Water,Water,Forest
3197,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
3198,Forest,NULL,Water,Water,Water,Water,Forest,Wetland
3199,Forest,NULL,Water,Water,Water,Water,Forest,Water
3200,Forest,NULL,Water,Water,Water,Water,Forest,Forest
3201,Forest,NULL,Water,Water,Water,Forest,Water,Grassland
3202,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3203,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3204,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3205,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3206,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
3207,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3208,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3209,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3210,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3211,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3212,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3213,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3214,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3215,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3216,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3217,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3218,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3219,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3220,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3221,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3222,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3223,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3224,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3225,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3226,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3227,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3228,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3229,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3230,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3231,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3232,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3233,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3234,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3235,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3236,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3237,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
3238,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3239,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3240,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3241,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3242,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3243,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
3244,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3245,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3246,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3247,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3248,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3249,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3250,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3251,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3252,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3253,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
3254,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3255,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3256,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3257,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3258,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3259,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3260,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3261,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3262,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3263,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3264,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3265,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
3266,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3267,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3268,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
3269,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3270,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3271,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3272,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3273,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3274,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3275,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
3276,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
3277,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3278,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
3279,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
3280,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
3281,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3282,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3283,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3284,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3285,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
3286,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Water
3287,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
3288,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3289,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Water
3290,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3291,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3292,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3293,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3294,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3295,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3296,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3297,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3298,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3299,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3300,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3301,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3302,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3303,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
3304,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3305,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3306,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3307,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3308,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3309,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3310,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
3311,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3312,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
3313,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
3314,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
3315,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3316,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Water
3317,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
3318,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3319,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3320,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Grassland
3321,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Water
3322,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
3323,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3324,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Water
3325,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3326,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3327,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3328,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
3329,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
3330,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3331,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3332,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3333,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3334,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3335,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3336,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3337,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3338,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3339,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3340,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3341,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3342,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
3343,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3344,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3345,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
3346,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3347,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
3348,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3349,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3350,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3351,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
3352,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3353,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
3354,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3355,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3356,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Water
3357,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3358,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
3359,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3360,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Water
3361,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3362,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Water
3363,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
3364,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest,Forest
3365,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Forest
3366,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3367,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
3368,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3369,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3370,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
3371,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
3372,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
3373,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Water
3374,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3375,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3376,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
3377,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
3378,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
3379,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
3380,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
3381,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
3382,Forest,Wetland,NULL,Water,Non_Wetland,Water,Forest,Grassland
3383,Forest,Wetland,NULL,Water,Non_Wetland,Water,Forest,Water
3384,Forest,Wetland,NULL,Water,Non_Wetland,Water,Forest,Forest
3385,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3386,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Water,Water
3387,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Water,Forest
3388,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Forest,Water
3389,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Forest,Forest
3390,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3391,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3392,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3393,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3394,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3395,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3396,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3397,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3398,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3399,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3400,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3401,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3402,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3403,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3404,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3405,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3406,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3407,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3408,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3409,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3410,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3411,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3412,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
3413,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3414,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3415,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3416,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3417,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3418,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3419,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
3420,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
3421,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3422,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3423,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3424,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3425,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3426,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3427,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3428,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3429,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3430,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3431,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3432,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3433,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
3434,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3435,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3436,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3437,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3438,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3439,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3440,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3441,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3442,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3443,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3444,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3445,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
