Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDJ_M_R
18887,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
18888,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
18889,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
18890,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
18891,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
18892,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
18893,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
18894,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
18895,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Water
18896,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
18897,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
18898,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
18899,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
18900,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
18901,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
18902,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
18903,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
18904,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
18905,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
18906,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Water
18907,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
18908,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
18909,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
18910,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
18911,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
18912,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
18913,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
18914,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
18915,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
18916,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
18917,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
18918,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
18919,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
18920,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
18921,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
18922,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
18923,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18924,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
18925,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18926,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
18927,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
18928,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
18929,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
18930,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
18931,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
18932,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18933,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18934,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
18935,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
18936,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18937,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
18938,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18939,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
18940,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
18941,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Water
18942,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18943,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
18944,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
18945,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
18946,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
18947,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
18948,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18949,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
18950,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
18951,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
18952,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
18953,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
18954,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
18955,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
18956,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
18957,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
18958,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18959,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
18960,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18961,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
18962,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
18963,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
18964,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
18965,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
18966,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18967,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
18968,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
18969,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
18970,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
18971,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
18972,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
18973,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
18974,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
18975,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
18976,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
18977,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18978,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
18979,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
18980,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
18981,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18982,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
18983,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
18984,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Water
18985,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
18986,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
18987,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
18988,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
18989,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
18990,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
18991,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18992,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
18993,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
18994,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
18995,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Water
18996,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
18997,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,NULL
18998,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Water
18999,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
19000,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Forest,Water
19001,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
19002,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
19003,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
19004,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
19005,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
19006,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
19007,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
19008,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
19009,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
19010,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
19011,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Water
19012,Forest,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
19013,Forest,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Forest
19014,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
19015,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
19016,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
19017,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
19018,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
19019,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
19020,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
19021,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
19022,Forest,Bareland,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
19023,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19024,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19025,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
19026,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
19027,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
19028,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19029,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
19030,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
19031,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
19032,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
19033,Forest,Bareland,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
19034,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
19035,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
19036,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
19037,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Water
19038,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Water
19039,Forest,Bareland,Wetland,NULL,Wetland,Water,Forest,Water
19040,Forest,Bareland,Wetland,NULL,Wetland,Forest,Water,Water
19041,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
19042,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
19043,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Water
19044,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Water
19045,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest,Water
19046,Forest,Bareland,Wetland,Non_Water,Wetland,Shrubland,Water,Water
19047,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Bareland
19048,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
19049,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
19050,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
19051,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
19052,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
19053,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
19054,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
19055,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
19056,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
19057,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
19058,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Forest,Water
19059,Forest,Bareland,Wetland,Non_Water,Wetland,Forest,Water,Water
19060,Forest,Bareland,Wetland,Non_Water,Wetland,Forest,Water,Forest
19061,Forest,Bareland,Wetland,Non_Water,Wetland,Forest,Forest,Water
19062,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
19063,Forest,Bareland,Wetland,Water,Wetland,NULL,Shrubland,Water
19064,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland,Water
19065,Forest,Bareland,Wetland,Water,Wetland,NULL,Water,Water
19066,Forest,Bareland,Wetland,Water,Wetland,Shrubland,Water,Water
19067,Forest,Bareland,Wetland,Water,Wetland,Grassland,NULL,Water
19068,Forest,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
19069,Forest,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
19070,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
19071,Forest,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
19072,Forest,Bareland,Wetland,Water,Wetland,Bareland,Shrubland,Water
19073,Forest,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
19074,Forest,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
19075,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
19076,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
19077,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
19078,Forest,Bareland,Wetland,Water,Wetland,Bareland,Forest,Bareland
19079,Forest,Bareland,Wetland,Water,Wetland,Bareland,Forest,Water
19080,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
19081,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
19082,Forest,Bareland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
19083,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
19084,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
19085,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
19086,Forest,Bareland,Water,NULL,Water,Bareland,Forest,Water
19087,Forest,Bareland,Water,NULL,Water,Forest,Shrubland,Water
19088,Forest,Bareland,Water,Non_Water,Water,Shrubland,Water,Grassland
19089,Forest,Bareland,Water,Non_Water,Water,Bareland,Grassland,Bareland
19090,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Water
19091,Forest,Bareland,Water,Non_Water,Water,Forest,Shrubland,Water
19092,Forest,Bareland,Water,Non_Water,Water,Forest,Water,Water
19093,Forest,Bareland,Water,Water,Water,Bareland,Water,Water
19094,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
19095,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
19096,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
19097,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
19098,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
19099,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
19100,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
19101,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
19102,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19103,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19104,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
19105,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19106,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19107,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
19108,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
19109,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
19110,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
19111,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
19112,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
19113,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
19114,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
19115,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
19116,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
19117,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
19118,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
19119,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
19120,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19121,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
19122,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
19123,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
19124,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
19125,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
19126,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
19127,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
19128,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
19129,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
19130,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
19131,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
19132,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19133,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
19134,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
19135,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
19136,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
19137,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
19138,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
19139,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
19140,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
19141,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
19142,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
19143,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
19144,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
19145,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
19146,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
19147,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
19148,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
19149,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
19150,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
19151,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
19152,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19153,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19154,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
19155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
19159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
19160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
19161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
19162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
19163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
19164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
19165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
19166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
19167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
19168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
19169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
19170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
19171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
19172,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
19173,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19174,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
19175,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
19176,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19177,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
19178,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
19179,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19180,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
19181,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
19182,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
19183,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
19184,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
19185,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
19186,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
19187,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19188,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
19189,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19190,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
19191,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
19192,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
