Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKB_M_R
21283,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
21284,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Water
21285,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
21286,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
21287,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
21288,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
21289,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
21290,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
21291,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
21292,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21293,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21294,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21295,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
21296,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21297,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
21298,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21299,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21300,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
21301,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
21302,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21303,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
21304,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
21305,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
21306,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
21307,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
21308,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Water
21309,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
21310,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
21311,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
21312,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
21313,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
21314,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
21315,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
21316,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
21317,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
21318,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
21319,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21320,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
21321,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
21322,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
21323,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
21324,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
21325,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
21326,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
21327,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
21328,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
21329,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
21330,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
21331,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
21332,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
21333,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
21334,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
21335,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
21336,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
21337,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
21338,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
21339,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
21340,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
21341,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
21342,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
21343,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
21344,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
21345,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
21346,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
21347,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
21348,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
21349,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
21350,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
21351,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
21352,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
21353,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
21354,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
21355,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
21356,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
21357,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
21358,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
21359,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21360,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
21361,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
21362,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
21363,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
21364,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
21365,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
21366,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
21367,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
21368,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
21369,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
21370,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
21371,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
21372,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Water
21373,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
21374,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
21375,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
21376,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
21377,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
21378,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
21379,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
21380,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
21381,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
21382,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
21383,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
21384,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21385,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21386,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
21387,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
21388,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
21389,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
21390,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
21391,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
21392,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
21393,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
21394,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Water
21395,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
21396,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
21397,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
21398,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
21399,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
21400,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
21401,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
21402,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
21403,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
21404,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
21405,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
21406,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
21407,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
21408,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
21409,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
21410,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
21411,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
21412,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
21413,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
21414,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
21415,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
21416,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
21417,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
21418,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
21419,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
21420,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Water
21421,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
21422,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
21423,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
21424,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
21425,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21426,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
21427,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21428,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21429,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
21430,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21431,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
21432,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
21433,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
21434,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21435,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
21436,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
21437,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21438,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
21439,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
21440,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
21441,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
21442,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
21443,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
21444,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
21445,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
21446,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,NULL
21447,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
21448,Forest,Cropland,Forest,Water,Non_Wetland,Water,Shrubland,Forest
21449,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
21450,Forest,Cropland,Forest,Water,Non_Wetland,Forest,NULL,Forest
21451,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
21452,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Forest
21453,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
21454,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
21455,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21456,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21457,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Water
21458,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
21459,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
21460,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
21461,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
21462,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
21463,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
21464,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
21465,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
21466,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21467,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21468,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
21469,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
21470,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
21471,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
21472,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
21473,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
21474,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
21475,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
21476,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
21477,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
21478,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
21479,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
21480,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
21481,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
21482,Forest,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
21483,Forest,Wetland,Water,NULL,Water,Bareland,Wetland,Water
21484,Forest,Wetland,Water,NULL,Water,Bareland,Water,Wetland
21485,Forest,Wetland,Water,NULL,Water,Water,Water,Water
21486,Forest,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
21487,Forest,Wetland,Water,Water,Water,Shrubland,Water,Water
21488,Forest,Wetland,Water,Water,Water,Bareland,Wetland,Water
21489,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
21490,Forest,Wetland,Water,Water,Water,Bareland,Water,Water
21491,Forest,Wetland,Water,Water,Water,Water,Water,Water
21492,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Water
21493,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
21494,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
21495,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
21496,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
21497,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
21498,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
21499,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
21500,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,NULL
21501,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
21502,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
21503,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
21504,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
21505,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
21506,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
21507,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
21508,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
21509,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
21510,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
21511,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
21512,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
21513,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
21514,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
21515,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
21516,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
21517,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
21518,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
21519,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
21520,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
21521,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
21522,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
21523,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
21524,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
21525,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
21526,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
21527,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
21528,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
21529,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
21530,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
21531,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
21532,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
21533,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
21534,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
21535,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
21536,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
21537,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21538,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21539,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21540,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21541,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
21542,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21543,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
21544,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
21545,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
21546,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
21547,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
21548,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21549,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Cropland
21550,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
21551,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
21552,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
21553,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
21554,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
21555,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
21556,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
21557,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
21558,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
21559,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
21560,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21561,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
21562,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
21563,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
21564,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
21565,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
21566,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
21567,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
21568,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
21569,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
21570,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
21571,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21572,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
21573,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
21574,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
21575,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
21576,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
21577,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Built-up
21578,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
21579,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
21580,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
21581,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
21582,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21583,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
21584,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
21585,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
21586,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
21587,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
21588,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
21589,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
21590,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
21591,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
21592,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
21593,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
21594,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
21595,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
21596,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
