Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPP_M_R
12940,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12941,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
12942,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12943,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12944,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12945,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
12946,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12947,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
12948,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
12949,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12950,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12951,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
12952,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
12953,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
12954,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
12955,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12956,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12957,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
12958,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12959,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12960,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
12961,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
12962,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
12963,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
12964,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
12965,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
12966,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12967,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
12968,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
12969,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
12970,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12971,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
12972,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12973,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
12974,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
12975,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
12976,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12977,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
12978,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
12979,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
12980,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12981,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12982,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12983,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12984,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12985,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12986,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12987,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12988,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12989,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12990,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
12991,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12992,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
12993,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12994,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12995,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12996,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12997,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12998,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12999,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13000,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13001,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13002,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13003,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13004,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13005,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13006,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13007,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13008,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13009,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13010,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13011,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
13012,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13013,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13014,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13015,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13016,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13017,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13018,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13019,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
13020,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
13021,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
13022,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
13023,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13024,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13025,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13026,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13027,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13028,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13029,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13030,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13031,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13032,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13033,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13034,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13035,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13036,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13037,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13038,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13039,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13040,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13041,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
13042,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13043,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13044,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13045,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13046,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
13047,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
13048,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
13049,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13050,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
13051,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
13052,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13053,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13054,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13055,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13056,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13057,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13058,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13059,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13060,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13061,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13062,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13063,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13064,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13065,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13066,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13067,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13068,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13069,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13070,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13071,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13072,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13073,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13074,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13075,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13076,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
13077,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13078,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13079,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13080,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13081,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
13082,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
13083,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13084,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13085,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13086,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13087,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13088,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13089,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
13090,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
13091,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
13092,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
13093,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13094,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13095,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
13096,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
13097,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13098,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13099,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13100,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13101,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13102,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13103,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13104,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
13105,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
13106,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13107,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13108,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13109,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
13110,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13111,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13112,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
13113,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13114,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
13115,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
13116,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13117,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13118,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13119,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13120,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
13121,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
13122,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
13123,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13124,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13125,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13126,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13127,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
13128,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
13129,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Built-up
13130,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13131,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
13132,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13133,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13134,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
13135,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
13136,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
13137,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
13138,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
13139,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
13140,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13141,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
13142,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Built-up,Water
13143,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
13144,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
13145,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
13146,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13147,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13148,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
13149,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13150,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
13151,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13152,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13153,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
13154,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13155,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13156,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
13157,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
13158,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
13159,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
13160,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13161,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13162,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13163,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13164,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13165,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13166,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13167,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13168,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13169,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13170,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13171,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13172,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13173,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13174,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13175,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13176,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
13177,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13178,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13179,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
13180,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13181,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13182,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13183,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13184,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13185,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13186,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13187,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13188,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13189,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13190,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13191,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13192,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13193,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13194,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13195,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13196,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
13197,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13198,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13199,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13200,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
13201,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13202,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13203,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13204,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13205,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
13206,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13207,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13208,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
13209,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13210,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
13211,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
13212,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13213,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13214,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13215,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13216,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
13217,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13218,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
13219,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
13220,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
13221,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13222,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
13223,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13224,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13225,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13226,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13227,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13228,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
13229,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13230,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13231,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13232,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13233,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13234,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13235,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
13236,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
13237,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13238,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13239,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
13240,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
13241,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
13242,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13243,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
13244,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
13245,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13246,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13247,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
13248,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13249,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
