Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDL_M_R
10294,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10295,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10296,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10297,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10298,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
10299,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10300,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
10301,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10302,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
10303,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10304,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10305,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10306,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10307,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10308,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10309,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10310,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
10311,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10312,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10313,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10314,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10315,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10316,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10317,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10318,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10319,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10320,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10321,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
10322,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10323,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10324,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10325,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10326,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
10327,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10328,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
10329,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10330,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10331,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10332,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
10333,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
10334,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
10335,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10336,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10337,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10338,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10339,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10340,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10341,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10342,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10343,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
10344,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10345,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10346,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10347,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10348,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10349,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
10350,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10351,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
10352,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10353,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
10354,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10355,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
10356,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
10357,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10358,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
10359,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10360,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10361,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10362,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10363,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
10364,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10365,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10366,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
10367,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10368,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
10369,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10370,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10371,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10372,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10373,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10374,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10375,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10376,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10377,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
10378,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
10379,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10380,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10381,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10382,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10383,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10384,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10385,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10386,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10387,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
10388,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10389,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10391,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10392,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10393,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10394,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10395,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10396,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10397,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10398,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10399,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10400,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10401,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
10402,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
10403,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10404,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10405,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10406,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
10407,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10408,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10409,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
10410,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
10411,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
10412,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10413,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10414,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
10415,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
10416,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10417,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
10418,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10419,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
10420,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
10421,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10422,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10423,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10424,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10425,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
10426,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
10427,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10428,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
10429,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10430,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10431,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
10432,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
10433,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10434,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
10435,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
10436,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Water
10437,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10438,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10439,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10440,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
10441,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10442,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10443,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10445,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10446,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10447,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10448,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10449,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10450,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10451,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10452,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10453,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10454,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
10455,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
10456,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
10457,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Water
10458,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
10459,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
10460,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
10461,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
10462,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
10463,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
10464,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
10465,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
10466,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10467,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
10468,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
10469,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10470,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10471,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10472,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10473,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10474,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10475,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
10476,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
10477,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10478,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10479,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
10480,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10481,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10482,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
10483,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10484,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
10485,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
10486,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
10487,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10488,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
10489,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
10490,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
10491,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
10492,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
10493,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
10494,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
10495,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
10496,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10497,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
10498,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
10499,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10500,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10501,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
10502,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
10503,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10504,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
10505,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
10506,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10507,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
10508,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
10509,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
10510,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10511,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
10512,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Water
10513,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
10514,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10515,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10516,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
10517,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
10518,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
10519,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
10520,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
10521,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Water
10522,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
10523,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
10524,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
10525,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Water
10526,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
10527,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
10528,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
10529,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
10530,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
10531,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
10532,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
10533,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
10534,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
10535,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
10536,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
10537,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
10538,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
10539,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
10540,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
10541,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
10542,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
10543,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
10544,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
10545,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
10546,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
10547,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
10548,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
10549,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
10550,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Water
10551,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
10552,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10553,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10554,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10555,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10556,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
10557,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
10558,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
10559,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10560,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
10561,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10562,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
10563,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10564,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
10565,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
10566,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10567,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
10568,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10569,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
10570,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10571,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10572,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10573,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10574,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
10575,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10576,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10577,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10578,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
10579,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10580,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
10581,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
10582,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
10583,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
10584,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10585,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
10586,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10587,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
10588,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10589,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10590,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10591,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10592,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10593,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10594,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
10595,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10596,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10597,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
10598,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
10599,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
10600,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
10601,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10602,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10603,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
10604,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
10605,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10606,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10607,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
10608,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
10609,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
10610,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
10611,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
10612,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
10613,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
10614,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
10615,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
10616,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10617,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10618,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
10619,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
