Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWK_M_R
4084,Water,Water,Water,Water,Water,NULL,NULL,Grassland
4085,Water,Water,Water,Water,Water,NULL,NULL,Wetland
4086,Water,Water,Water,Water,Water,NULL,NULL,Water
4087,Water,Water,Water,Water,Water,NULL,NULL,Forest
4088,Water,Water,Water,Water,Water,NULL,Wetland,Water
4089,Water,Water,Water,Water,Water,NULL,Water,Grassland
4090,Water,Water,Water,Water,Water,NULL,Water,Wetland
4091,Water,Water,Water,Water,Water,NULL,Water,Bareland
4092,Water,Water,Water,Water,Water,NULL,Water,Water
4093,Water,Water,Water,Water,Water,NULL,Water,Forest
4094,Water,Water,Water,Water,Water,Wetland,NULL,Wetland
4095,Water,Water,Water,Water,Water,Wetland,NULL,Water
4096,Water,Water,Water,Water,Water,Wetland,Wetland,Water
4097,Water,Water,Water,Water,Water,Wetland,Water,Wetland
4098,Water,Water,Water,Water,Water,Wetland,Water,Water
4099,Water,Water,Water,Water,Water,Wetland,Water,Forest
4100,Water,Water,Water,Water,Water,Wetland,Forest,Water
4101,Water,Water,Water,Water,Water,Wetland,Forest,Forest
4102,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
4103,Water,Water,Water,Water,Water,Bareland,Bareland,Water
4104,Water,Water,Water,Water,Water,Bareland,Water,Grassland
4105,Water,Water,Water,Water,Water,Bareland,Water,Bareland
4106,Water,Water,Water,Water,Water,Bareland,Water,Water
4107,Water,Water,Water,Water,Water,Built-up,Water,Water
4108,Water,Water,Water,Water,Water,Water,NULL,Grassland
4109,Water,Water,Water,Water,Water,Water,NULL,Wetland
4110,Water,Water,Water,Water,Water,Water,NULL,Water
4111,Water,Water,Water,Water,Water,Water,Wetland,Water
4112,Water,Water,Water,Water,Water,Water,Bareland,Water
4113,Water,Water,Water,Water,Water,Water,Built-up,Water
4114,Water,Water,Water,Water,Water,Water,Water,Grassland
4115,Water,Water,Water,Water,Water,Water,Water,Wetland
4116,Water,Water,Water,Water,Water,Water,Water,Bareland
4117,Water,Water,Water,Water,Water,Water,Water,Water
4118,Water,Water,Water,Water,Water,Water,Water,Forest
4119,Water,Water,Water,Water,Water,Water,Forest,Wetland
4120,Water,Water,Water,Water,Water,Water,Forest,Water
4121,Water,Water,Water,Water,Water,Forest,Water,Wetland
4122,Water,Water,Water,Water,Water,Forest,Water,Water
4123,Water,Water,Water,Water,Water,Forest,Water,Forest
4124,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4125,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
4126,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4127,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4128,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Water
4129,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
4130,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
4131,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4132,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4133,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4134,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4135,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4136,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4137,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4138,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4139,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
4140,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
4141,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
4142,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4143,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
4144,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4145,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4146,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4147,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4148,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
4149,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4150,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4151,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4152,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4153,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
4154,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
4155,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4156,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
4157,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
4158,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
4159,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
4160,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
4161,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4162,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4163,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4164,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
4165,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4166,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4167,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
4168,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4169,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4170,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4171,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
4172,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
4173,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
4174,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4175,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
4176,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
4177,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4178,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4179,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4180,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4181,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4182,Water,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4183,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4184,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4185,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4186,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4187,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
4188,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4189,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
4190,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4191,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
4192,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4193,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4194,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4195,Water,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
4196,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4197,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4198,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
4199,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
4200,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4201,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
4202,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4203,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
4204,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4205,Water,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
4206,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4207,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
4208,Water,Forest,Wetland,Water,Wetland,NULL,Water,Water
4209,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4210,Water,Forest,Wetland,Water,Wetland,Wetland,Bareland,Wetland
4211,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4212,Water,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
4213,Water,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4214,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Wetland
4215,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4216,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
4217,Water,Forest,Water,NULL,Water,Water,Wetland,Wetland
4218,Water,Forest,Water,Water,NULL,Water,Water,Water
4219,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
4220,Water,Forest,Water,Water,Water,NULL,Water,Water
4221,Water,Forest,Water,Water,Water,Water,Wetland,Water
4222,Water,Forest,Water,Water,Water,Water,Water,Water
4223,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
4224,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4225,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4226,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4227,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
4228,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4229,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4230,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
4231,Water,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
4232,Water,Forest,Forest,Water,Non_Wetland,Water,Water,Water
4233,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4234,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4235,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
4236,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4237,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
4238,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4239,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4240,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
4241,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
4242,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4243,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4244,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4245,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4246,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4247,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4248,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4249,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4250,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
4251,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4252,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4253,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4254,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4255,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4256,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4257,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4258,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Wetland
4259,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
4260,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Bareland
4261,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4262,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4263,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4264,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
4265,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4266,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4267,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,Water
4268,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Built-up
4269,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Water
4270,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Water,Forest
4271,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
4272,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Water,Water
4273,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
4274,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water,Water,Water
4275,Permanent_ice_and_snow,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
4276,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4277,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4278,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4279,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4280,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4281,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4282,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4283,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4284,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4285,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4286,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
4287,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4288,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4289,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
4290,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
4291,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4292,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4293,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4294,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
4295,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4296,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4297,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4298,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4299,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4300,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4301,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4302,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4303,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
4304,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
4305,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4306,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4307,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4308,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4309,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4310,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
4311,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4312,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
4313,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4314,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4315,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4316,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4317,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
4318,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
4319,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4320,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
4321,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
4322,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4323,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4324,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4325,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
4326,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4327,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
4328,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4329,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4330,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4331,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4332,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4333,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4334,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4335,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4336,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4337,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4338,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4339,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
4340,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
4341,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
4342,Forest,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
4343,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4344,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
4345,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4346,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4347,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4348,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4349,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4350,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4351,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4352,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4353,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4354,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4355,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4356,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4357,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4358,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
4359,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4360,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4361,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4362,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4363,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4364,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4365,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4366,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4367,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4368,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4369,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4370,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4371,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4372,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4373,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4374,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4375,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4376,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4377,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4378,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4379,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4380,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4381,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4382,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4383,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
4384,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4385,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4386,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
4387,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
4388,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4389,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
4390,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4391,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4392,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4393,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4394,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4395,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4396,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4397,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4398,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4399,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
4400,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
4401,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4402,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4403,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4404,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4405,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4406,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4407,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4408,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4409,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4410,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4411,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4412,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4413,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4414,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
