Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDG_M_R
4098,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
4099,Water,Wetland,Water,Water,Water,Wetland,Wetland,Bareland
4100,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
4101,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4102,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
4103,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
4104,Water,Wetland,Water,Water,Water,Wetland,Water,Water
4105,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
4106,Water,Wetland,Water,Water,Water,Bareland,Bareland,Bareland
4107,Water,Wetland,Water,Water,Water,Bareland,Water,Wetland
4108,Water,Wetland,Water,Water,Water,Bareland,Water,Water
4109,Water,Wetland,Water,Water,Water,Water,Grassland,Bareland
4110,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
4111,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
4112,Water,Wetland,Water,Water,Water,Water,Wetland,Bareland
4113,Water,Wetland,Water,Water,Water,Water,Wetland,Water
4114,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
4115,Water,Wetland,Water,Water,Water,Water,Bareland,Wetland
4116,Water,Wetland,Water,Water,Water,Water,Water,Grassland
4117,Water,Wetland,Water,Water,Water,Water,Water,Wetland
4118,Water,Wetland,Water,Water,Water,Water,Water,Bareland
4119,Water,Wetland,Water,Water,Water,Water,Water,Water
4120,Water,Wetland,Water,Water,Water,Water,Water,Forest
4121,Water,Wetland,Water,Water,Water,Water,Forest,Forest
4122,Water,Wetland,Water,Water,Water,Forest,Wetland,Forest
4123,Water,Wetland,Water,Water,Water,Forest,Water,Forest
4124,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4125,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4126,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
4127,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4128,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4129,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4130,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4131,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4132,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4133,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4134,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4135,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4136,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4137,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4138,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
4139,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4140,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
4141,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
4142,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
4143,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4144,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
4145,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4146,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4147,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
4148,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4149,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
4150,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
4151,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4152,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
4153,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4154,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4155,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4156,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4157,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4158,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4159,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
4160,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
4161,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
4162,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
4163,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
4164,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
4165,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
4166,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
4167,Water,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4168,Water,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
4169,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
4170,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4171,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4172,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4173,Water,Bareland,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
4174,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4175,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4176,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4177,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4178,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4179,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4180,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4181,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4182,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4183,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
4184,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
4185,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
4186,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
4187,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
4188,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
4189,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
4190,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
4191,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4192,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4193,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4194,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4195,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4196,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
4197,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
4198,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
4199,Water,Bareland,Water,NULL,Water,Bareland,Water,Water
4200,Water,Bareland,Water,NULL,Water,Water,Water,Water
4201,Water,Bareland,Water,Non_Water,Water,Wetland,Water,Water
4202,Water,Bareland,Water,Non_Water,Water,Bareland,Water,Water
4203,Water,Bareland,Water,Non_Water,Water,Water,Water,Bareland
4204,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
4205,Water,Bareland,Water,Water,Water,Wetland,Bareland,Water
4206,Water,Bareland,Water,Water,Water,Wetland,Water,Bareland
4207,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
4208,Water,Bareland,Water,Water,Water,Bareland,Water,Grassland
4209,Water,Bareland,Water,Water,Water,Bareland,Water,Bareland
4210,Water,Bareland,Water,Water,Water,Bareland,Water,Water
4211,Water,Bareland,Water,Water,Water,Water,Water,Bareland
4212,Water,Bareland,Water,Water,Water,Water,Water,Water
4213,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4214,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4215,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4216,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Water
4217,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4218,Water,Bareland,Forest,Water,Non_Wetland,Wetland,Bareland,Water
4219,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4220,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4221,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
4222,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4223,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4224,Water,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4225,Water,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Built-up
4226,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4227,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4228,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4229,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4230,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4231,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4232,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4233,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4234,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4235,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4236,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
4237,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4238,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
4239,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
4240,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4241,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Water
4242,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Water
4243,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4244,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
4245,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4246,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4247,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
4248,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
4249,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4250,Water,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Water
4251,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Water
4252,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
4253,Water,Built-up,Water,Water,Water,Wetland,Wetland,Forest
4254,Water,Built-up,Water,Water,Water,Bareland,Water,Bareland
4255,Water,Built-up,Water,Water,Water,Bareland,Water,Built-up
4256,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4257,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4258,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
4259,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4260,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4261,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
4262,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4263,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4264,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
4265,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
4266,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4267,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4268,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4269,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
4270,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4271,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4272,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4273,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4274,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4275,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4276,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4277,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
4278,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
4279,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4280,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
4281,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4282,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4283,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
4284,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4285,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
4286,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
4287,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4288,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
4289,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
4290,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4291,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4292,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
4293,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4294,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
4295,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
4296,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4297,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4298,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4299,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
4300,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
4301,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4302,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4303,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
4304,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
4305,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
4306,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
4307,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
4308,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4309,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Built-up
4310,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
4311,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
4312,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4313,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
4314,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
4315,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4316,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
4317,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Built-up
4318,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
4319,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
4320,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
4321,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
4322,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
4323,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
4324,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4325,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4326,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4327,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4328,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4329,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
4330,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
4331,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4332,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4333,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4334,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4335,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
4336,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4337,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4338,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4339,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4340,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4341,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4342,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4343,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4344,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
4345,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
4346,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4347,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4348,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4349,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
4350,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4351,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4352,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4353,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
4354,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
4355,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4356,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4357,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
4358,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4359,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4360,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4361,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4362,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4363,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
4364,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4365,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
4366,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4367,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4368,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4369,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4370,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4371,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4372,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
4373,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4374,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4375,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4376,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4377,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4378,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4379,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4380,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4381,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4382,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4383,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
4384,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4385,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Built-up
4386,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4387,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4388,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
4389,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Wetland
4390,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
4391,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
4392,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4393,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4394,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4395,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4396,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
4397,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4398,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4399,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4400,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
4401,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4402,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4403,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4404,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4405,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4406,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4407,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
4408,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4409,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4410,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4411,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4412,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4413,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
4414,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4415,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4416,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4417,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Water
4418,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4419,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4420,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4421,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4422,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4423,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4424,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4425,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4426,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
4427,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
4428,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4429,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4430,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4431,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
4432,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4433,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
4434,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
