Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHT_M_R
3766,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Forest
3767,Wetland,Forest,Water,Water,Water,Wetland,Water,Grassland
3768,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
3769,Wetland,Forest,Water,Water,Water,Water,Wetland,Grassland
3770,Wetland,Forest,Water,Water,Water,Water,Wetland,Wetland
3771,Wetland,Forest,Water,Water,Water,Water,Wetland,Water
3772,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
3773,Wetland,Forest,Water,Water,Water,Water,Water,Water
3774,Wetland,Forest,Water,Water,Water,Water,Water,Forest
3775,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3776,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3777,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3778,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3779,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3780,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3781,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3782,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3783,Wetland,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3784,Wetland,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3785,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3786,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3787,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3788,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3789,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3790,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3791,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3792,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
3793,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3794,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
3795,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3796,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3797,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3798,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3799,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
3800,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3801,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3802,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3803,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3804,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3805,Bareland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3806,Bareland,NULL,Water,Water,Water,Water,Water,Water
3807,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3808,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3809,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3810,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3811,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3812,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3813,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3814,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3815,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
3816,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
3817,Bareland,Wetland,Water,Water,Water,Water,Water,Water
3818,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
3819,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3820,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
3821,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
3822,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3823,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3824,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
3825,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
3826,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
3827,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3828,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3829,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
3830,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
3831,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
3832,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
3833,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
3834,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
3835,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
3836,Bareland,Bareland,Water,Water,Water,Water,Water,Water
3837,Bareland,Bareland,Water,Water,Water,Water,Water,Forest
3838,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3839,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3840,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3841,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3842,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3843,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3844,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3845,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
3846,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3847,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3848,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3849,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
3850,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
3851,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3852,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3853,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3854,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3855,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3856,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3857,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
3858,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
3859,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
3860,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
3861,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
3862,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
3863,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3864,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3865,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
3866,Bareland,Water,Water,NULL,Water,Water,Water,Water
3867,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
3868,Bareland,Water,Water,Water,Water,Bareland,Water,Water
3869,Bareland,Water,Water,Water,Water,Water,Water,Grassland
3870,Bareland,Water,Water,Water,Water,Water,Water,Wetland
3871,Bareland,Water,Water,Water,Water,Water,Water,Water
3872,Bareland,Water,Water,Water,Water,Water,Water,Forest
3873,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
3874,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3875,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3876,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3877,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3878,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3879,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3880,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3881,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3882,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3883,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3884,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3885,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
3886,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3887,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
3888,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
3889,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3890,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3891,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3892,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3893,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3894,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
3895,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
3896,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3897,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
3898,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
3899,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
3900,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
3901,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3902,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3903,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3904,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
3905,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3906,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3907,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3908,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3909,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3910,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3911,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3912,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3913,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3914,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3915,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3916,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3917,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3918,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3919,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3920,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3921,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3922,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3923,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3924,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
3925,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3926,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3927,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3928,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3929,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3930,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
3931,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3932,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3933,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3934,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3935,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3936,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3937,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3938,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3939,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3940,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3941,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3942,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3943,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3944,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
3945,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3946,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3947,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3948,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3949,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
3950,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3951,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3952,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
3953,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Water
3954,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3955,Water,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3956,Water,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3957,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
3958,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
3959,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
3960,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3961,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3962,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3963,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
3964,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3965,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3966,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3967,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3968,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
3969,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3970,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3971,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3972,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
3973,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3974,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3975,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3976,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3977,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3978,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3979,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3980,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3981,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3982,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
3983,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3984,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
3985,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3986,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3987,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3988,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3989,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3990,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3991,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3992,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3993,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
3994,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3995,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3996,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3997,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
3998,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3999,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
4000,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
4001,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
4002,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
4003,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4004,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4005,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
4006,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
4007,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4008,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4009,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
4010,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
4011,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
4012,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4013,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
4014,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
4015,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
4016,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
4017,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
4018,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
4019,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4020,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
4021,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4022,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
4023,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
4024,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4025,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4026,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
4027,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
4028,Water,NULL,Wetland,Water,Wetland,Water,Forest,Water
4029,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4030,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4031,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4032,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4033,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4034,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4035,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4036,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4037,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4038,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4039,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4040,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
4041,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4042,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4043,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4044,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4045,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4046,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4047,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4048,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4049,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4050,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4051,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4052,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4053,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4054,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4055,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
4056,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4057,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4058,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4059,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4060,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4061,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4062,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4063,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4064,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
4065,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4066,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4067,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4068,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Water
4069,Water,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4070,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
4071,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
4072,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
4073,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
4074,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4075,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
4076,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4077,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
4078,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
4079,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4080,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
4081,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4082,Water,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
4083,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
4084,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Forest
4085,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
4086,Water,NULL,Water,NULL,Water,Wetland,Wetland,Water
4087,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
4088,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
4089,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
4090,Water,NULL,Water,NULL,Water,Wetland,Water,Water
4091,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
4092,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
4093,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
4094,Water,NULL,Water,NULL,Water,Water,Wetland,Wetland
4095,Water,NULL,Water,NULL,Water,Water,Wetland,Water
4096,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
4097,Water,NULL,Water,NULL,Water,Water,Water,Grassland
4098,Water,NULL,Water,NULL,Water,Water,Water,Water
4099,Water,NULL,Water,NULL,Water,Water,Water,Forest
4100,Water,NULL,Water,NULL,Water,Water,Forest,Water
4101,Water,NULL,Water,Non_Water,Water,Grassland,Water,Forest
4102,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
