Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMS_M_R
19880,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
19881,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
19882,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
19883,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
19884,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
19885,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
19886,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
19887,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
19888,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
19889,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
19890,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
19891,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
19892,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
19893,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
19894,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
19895,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
19896,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
19897,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
19898,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
19899,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
19900,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
19901,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
19902,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
19903,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
19904,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
19905,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
19906,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
19907,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
19908,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
19909,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
19910,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
19911,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
19912,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
19913,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
19914,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
19915,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
19916,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
19917,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
19918,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
19919,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
19920,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
19921,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
19922,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19923,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19924,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
19925,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
19926,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
19927,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
19928,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
19929,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
19930,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
19931,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19932,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19933,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19934,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
19935,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
19936,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
19937,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19938,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
19939,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
19940,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
19941,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
19942,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
19943,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19944,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
19945,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
19946,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
19947,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
19948,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
19949,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
19950,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
19951,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
19952,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
19953,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
19954,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
19955,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
19956,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
19957,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
19958,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
19959,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
19960,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
19961,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
19962,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
19963,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19964,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
19965,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19966,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
19967,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
19968,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
19969,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Cropland
19970,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
19971,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
19972,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
19973,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
19974,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
19975,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
19976,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
19977,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
19978,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
19979,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
19980,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
19981,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
19982,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19983,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
19984,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
19985,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
19986,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
19987,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
19988,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
19989,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
19990,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
19991,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
19992,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
19993,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
19994,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
19995,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
19996,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
19997,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
19998,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
19999,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
20000,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
20001,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
20002,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20003,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
20004,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20005,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
20006,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
20007,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
20008,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
20009,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
20010,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Forest
20011,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
20012,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Grassland
20013,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Forest
20014,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Forest,Water
20015,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
20016,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
20017,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
20018,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
20019,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
20020,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
20021,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
20022,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
20023,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
20024,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
20025,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
20026,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
20027,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
20028,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
20029,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
20030,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
20031,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
20032,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
20033,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
20034,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
20035,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
20036,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
20037,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
20038,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
20039,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
20040,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
20041,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
20042,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
20043,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
20044,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20045,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
20046,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
20047,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20048,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20049,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
20050,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
20051,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
20052,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
20053,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
20054,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
20055,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
20056,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
20057,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
20058,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
20059,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
20060,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
20061,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Forest
20062,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
20063,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
20064,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
20065,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
20066,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
20067,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
20068,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
20069,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
20070,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
20071,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
20072,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
20073,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
20074,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
20075,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
20076,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Grassland
20077,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
20078,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Built-up,Built-up
20079,Forest,Built-up,Lichens_and_Mosses,Water,Non_Wetland,Grassland,NULL,Cropland
20080,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
20081,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
20082,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
20083,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
20084,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,Forest
20085,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
20086,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
20087,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
20088,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20089,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
20090,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
20091,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Water,Forest
20092,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
20093,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
20094,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Built-up,Forest
20095,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
20096,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
20097,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
20098,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
20099,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
20100,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
20101,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
20102,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
20103,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
20104,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
20105,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
20106,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Cropland
20107,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
20108,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
20109,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
20110,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
20111,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
20112,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
20113,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
20114,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
20115,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
20116,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
20117,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
20118,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
20119,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
20120,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
20121,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
20122,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
20123,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
20124,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
20125,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
20126,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
20127,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
20128,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
20129,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
20130,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
20131,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
20132,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
20133,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
20134,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
20135,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
20136,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
20137,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
20138,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
20139,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
20140,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
20141,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
20142,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
20143,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
20144,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
20145,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
20146,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
20147,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
20148,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
20149,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
20150,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
20151,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
20152,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
20153,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
20154,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
20155,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
20156,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
20157,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
20158,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
20159,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
20160,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
20161,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
20162,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
20163,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
20164,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
20165,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
20166,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
20167,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
20168,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
20169,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
20170,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
20171,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
20172,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
20173,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
20174,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
20175,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
20176,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
20177,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
20178,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
20179,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
20180,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
20181,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
20182,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
20183,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
20184,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
20185,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
20186,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
20187,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
20188,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
20189,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
20190,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
