Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
9923,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9924,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
9925,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
9926,Water,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
9927,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
9928,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Cropland
9929,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
9930,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
9931,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
9932,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
9933,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
9934,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
9935,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
9936,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Wetland
9937,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9938,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
9939,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9940,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9941,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
9942,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
9943,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
9944,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
9945,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Wetland
9946,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
9947,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
9948,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
9949,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
9950,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Forest
9951,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9952,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9953,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9954,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9955,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9956,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9957,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9958,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9959,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9960,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9961,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9962,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9963,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9964,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9965,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9966,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9967,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
9968,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9969,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9970,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9971,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
9972,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
9973,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
9974,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9975,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
9976,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
9977,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
9978,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9979,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
9980,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
9981,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
9982,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
9983,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
9984,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
9985,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
9986,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
9987,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
9988,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
9989,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9990,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
9991,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
9992,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
9993,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
9994,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
9995,Water,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
9996,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9997,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
9998,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9999,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10000,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
10001,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
10002,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Bareland
10003,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Water
10004,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10005,Water,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
10006,Water,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10007,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
10008,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
10009,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
10010,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
10011,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
10012,Water,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10013,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
10014,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
10015,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
10016,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10017,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
10018,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
10019,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10020,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10021,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10022,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
10023,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
10024,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
10025,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
10026,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
10027,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10028,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
10029,Water,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
10030,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10031,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
10032,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
10033,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
10034,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
10035,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
10036,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10037,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10038,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
10039,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
10040,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10041,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
10042,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
10043,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
10044,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
10045,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
10046,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
10047,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
10048,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
10049,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
10050,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
10051,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
10052,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
10053,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
10054,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
10055,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
10056,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
10057,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
10058,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
10059,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
10060,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
10061,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
10062,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
10063,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
10064,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
10065,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
10066,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
10067,Water,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10068,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
10069,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
10070,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
10071,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
10072,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
10073,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
10074,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
10075,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
10076,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
10077,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
10078,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
10079,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10080,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
10081,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10082,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
10083,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10084,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
10085,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
10086,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
10087,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
10088,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
10089,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
10090,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
10091,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
10092,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
10093,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
10094,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
10095,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
10096,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
10097,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
10098,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
10099,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
10100,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
10101,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
10102,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
10103,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
10104,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
10105,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
10106,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
10107,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
10108,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
10109,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
10110,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
10111,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
10112,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
10113,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
10114,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
10115,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
10116,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
10117,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
10118,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
10119,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Water
10120,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
10121,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
10122,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
10123,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
10124,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
10125,Water,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
10126,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10127,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
10128,Water,NULL,Wetland,Water,Wetland,Grassland,Bareland,Wetland
10129,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
10130,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
10131,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
10132,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
10133,Water,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Water
10134,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
10135,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
10136,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
10137,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
10138,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
10139,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
10140,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
10141,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Built-up
10142,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
10143,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
10144,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
10145,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
10146,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
10147,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
10148,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
10149,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
10150,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
10151,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
10152,Water,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
10153,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
10154,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
10155,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
10156,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
10157,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
10158,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
10159,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
10160,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
10161,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
10162,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
10163,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Forest
10164,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
10165,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
10166,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
10167,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
10168,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
10169,Water,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
10170,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
10171,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10172,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10173,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
10174,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
10175,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10176,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10177,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10178,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10179,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10180,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
10181,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10182,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
10183,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10184,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10185,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
10186,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
10187,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10188,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10189,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
10190,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
10191,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
10192,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
10193,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
10194,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
10195,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
10196,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
10197,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10198,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
10199,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
10200,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Water
10201,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10202,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10203,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
10204,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
10205,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
10206,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
10207,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
10208,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
10209,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
10210,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
10211,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
10212,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
10213,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10214,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10215,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
10216,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10217,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
10218,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
10219,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10220,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10221,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10222,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
10223,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
10224,Water,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Bareland
10225,Water,NULL,Water,NULL,Water,NULL,NULL,Water
10226,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10227,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
10228,Water,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
10229,Water,NULL,Water,NULL,Water,Shrubland,NULL,Forest
10230,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
10231,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
10232,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
10233,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
10234,Water,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
10235,Water,NULL,Water,NULL,Water,Shrubland,Water,Grassland
10236,Water,NULL,Water,NULL,Water,Shrubland,Water,Wetland
10237,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
10238,Water,NULL,Water,NULL,Water,Shrubland,Water,Forest
10239,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
10240,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
10241,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
10242,Water,NULL,Water,NULL,Water,Grassland,Water,Bareland
10243,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
10244,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
10245,Water,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
10246,Water,NULL,Water,NULL,Water,Wetland,Wetland,Water
10247,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
10248,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
10249,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
10250,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
10251,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
10252,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
10253,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
10254,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
10255,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
10256,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
10257,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
10258,Water,NULL,Water,NULL,Water,Bareland,Water,Water
10259,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
10260,Water,NULL,Water,NULL,Water,Bareland,Forest,Water
10261,Water,NULL,Water,NULL,Water,Water,Shrubland,Grassland
10262,Water,NULL,Water,NULL,Water,Water,Shrubland,Water
10263,Water,NULL,Water,NULL,Water,Water,Shrubland,Forest
10264,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
10265,Water,NULL,Water,NULL,Water,Water,Grassland,Wetland
10266,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
10267,Water,NULL,Water,NULL,Water,Water,Grassland,Water
10268,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
