Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPL_M_R
13965,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13966,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13967,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13968,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13969,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13970,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13971,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
13972,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
13973,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
13974,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
13975,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
13976,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
13977,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
13978,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
13979,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
13980,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
13981,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
13982,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
13983,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
13984,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
13985,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Cropland
13986,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
13987,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
13988,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,NULL
13989,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
13990,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
13991,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
13992,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
13993,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
13994,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13995,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
13996,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13997,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Forest
13998,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
13999,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Wetland
14000,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
14001,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
14002,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
14003,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
14004,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
14005,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
14006,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
14007,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
14008,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
14009,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
14010,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
14011,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14012,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
14013,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14014,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
14015,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14016,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14017,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14018,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
14019,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
14020,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
14021,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
14022,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Cropland
14023,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
14024,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
14025,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
14026,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
14027,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14028,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
14029,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
14030,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
14031,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
14032,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Wetland
14033,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
14034,Forest,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
14035,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
14036,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
14037,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
14038,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
14039,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
14040,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
14041,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
14042,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
14043,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
14044,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
14045,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
14046,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14047,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
14048,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14049,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
14050,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
14051,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14052,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14053,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14054,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
14055,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
14056,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
14057,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
14058,Forest,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
14059,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
14060,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
14061,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
14062,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
14063,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14064,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14065,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14066,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14067,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
14068,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14069,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14070,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
14071,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
14072,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
14073,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
14074,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
14075,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
14076,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
14077,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
14078,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14079,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14080,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Wetland
14081,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
14082,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14083,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
14084,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
14085,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14086,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14087,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14088,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
14089,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
14090,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
14091,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Forest
14092,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
14093,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14094,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14095,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
14096,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
14097,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
14098,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14099,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14100,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
14101,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14102,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14103,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14104,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
14105,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14106,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14107,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
14108,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
14109,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14110,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
14111,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
14112,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
14113,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
14114,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
14115,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
14116,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
14117,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
14118,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
14119,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
14120,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
14121,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
14122,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
14123,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
14124,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
14125,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14126,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Forest
14127,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Forest
14128,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
14129,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
14130,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Wetland
14131,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
14132,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Wetland
14133,Forest,Cropland,Water,NULL,Water,Grassland,Water,Forest
14134,Forest,Cropland,Water,NULL,Water,Cropland,Grassland,Wetland
14135,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
14136,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Wetland
14137,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
14138,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
14139,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
14140,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
14141,Forest,Cropland,Water,NULL,Water,Bareland,Water,Forest
14142,Forest,Cropland,Water,NULL,Water,Water,Grassland,Grassland
14143,Forest,Cropland,Water,NULL,Water,Water,Grassland,Wetland
14144,Forest,Cropland,Water,NULL,Water,Water,Grassland,Bareland
14145,Forest,Cropland,Water,NULL,Water,Water,Grassland,Forest
14146,Forest,Cropland,Water,Non_Water,Water,Grassland,NULL,Forest
14147,Forest,Cropland,Water,Non_Water,Water,Grassland,Grassland,Forest
14148,Forest,Cropland,Water,Non_Water,Water,Cropland,Grassland,Wetland
14149,Forest,Cropland,Water,Non_Water,Water,Wetland,Grassland,Wetland
14150,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
14151,Forest,Cropland,Water,Non_Water,Water,Water,Shrubland,Grassland
14152,Forest,Cropland,Water,Non_Water,Water,Water,Grassland,Wetland
14153,Forest,Cropland,Water,Water,Water,Bareland,NULL,Forest
14154,Forest,Cropland,Water,Water,Water,Bareland,Grassland,Bareland
14155,Forest,Cropland,Water,Water,Water,Water,Grassland,Wetland
14156,Forest,Cropland,Water,Water,Water,Water,Grassland,Water
14157,Forest,Cropland,Water,Water,Water,Water,Water,Wetland
14158,Forest,Cropland,Water,Water,Water,Water,Forest,Wetland
14159,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14160,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14161,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
14162,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14163,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
14164,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14165,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
14166,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
14167,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
14168,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
14169,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14170,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14171,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14172,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14173,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14174,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14175,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14176,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14177,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14178,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
14179,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
14180,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14181,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
14182,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
14183,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
14184,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
14185,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
14186,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14187,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
14188,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14189,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
14190,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14191,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14192,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
14193,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
14194,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14195,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
14196,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
14197,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
14198,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
14199,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14200,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
14201,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
14202,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
14203,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
14204,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
14205,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14206,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
14207,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14208,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
14209,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
14210,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
14211,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
14212,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
14213,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
14214,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
14215,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
14216,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
14217,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
14218,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
14219,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
14220,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
14221,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
14222,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
14223,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
14224,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
14225,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
14226,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
14227,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
14228,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14229,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
14230,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
14231,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
14232,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
14233,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
14234,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
14235,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
14236,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
14237,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
14238,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
14239,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
14240,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
14241,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
14242,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
14243,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
14244,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
14245,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
14246,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
14247,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14248,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14249,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
14250,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
14251,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14252,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
14253,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
14254,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
14255,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
14256,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
14257,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
14258,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
14259,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
14260,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
14261,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
14262,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14263,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14264,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
14265,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
14266,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
14267,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
14268,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
14269,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14270,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
