Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
2573,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2574,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2575,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2576,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2577,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2578,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2579,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2580,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2581,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2582,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2583,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2584,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2585,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2586,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2587,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2588,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2589,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2590,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2591,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2592,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2593,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2594,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2595,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2596,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2597,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2598,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2599,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2600,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2601,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2602,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2603,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2604,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2605,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2606,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2607,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2608,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2609,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2610,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2611,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2612,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2613,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2614,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2615,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2616,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2617,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2618,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2619,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2620,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2621,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2622,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2623,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2624,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2625,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2626,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2628,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2629,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2630,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2631,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2633,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2634,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2635,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2636,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2637,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2638,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2639,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2640,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2641,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2643,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2644,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2645,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2646,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2647,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2648,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2649,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2650,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2651,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2652,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2653,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2654,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2655,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2656,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2657,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2658,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2659,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2660,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2661,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2662,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2663,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2664,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2665,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2666,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2667,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2668,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2669,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2670,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
2671,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2672,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2673,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2674,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2675,Forest,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2676,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2677,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2679,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2680,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2681,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2682,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2683,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2684,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2685,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2687,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2689,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2691,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2692,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2693,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2694,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2695,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2696,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2697,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2698,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2699,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2700,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2701,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2702,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2703,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2704,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2705,Forest,Cropland,Water,Water,Water,NULL,NULL,NULL
2706,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2707,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2708,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2709,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2710,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2711,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2712,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2713,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2714,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2715,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2716,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2717,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2718,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2719,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2721,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2722,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2723,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2724,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2725,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2726,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2727,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2728,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2730,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2731,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2732,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2733,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2734,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2735,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2736,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2737,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2738,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2739,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2740,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2741,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2742,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2743,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2744,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2745,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2746,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2747,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2748,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2749,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2750,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2751,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2752,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2754,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2755,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2756,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2757,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2758,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2759,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2760,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2761,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2762,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2763,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2764,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2766,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2767,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2768,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2769,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2770,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2771,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2772,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2773,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2774,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2775,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2776,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2777,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2778,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2779,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2780,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2781,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2782,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2783,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2784,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2785,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2786,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2787,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2788,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2789,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2790,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2791,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2792,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2794,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2795,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2796,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2797,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2798,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2799,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2800,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2801,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2802,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2803,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2804,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2805,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2806,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2807,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2808,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2809,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2810,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2811,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2812,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2813,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2814,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2815,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2816,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2817,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2818,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2819,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2820,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2821,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2823,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2824,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2825,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2826,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2827,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2828,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2829,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2830,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2831,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2832,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2833,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2834,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2835,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2836,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2837,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2838,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2839,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2840,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2841,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2842,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2843,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2844,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2845,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2846,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2847,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2848,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2849,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2850,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2851,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2852,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2854,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2855,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2856,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2857,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2858,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2860,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2861,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2862,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2863,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2864,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2865,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2866,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2867,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2869,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2870,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2871,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2872,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2874,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2875,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2876,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2877,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2878,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2879,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2880,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2881,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2882,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2883,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2884,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2885,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2886,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2887,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2888,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2889,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2890,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2891,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2892,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2893,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2894,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2895,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2896,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2897,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2898,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2899,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2900,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2901,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2902,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2903,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2904,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2905,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2906,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2907,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2908,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2909,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2910,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2911,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2912,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2913,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2914,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2915,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2916,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
