Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQG_M_R
1906,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1907,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1908,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1909,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1910,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1911,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1913,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1914,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1915,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1916,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1917,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1918,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1919,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1920,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1921,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1922,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1923,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1924,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1925,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1926,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1927,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1928,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1929,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1930,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1931,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1933,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1934,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1935,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1936,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1937,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1938,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1939,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1940,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1941,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1942,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1943,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1944,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1945,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1946,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1947,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1948,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1949,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1950,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1951,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1952,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1953,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1954,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1955,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1956,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1957,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1958,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1959,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1960,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1962,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1963,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1964,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1965,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1966,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1967,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1968,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1969,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1970,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1971,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1972,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1973,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1974,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1975,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1976,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1977,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1978,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1979,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1980,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1981,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1982,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1983,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1984,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1985,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1986,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1987,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1988,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1989,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1990,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1991,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1992,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1993,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1994,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1995,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
1996,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1997,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1998,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1999,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2000,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2001,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2002,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2003,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2004,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2005,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
2006,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2007,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2008,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2009,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2010,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2011,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2012,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2013,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2014,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2015,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2016,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2017,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2018,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2020,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2021,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2022,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2023,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2024,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2025,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2026,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2027,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2028,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2029,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2030,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2031,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2032,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2033,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2034,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2035,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2036,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2037,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2038,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2039,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2040,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2041,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2042,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2043,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2044,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2045,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2046,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2047,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2048,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2049,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2050,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2051,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2052,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2053,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2054,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2055,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2056,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2057,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2058,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2059,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2060,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2061,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2062,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2063,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2064,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2065,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2066,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2067,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2068,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2069,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2070,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2071,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2072,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2073,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2074,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2075,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2076,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2077,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2078,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2079,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2080,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2081,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2082,Water,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
2083,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2084,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2085,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2086,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2087,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2088,Water,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
2089,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2090,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2091,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2092,Water,NULL,Water,Water,Water,NULL,NULL,Water
2093,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2094,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2095,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2096,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2097,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2098,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2100,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2101,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2102,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2103,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2104,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2105,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2106,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2107,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2108,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2109,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2110,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2111,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2112,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2113,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2114,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2115,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2117,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2118,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2119,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2120,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2121,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2122,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2123,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
2124,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2126,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2128,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2129,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2130,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2131,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2132,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2133,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2134,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2135,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2136,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2137,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2138,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2139,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2140,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2141,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2142,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2144,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2145,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2146,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2147,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2148,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2149,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2150,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2151,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2152,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2154,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2155,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2156,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2157,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2159,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2160,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2161,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2162,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2163,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2164,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2165,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2166,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2167,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2168,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2169,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2170,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2171,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
2172,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2173,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2174,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2175,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2176,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2177,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2178,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2179,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2180,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2181,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2185,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2186,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2187,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2188,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2189,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2190,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2191,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2192,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2193,Water,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
2194,Water,Cropland,Water,NULL,Water,Wetland,NULL,Forest
2195,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2196,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2197,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2198,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2199,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2200,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2201,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2202,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2203,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2204,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2205,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2206,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2207,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2208,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2209,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2210,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2211,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2212,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2213,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2214,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2215,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2216,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2217,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2218,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2219,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2221,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2222,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2223,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2224,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2225,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2226,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2227,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2228,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2230,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2231,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2232,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2233,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2234,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2235,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2236,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2237,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2238,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2239,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2240,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2241,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2242,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2243,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2244,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2245,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2246,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2247,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2248,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2249,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2250,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2251,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2252,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2253,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
