Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZL_M_R
2834,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2835,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2836,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2837,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2838,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2839,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2840,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2841,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2842,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2843,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2844,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2845,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2846,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2847,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2848,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2849,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2850,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2851,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2852,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2853,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2854,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2855,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2856,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2857,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2858,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2859,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2860,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2861,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2862,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2863,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2864,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2865,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2866,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2867,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2868,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2869,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2870,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2871,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2872,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2873,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2874,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2875,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2876,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2877,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2878,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2879,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2880,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2881,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2882,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2883,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2884,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2885,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2886,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2887,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2888,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2889,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2890,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2891,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2892,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2893,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2894,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2895,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2896,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2897,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2898,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2899,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2900,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2901,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2902,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2904,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2905,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2906,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2907,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2908,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2909,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2910,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2911,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2912,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2913,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2914,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2915,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2916,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2917,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2918,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2919,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2920,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2921,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2922,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2923,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2924,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2925,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2926,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2927,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2928,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2929,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2930,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2931,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2932,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2933,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2934,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2935,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2936,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2937,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Built-up
2938,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2939,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2940,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2941,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2942,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2943,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2944,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2945,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2946,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2947,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2948,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2949,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2950,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2951,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2952,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2953,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2954,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2955,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2956,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2957,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2958,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2959,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2960,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2961,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2962,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2963,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2965,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2966,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2967,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2968,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2969,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2970,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2971,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2972,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2973,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2974,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2975,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2976,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2977,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2978,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2979,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2980,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2981,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2982,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2983,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2984,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2985,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2986,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2987,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2988,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2989,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2990,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2991,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2992,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2993,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2994,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2995,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2996,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2997,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2998,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2999,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3000,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3001,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3002,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3003,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3004,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3005,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3006,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3007,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3008,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3009,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3010,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3011,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3012,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3013,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3014,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3015,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3016,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3017,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3018,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3019,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3020,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3021,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3022,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3023,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3024,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3025,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3026,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3027,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3028,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3029,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3030,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3031,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3032,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3033,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3034,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3035,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3036,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3037,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3038,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3039,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3040,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3041,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3042,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3043,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3044,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3045,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
3046,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3047,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3048,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3049,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3050,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3051,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3052,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3053,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3054,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3055,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3056,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3057,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3058,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3059,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3060,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3061,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3062,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3063,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3064,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
3065,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3066,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3067,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3068,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3069,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3070,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3071,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3072,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3073,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3074,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3075,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3076,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3077,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3078,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3079,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
3080,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3081,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
3082,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3083,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3084,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3085,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3086,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3087,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3088,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3089,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3090,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3091,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3092,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3093,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3094,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3095,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3096,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3097,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3098,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3099,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3100,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3101,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3102,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3103,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3104,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3105,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3106,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3107,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3108,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3109,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3110,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3111,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3112,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3113,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3114,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3115,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3116,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3117,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3118,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3119,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3120,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3121,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3122,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3123,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3124,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3125,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3126,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3127,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3128,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3129,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3130,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3131,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3132,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3133,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3134,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3135,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3136,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3137,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3138,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3139,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3140,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3141,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3142,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3143,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3144,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
3145,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3146,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3147,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3148,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3149,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3150,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3151,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3152,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3153,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3154,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3155,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3156,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3157,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3158,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3159,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3160,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3161,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3162,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3163,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3164,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3165,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3166,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3167,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3168,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3169,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3170,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3171,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
