Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHH_M_R
3004,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3005,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3006,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3007,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
3008,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3009,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3010,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3011,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3012,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3013,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3014,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3015,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3016,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3017,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3018,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3019,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3020,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
3021,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3022,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3023,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3024,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3025,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3026,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3027,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3028,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3029,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3030,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3031,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3032,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3033,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3035,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3036,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3039,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3040,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
3041,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3042,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3043,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3044,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3045,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3046,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3047,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3048,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3049,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3050,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3051,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3054,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3055,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3056,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3057,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3058,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3059,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3060,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3061,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3062,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
3063,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
3064,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3065,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3066,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3067,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3068,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3069,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3070,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3071,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3072,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3073,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
3074,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3075,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
3076,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3077,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3078,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3079,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3080,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3081,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3082,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3083,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3084,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3085,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3086,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3087,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3088,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
3089,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3090,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3091,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3092,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3093,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3094,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3095,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3096,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3097,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3098,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3099,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3100,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3101,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3102,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3103,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,NULL
3104,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3105,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
3106,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3107,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3108,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3109,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3110,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3111,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3112,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3113,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3114,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3115,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3116,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3117,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3118,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3119,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3120,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3121,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3122,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3123,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3124,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3125,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3126,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3127,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3128,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3129,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3130,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3131,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3132,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3133,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3134,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3135,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
3136,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3137,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3138,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3139,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3140,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3141,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3142,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3143,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3144,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3145,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3146,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3147,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3148,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3149,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3150,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3151,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
3152,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3153,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3154,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
3155,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3156,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3157,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3158,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3159,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3160,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3161,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
3162,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3163,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3164,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
3165,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3166,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3167,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
3168,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
3169,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3170,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
3171,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3172,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
3173,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
3174,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3175,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3176,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3177,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3178,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3179,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3180,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3181,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
3182,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3183,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3184,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
3185,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
3186,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
3187,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
3188,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3189,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3190,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3191,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3192,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3193,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3194,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3195,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3196,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3197,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
3198,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3199,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3200,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3201,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
3202,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3203,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
3204,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3205,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
3206,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
3207,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,NULL
3208,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
3209,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3210,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3211,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3212,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3213,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3214,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3215,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3216,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3217,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3218,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3219,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3220,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3221,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
3222,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
3223,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3224,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3225,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3226,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3227,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3228,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3229,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3230,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3231,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3232,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
3233,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3234,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3235,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Water
3236,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3237,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3238,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3239,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3240,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3241,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3242,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3243,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3244,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3245,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,NULL
3246,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3247,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3248,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
3249,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3250,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3251,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
3252,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3253,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3254,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
3255,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3256,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3257,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3258,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3259,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
3260,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
3261,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3262,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3263,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3264,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3265,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3266,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3267,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3268,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
3269,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
3270,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
3271,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
3272,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
3273,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
3274,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
3275,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
3276,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3277,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3278,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3279,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3280,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3281,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
3282,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3283,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
3284,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
3285,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
3286,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3287,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3288,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
3289,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
3290,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3291,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3292,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3293,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3294,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3295,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3296,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3297,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
3298,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3299,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3300,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3301,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3302,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3303,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3304,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
3305,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
3306,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3307,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3308,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3309,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3310,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3311,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3312,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3313,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
3314,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3315,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3316,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3317,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
3318,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3319,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3320,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3321,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
3322,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
3323,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
3324,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3325,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3326,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3327,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3328,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3329,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3330,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3331,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3332,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
3333,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3334,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3335,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3336,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3337,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3338,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3339,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3340,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
