Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLU_M_R
3440,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3441,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3442,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3443,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
3444,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3445,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
3446,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3447,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
3448,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
3449,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3450,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
3451,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3452,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
3453,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
3454,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
3455,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
3456,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3457,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3458,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
3459,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
3460,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
3461,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3462,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3463,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3464,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3465,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
3466,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3467,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3468,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3469,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3470,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
3471,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3472,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3473,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
3474,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3475,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3476,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3477,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
3478,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
3479,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
3480,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
3481,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
3482,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
3483,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
3484,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
3485,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3486,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3487,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3488,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3489,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3490,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3491,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3492,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3493,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
3494,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3495,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
3496,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
3497,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3498,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
3499,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3500,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3501,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3502,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3503,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
3504,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
3505,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
3506,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3507,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3508,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3509,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3510,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3511,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3512,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3513,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3514,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3515,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3516,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3517,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3518,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3519,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3520,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3521,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3522,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3523,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3524,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3525,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3526,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3527,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3528,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3529,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3530,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3531,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3532,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3533,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3534,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3535,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3536,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3537,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3538,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3539,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3540,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3541,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3542,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3543,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3544,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3545,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3546,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3547,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3548,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3549,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3550,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3551,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3552,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3553,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3554,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3555,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3556,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3557,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
3558,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3559,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3560,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3561,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
3562,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3563,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
3564,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3565,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3566,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
3567,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3568,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
3569,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
3570,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
3571,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
3572,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3573,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
3574,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3575,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
3576,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
3577,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
3578,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
3579,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Water
3580,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
3581,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3582,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3583,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3584,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3585,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3586,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3587,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3588,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3589,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3590,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3591,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3592,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3593,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3594,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3595,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
3596,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3597,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3598,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3599,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3600,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
3601,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
3602,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
3603,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3604,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3605,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3606,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3607,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
3608,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
3609,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3610,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3611,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
3612,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3613,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
3614,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
3615,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
3616,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
3617,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
3618,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
3619,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
3620,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3621,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
3622,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
3623,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
3624,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
3625,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
3626,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3627,Forest,Forest,Water,NULL,Water,NULL,Water,Water
3628,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3629,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
3630,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
3631,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
3632,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
3633,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
3634,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
3635,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
3636,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
3637,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
3638,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
3639,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
3640,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
3641,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
3642,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
3643,Forest,Forest,Water,NULL,Water,Water,Water,Water
3644,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3645,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
3646,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
3647,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3648,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
3649,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3650,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
3651,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
3652,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
3653,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
3654,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
3655,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
3656,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
3657,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
3658,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
3659,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
3660,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
3661,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
3662,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
3663,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
3664,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
3665,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
3666,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
3667,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
3668,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
3669,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
3670,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
3671,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3672,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
3673,Forest,Forest,Water,Water,Water,NULL,Water,Water
3674,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3675,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3676,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
3677,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
3678,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
3679,Forest,Forest,Water,Water,Water,Grassland,Water,Water
3680,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
3681,Forest,Forest,Water,Water,Water,Wetland,NULL,Grassland
3682,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3683,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3684,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
3685,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3686,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
3687,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
3688,Forest,Forest,Water,Water,Water,Wetland,Water,Water
3689,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3690,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
3691,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
3692,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3693,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3694,Forest,Forest,Water,Water,Water,Water,Water,Grassland
3695,Forest,Forest,Water,Water,Water,Water,Water,Wetland
3696,Forest,Forest,Water,Water,Water,Water,Water,Water
3697,Forest,Forest,Water,Water,Water,Water,Water,Forest
3698,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3699,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
3700,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3701,Forest,Forest,Water,Water,Water,Forest,Water,Water
3702,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3703,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3704,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3705,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3706,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3707,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3708,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3709,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3710,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3711,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
3712,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3713,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3714,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3715,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3716,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3717,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3718,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3719,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3720,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3721,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3722,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3723,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3724,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3725,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3726,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3727,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3728,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3729,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3730,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3731,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3732,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3733,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3734,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3735,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3736,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3737,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3738,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3739,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
3740,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3741,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3742,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3743,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3744,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3745,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3746,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3747,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3748,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3749,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3750,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3751,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3752,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
3753,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3754,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
3755,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
3756,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3757,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3758,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3759,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3760,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3761,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3762,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3763,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3764,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
3765,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3766,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3767,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
3768,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3769,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3770,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3771,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3772,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3773,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3774,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3775,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
