Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBB_M_R
2616,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2617,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2618,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2619,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2620,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2621,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2622,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2623,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2624,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2625,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2626,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2627,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2628,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
2629,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
2630,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2631,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2632,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2633,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2634,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2635,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2636,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2637,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2638,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2639,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2640,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2641,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2642,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2643,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2644,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2645,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2646,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2647,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2648,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2649,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2650,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2651,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2652,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
2653,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2654,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2655,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2656,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2657,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2658,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
2659,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2660,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2661,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2662,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2663,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2664,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2665,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2666,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2667,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2668,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2669,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2670,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2671,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2672,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2673,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2674,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2675,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2676,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2677,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2678,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2679,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2680,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2681,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2682,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2683,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2684,Water,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2685,Water,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2686,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2687,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2688,Water,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2689,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2690,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2691,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2692,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2693,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2694,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2695,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2696,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2697,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2698,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
2699,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2700,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
2701,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2702,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2703,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2704,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2705,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2706,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2707,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2708,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2709,Water,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2710,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2711,Water,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2712,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2713,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2714,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2715,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2716,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2717,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2718,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2719,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2720,Water,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2721,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2722,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
2723,Water,Forest,Water,NULL,Water,Water,Forest,Forest
2724,Water,Forest,Water,Water,Water,NULL,Forest,Forest
2725,Water,Forest,Water,Water,Water,Water,Water,Forest
2726,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2727,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2728,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2729,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2730,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2731,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2732,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2733,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2734,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2735,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2736,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2737,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2738,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2739,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2740,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2741,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2742,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2743,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2744,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2745,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2746,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2747,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2748,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2749,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2750,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2751,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2752,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2753,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2754,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2755,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2756,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2757,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2758,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2759,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2760,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2761,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
2762,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2763,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2764,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2765,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2766,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2767,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2768,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2769,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2770,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2771,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2772,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2773,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2774,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2775,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2776,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2777,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2778,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2779,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2780,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2781,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2782,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2783,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2784,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2785,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2786,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2787,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2788,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2789,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2790,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2791,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2792,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2793,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2794,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2795,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2796,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2797,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2798,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2799,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2800,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Bareland
2801,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2802,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2803,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2804,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2805,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2806,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2807,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2808,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2809,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2810,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2811,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2812,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2813,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2814,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2815,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2816,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2817,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2818,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2819,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2820,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2821,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2822,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2823,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2824,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2825,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2826,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
2827,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2828,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2829,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2830,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2831,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2832,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2833,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2834,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2835,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2836,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2837,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2838,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2839,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2840,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2841,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2842,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2843,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2844,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2845,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2846,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2847,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2848,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
2849,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2850,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2851,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2852,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2853,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2854,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2855,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2856,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2857,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2858,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2859,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2860,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2861,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2862,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2863,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2864,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2865,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2867,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2868,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2869,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2870,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
2871,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2872,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2873,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2874,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2875,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2876,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2877,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2878,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2879,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2880,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2881,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2882,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2883,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2884,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2885,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2886,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2887,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2888,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2889,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2890,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2891,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2892,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2893,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2894,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2895,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2896,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
2897,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2898,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2899,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2900,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2901,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2902,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2903,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2904,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2905,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2906,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2907,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2908,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2909,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2910,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2911,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2912,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
2913,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2914,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Bareland
2915,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
2916,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2917,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2918,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2919,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2920,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2921,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2922,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2923,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2924,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2925,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2926,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2927,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2928,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
