Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYG_M_R
2400,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2401,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2402,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2403,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2404,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2405,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2406,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2407,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2408,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2409,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2410,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2411,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2412,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2413,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2414,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2415,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2417,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2418,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2419,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2420,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Wetland
2421,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Water
2422,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Forest
2423,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2424,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2425,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2426,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2427,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2428,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2429,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2430,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Forest
2431,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2432,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2433,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2434,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2435,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2436,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2437,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2438,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2439,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2440,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2441,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2442,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2443,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2444,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2445,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2446,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2447,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2448,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2449,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2450,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2451,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2452,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2453,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2454,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2455,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2456,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2457,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2458,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2459,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2460,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2461,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2462,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2464,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2465,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2466,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2467,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2468,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2469,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2470,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2471,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2472,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2473,Forest,Forest,Water,Water,NULL,NULL,NULL,Forest
2474,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2475,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2476,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2477,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2478,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2479,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2480,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2481,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2482,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2483,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2484,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2485,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2486,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2487,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2488,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2489,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2490,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2491,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2492,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2493,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2494,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2495,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
