Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LME_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LME_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LME_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LME_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LME_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LME_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LME_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LME_M_R
6714,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6715,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6716,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6717,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6718,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
6719,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6720,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6721,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6722,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6723,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6724,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6725,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6726,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6727,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6728,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6729,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6730,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6731,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6732,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6733,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6734,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6735,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6736,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6737,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6738,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6739,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6740,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6741,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6742,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6743,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
6744,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
6745,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6746,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6747,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6748,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6749,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6750,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6751,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
6752,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6753,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6754,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6755,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6756,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6757,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6758,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
6759,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6760,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6761,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6762,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6763,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6764,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6765,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
6766,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6767,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6768,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6769,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6770,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6771,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6772,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6773,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6774,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6775,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6776,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6777,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6778,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6779,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6780,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6781,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6782,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
6783,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6784,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6785,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6786,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6787,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6788,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6789,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6790,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6791,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
6792,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6793,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6794,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6795,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6796,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6797,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6798,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6799,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6800,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6801,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6802,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6803,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
6804,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6805,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
6806,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6807,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6808,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
6809,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6810,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6811,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6812,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6813,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
6814,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6815,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
6816,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Water
6817,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6818,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6819,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6820,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6821,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6822,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6823,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6824,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
6825,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6826,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
6827,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
6828,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6829,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6830,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6831,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6832,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6833,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6834,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6835,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6836,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6837,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
6838,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Water
6839,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6840,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6841,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
6842,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6843,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
6844,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
6845,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6846,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6847,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6848,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6849,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6850,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6851,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6852,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6853,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6854,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6855,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6856,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6857,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6858,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6859,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6860,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6861,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6862,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6863,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6864,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
6865,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6866,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6867,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6868,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6869,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6870,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6871,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6872,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6873,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6874,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6875,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6876,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6877,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6878,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6879,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6880,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6881,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6882,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6883,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6884,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6885,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6886,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
6887,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6888,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6889,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6890,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6891,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6892,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6893,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6894,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6895,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6896,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6897,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
6898,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6899,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6900,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6901,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6902,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6903,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6904,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6905,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6906,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6907,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6908,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6909,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6910,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6911,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6912,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6913,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6914,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6915,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
6916,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6917,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6918,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6919,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6920,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6921,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6922,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6923,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6924,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6925,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6926,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6927,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
6928,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6929,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6930,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6931,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6932,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6933,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6934,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6935,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
6936,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6937,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
6938,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6939,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
6940,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6941,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6942,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6943,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6944,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6945,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6946,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6947,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6948,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6949,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6950,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6951,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6952,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6953,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
6954,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6955,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6956,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
6957,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6958,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6959,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6960,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6961,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6962,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
6963,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6964,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
6965,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6966,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6967,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
6968,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6969,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6970,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6971,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6972,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
6973,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6974,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6975,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
6976,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
6977,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
6978,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6979,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6980,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6981,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6982,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6983,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6984,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6985,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
6986,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
6987,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6988,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6989,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6990,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6991,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6992,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6993,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6994,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6995,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6996,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6997,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6998,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6999,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7000,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7001,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7002,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7003,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7004,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7005,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7006,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7007,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7008,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7009,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7010,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7011,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7012,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7013,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7014,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7015,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7016,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
7017,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7018,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7019,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
7020,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7021,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7022,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7023,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7024,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7025,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7026,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
