Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTA_M_R
8733,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8734,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8735,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8736,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8737,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8738,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
8739,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8740,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8741,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8742,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8743,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8744,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
8745,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
8746,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8747,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
8748,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8749,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8750,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8751,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Cropland
8752,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8753,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
8754,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
8755,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
8756,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8757,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8758,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Wetland
8759,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8760,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8761,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8762,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
8763,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
8764,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
8765,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
8766,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8767,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
8768,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
8769,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
8770,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
8771,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
8772,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
8773,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
8774,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Water
8775,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
8776,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
8777,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Cropland
8778,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Forest
8779,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8780,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
8781,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
8782,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
8783,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
8784,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
8785,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
8786,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
8787,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
8788,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8789,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8790,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
8791,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
8792,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
8793,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Wetland
8794,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Wetland
8795,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8796,Forest,NULL,Cropland,Water,Non_Wetland,Built-up,NULL,Cropland
8797,Forest,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
8798,Forest,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Cropland
8799,Forest,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Wetland
8800,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
8801,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
8802,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
8803,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
8804,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
8805,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
8806,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
8807,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
8808,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8809,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
8810,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
8811,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8812,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Cropland
8813,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8814,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Built-up
8815,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
8816,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
8817,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
8818,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
8819,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
8820,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
8821,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Cropland
8822,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Wetland
8823,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Built-up
8824,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Forest
8825,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
8826,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
8827,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
8828,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
8829,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
8830,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
8831,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
8832,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
8833,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8834,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
8835,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
8836,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8837,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
8838,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8839,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8840,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8841,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8842,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8843,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
8844,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
8845,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8846,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8847,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
8848,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8849,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
8850,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8851,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
8852,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
8853,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8854,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8855,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8856,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
8857,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8858,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
8859,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
8860,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
8861,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8862,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
8863,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Water
8864,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Forest
8865,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
8866,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
8867,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
8868,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
8869,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8870,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8871,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
8872,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
8873,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8874,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8875,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8876,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8877,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8878,Forest,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
8879,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
8880,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
8881,Forest,NULL,Wetland,NULL,Wetland,Built-up,NULL,Forest
8882,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Wetland
8883,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Forest
8884,Forest,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
8885,Forest,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Forest
8886,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
8887,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
8888,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
8889,Forest,NULL,Wetland,NULL,Wetland,Water,Built-up,Wetland
8890,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
8891,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
8892,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
8893,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
8894,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
8895,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8896,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8897,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
8898,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
8899,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
8900,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
8901,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8902,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
8903,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
8904,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
8905,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8906,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8907,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
8908,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
8909,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8910,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8911,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
8912,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8913,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
8914,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8915,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8916,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
8917,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
8918,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
8919,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Cropland
8920,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
8921,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
8922,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8923,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
8924,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8925,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
8926,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
8927,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8928,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8929,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
8930,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
8931,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8932,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
8933,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8934,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8935,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8936,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8937,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8938,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8939,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
8940,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Water
8941,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8942,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8943,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8944,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
8945,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8946,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
8947,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8948,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8949,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
8950,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
8951,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8952,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8953,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
8954,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8955,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
8956,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
8957,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8958,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8959,Forest,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
8960,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8961,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8962,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
8963,Forest,NULL,Wetland,Non_Water,Wetland,Water,Built-up,Wetland
8964,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
8965,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
8966,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
8967,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
8968,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
8969,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
8970,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8971,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
8972,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
8973,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
8974,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8975,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
8976,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
8977,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
8978,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
8979,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
8980,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
8981,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
8982,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
8983,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
8984,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
8985,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Cropland
8986,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
8987,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
8988,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
8989,Forest,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
8990,Forest,NULL,Wetland,Water,Wetland,NULL,Built-up,Grassland
8991,Forest,NULL,Wetland,Water,Wetland,NULL,Built-up,Cropland
8992,Forest,NULL,Wetland,Water,Wetland,NULL,Built-up,Wetland
8993,Forest,NULL,Wetland,Water,Wetland,NULL,Built-up,Water
8994,Forest,NULL,Wetland,Water,Wetland,NULL,Built-up,Forest
8995,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
8996,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
8997,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
8998,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
8999,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
9000,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
9001,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
9002,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
9003,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9004,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
9005,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
9006,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
9007,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9008,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9009,Forest,NULL,Wetland,Water,Wetland,Grassland,Built-up,Cropland
9010,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
9011,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9012,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9013,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
9014,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
9015,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Cropland
9016,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
9017,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
9018,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
9019,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
9020,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9021,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
9022,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
9023,Forest,NULL,Wetland,Water,Wetland,Built-up,Built-up,Cropland
9024,Forest,NULL,Wetland,Water,Wetland,Built-up,Built-up,Forest
9025,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
9026,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
9027,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9028,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
9029,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
9030,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
9031,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
9032,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
9033,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Water
9034,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
9035,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
9036,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
9037,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9038,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
9039,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9040,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9041,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
9042,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
9043,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
9044,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9045,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Wetland
9046,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
9047,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
9048,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
9049,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9050,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9051,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9052,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9053,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9054,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
9055,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9056,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9057,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9058,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9059,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Bareland
9060,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9061,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
9062,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9063,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9064,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9065,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9066,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9067,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9068,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9069,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9070,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9071,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9072,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
9073,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
9074,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9075,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9076,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9077,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9078,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
