Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R
3354,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3355,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3356,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3357,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3358,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3359,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3360,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3361,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3362,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3363,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3364,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3365,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3366,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3367,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3368,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3369,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3370,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3371,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3372,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3373,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3374,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3375,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3376,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3377,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3378,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3379,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3380,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3381,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
3382,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3383,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3384,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3385,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3386,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3387,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3388,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3389,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3390,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3391,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3392,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3393,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3394,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3395,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3396,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3397,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3398,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3399,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3400,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3401,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3402,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3403,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3404,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3405,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3406,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3407,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3408,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3409,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3410,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3411,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3412,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3413,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3414,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3415,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3416,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3417,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3418,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3419,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3420,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3421,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3422,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3423,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3424,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3425,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3426,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
3427,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3428,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3429,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3430,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3431,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3432,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3433,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3434,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3435,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3436,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3437,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3438,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3439,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3440,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3441,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3442,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3443,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3444,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3445,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3446,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3447,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Cropland
3448,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3449,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3450,Forest,Bareland,Water,Water,Water,NULL,NULL,Cropland
3451,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3452,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3453,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3454,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3455,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3456,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3457,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3458,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3459,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3460,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3461,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3462,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3463,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3464,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3465,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3466,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3467,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3468,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3469,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3470,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3471,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3472,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3473,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3474,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3475,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3476,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3477,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3478,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3479,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3480,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3481,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3482,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
3483,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3484,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3485,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3486,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3487,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3488,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3489,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3490,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3491,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3492,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3493,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3494,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3495,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3496,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3497,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3498,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3499,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3500,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3501,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3502,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3503,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3504,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3505,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3506,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3507,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,NULL
3508,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3509,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3510,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3511,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3512,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3513,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3514,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3515,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3516,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3517,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3518,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3519,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3520,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3521,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3522,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3523,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3524,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3525,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3526,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3527,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3528,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3529,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3530,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3531,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3532,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3533,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3534,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3535,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3536,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3537,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3538,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3539,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3540,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3541,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3542,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3543,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3544,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3545,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3546,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3547,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3548,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3549,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3550,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3551,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3552,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3553,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3554,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3555,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3556,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3557,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3558,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3559,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3560,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3561,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3562,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3563,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3564,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3565,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3566,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3567,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3568,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3569,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3570,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3571,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3572,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3573,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3574,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
3575,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3576,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3577,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3578,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3579,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3580,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3581,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3582,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3583,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3584,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3585,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3586,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3587,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3588,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3589,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3590,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3591,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3592,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3593,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3594,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3595,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3596,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3597,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3598,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3599,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3600,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3601,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3602,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3603,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3604,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
3605,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3606,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
3607,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3608,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3609,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3610,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
3611,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3612,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3613,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3614,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3615,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3616,Forest,Water,Water,Water,Water,NULL,NULL,NULL
3617,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
3618,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3619,Forest,Water,Water,Water,Water,NULL,NULL,Water
3620,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3621,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3622,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3623,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3624,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3625,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3626,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3627,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3628,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3629,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3630,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3631,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3632,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3633,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
3634,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3635,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3636,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3637,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3638,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3639,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3640,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3641,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3642,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3643,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3644,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3645,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3646,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3647,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3648,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3649,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3650,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3651,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3652,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
3653,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3654,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3655,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3656,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3657,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3658,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3659,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3660,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3661,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3662,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3663,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3664,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3665,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3666,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3667,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3668,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3669,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3670,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3671,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3672,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3673,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3674,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3675,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3676,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3677,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3678,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3679,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3680,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3681,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3682,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3683,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3684,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3685,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3686,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3687,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3688,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3689,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3690,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3691,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3692,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3693,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3694,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3695,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3696,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3697,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3698,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3699,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
