Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R
12552,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12553,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12554,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
12555,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12556,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12557,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
12558,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
12559,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12560,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
12561,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
12562,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
12563,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12564,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
12565,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12566,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
12567,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12568,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
12569,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
12570,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12571,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
12572,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12573,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,NULL
12574,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12575,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
12576,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
12577,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
12578,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
12579,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
12580,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
12581,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
12582,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
12583,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
12584,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
12585,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
12586,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Wetland
12587,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
12588,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
12589,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12590,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12591,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
12592,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12593,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
12594,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
12595,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
12596,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
12597,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
12598,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
12599,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
12600,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
12601,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
12602,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
12603,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
12604,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Cropland
12605,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
12606,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
12607,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
12608,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
12609,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
12610,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
12611,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
12612,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
12613,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
12614,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
12615,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12616,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
12617,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12618,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
12619,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12620,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
12621,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
12622,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12623,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
12624,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12625,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
12626,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12627,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
12628,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
12629,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
12630,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12631,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
12632,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12633,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12634,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12635,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12636,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12637,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12638,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12639,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
12640,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
12641,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12642,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
12643,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12644,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12645,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12646,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12647,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12648,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
12649,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12650,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12651,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12652,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12653,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
12654,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
12655,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12656,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
12657,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
12658,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
12659,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
12660,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
12661,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12662,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
12663,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
12664,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
12665,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
12666,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
12667,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12668,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
12669,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12670,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12671,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
12672,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12673,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12674,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12675,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12676,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12677,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12678,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
12679,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12680,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
12681,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12682,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12683,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
12684,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12685,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12686,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12687,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12688,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
12689,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
12690,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12691,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
12692,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12693,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12694,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
12695,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12696,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
12697,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12698,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12699,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
12700,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12701,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
12702,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
12703,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12704,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
12705,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
12706,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
12707,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12708,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12709,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
12710,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12711,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
12712,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12713,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12714,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12715,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12716,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
12717,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12718,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
12719,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12720,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12721,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12722,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12723,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12724,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12725,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12726,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12727,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12728,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12729,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12730,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12731,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
12732,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12733,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
12734,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12735,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12736,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12737,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12738,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12739,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12740,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Wetland
12741,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12742,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12743,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
12744,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12745,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
12746,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
12747,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12748,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
12749,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12750,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12751,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12752,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
12753,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
12754,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
12755,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12756,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12757,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12758,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12759,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12760,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12761,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12762,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12763,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12764,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12765,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12766,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12767,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12768,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12769,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
12770,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12771,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
12772,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12773,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
12774,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12775,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12776,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
12777,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12778,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12779,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
12780,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
12781,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
12782,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12783,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
12784,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12785,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12786,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12787,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12788,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
12789,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12790,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12791,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12792,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12793,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12794,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12795,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12796,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12797,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12798,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12799,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12800,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12801,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12802,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12803,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12804,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12805,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12806,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12807,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12808,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12809,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12810,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12811,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12812,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12813,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
12814,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12815,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12816,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12817,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
12818,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12819,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12820,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12821,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
12822,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
12823,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
12824,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
12825,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
12826,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
12827,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12828,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
12829,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
12830,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12831,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
12832,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
12833,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
12834,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12835,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12836,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12837,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12838,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
12839,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
12840,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12841,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
12842,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12843,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
12844,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12845,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12846,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
12847,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12848,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Built-up
12849,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
12850,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12851,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12852,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
12853,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12854,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12855,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12856,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
12857,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
12858,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12859,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12860,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12861,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
12862,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12863,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12864,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12865,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12866,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
12867,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12868,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
12869,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12870,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12871,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
12872,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12873,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12874,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
