Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFK_M_R
19256,Forest,Forest,Water,Water,Water,NULL,Shrubland,Forest
19257,Forest,Forest,Water,Water,Water,NULL,Grassland,Grassland
19258,Forest,Forest,Water,Water,Water,NULL,Grassland,Water
19259,Forest,Forest,Water,Water,Water,NULL,Water,Forest
19260,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
19261,Forest,Forest,Water,Water,Water,Shrubland,NULL,Grassland
19262,Forest,Forest,Water,Water,Water,Shrubland,NULL,Water
19263,Forest,Forest,Water,Water,Water,Shrubland,NULL,Forest
19264,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,NULL
19265,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Grassland
19266,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Wetland
19267,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
19268,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Forest
19269,Forest,Forest,Water,Water,Water,Shrubland,Water,Wetland
19270,Forest,Forest,Water,Water,Water,Shrubland,Water,Water
19271,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
19272,Forest,Forest,Water,Water,Water,Shrubland,Forest,Water
19273,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
19274,Forest,Forest,Water,Water,Water,Grassland,NULL,Water
19275,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
19276,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
19277,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Wetland
19278,Forest,Forest,Water,Water,Water,Bareland,NULL,Water
19279,Forest,Forest,Water,Water,Water,Bareland,NULL,Forest
19280,Forest,Forest,Water,Water,Water,Bareland,Shrubland,Wetland
19281,Forest,Forest,Water,Water,Water,Bareland,Shrubland,Water
19282,Forest,Forest,Water,Water,Water,Bareland,Shrubland,Forest
19283,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
19284,Forest,Forest,Water,Water,Water,Bareland,Water,Wetland
19285,Forest,Forest,Water,Water,Water,Bareland,Water,Water
19286,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
19287,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
19288,Forest,Forest,Water,Water,Water,Bareland,Forest,Wetland
19289,Forest,Forest,Water,Water,Water,Bareland,Forest,Water
19290,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
19291,Forest,Forest,Water,Water,Water,Water,NULL,Water
19292,Forest,Forest,Water,Water,Water,Water,Shrubland,Water
19293,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
19294,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
19295,Forest,Forest,Water,Water,Water,Water,Water,Grassland
19296,Forest,Forest,Water,Water,Water,Water,Water,Water
19297,Forest,Forest,Water,Water,Water,Water,Water,Forest
19298,Forest,Forest,Water,Water,Water,Water,Forest,Water
19299,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
19300,Forest,Forest,Water,Water,Water,Forest,Shrubland,Forest
19301,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
19302,Forest,Forest,Water,Water,Water,Forest,Water,Water
19303,Forest,Forest,Water,Water,Water,Forest,Water,Forest
19304,Forest,Forest,Water,Water,Water,Forest,Forest,Water
19305,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
19306,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
19307,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
19308,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
19309,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
19310,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
19311,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
19312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
19313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
19314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
19315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
19316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
19317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
19318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
19319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
19320,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
19321,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
19322,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
19323,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
19324,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
19325,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
19326,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
19327,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
19328,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
19329,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
19330,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
19331,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
19332,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
19333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
19334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
19335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
19336,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
19337,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
19338,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
19339,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
19340,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
19341,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
19342,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19343,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19344,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
19345,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
19346,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
19347,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
19348,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
19349,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19350,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
19351,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19352,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
19353,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
19354,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
19355,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
19356,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
19357,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
19358,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
19359,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
19360,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
19361,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
19362,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
19363,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
19364,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
19365,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
19366,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
19367,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
19368,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Water
19369,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
19370,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
19371,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
19372,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
19373,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
19374,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
19375,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
19376,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
19377,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
19378,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
19379,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
19380,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
19381,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
19382,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
19383,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19384,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
19385,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
19386,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
19387,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
19388,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
19389,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
19390,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
19391,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
19392,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
19393,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
19394,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
19395,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
19396,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
19397,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
19398,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
19399,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
19400,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
19401,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
19402,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
19403,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
19404,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
19405,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
19406,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
19407,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
19408,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
19409,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
19410,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
19411,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
19412,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
19413,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
19414,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
19415,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
19416,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
19417,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
19418,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
19419,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
19420,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
19421,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
19422,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
19423,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
19424,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
19425,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
19426,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
19427,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
19428,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
19429,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
19430,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
19431,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
19432,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
19433,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
19434,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
19435,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
19436,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
19437,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
19438,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
19439,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
19440,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
19441,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
19442,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
19443,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
19444,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
19445,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
19446,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
19447,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
19448,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19449,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
19450,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
19451,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
19452,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
19453,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
19454,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
19455,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
19456,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
19457,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
19458,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
19459,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
19460,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
19461,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
19462,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
19463,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
19464,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
19465,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
19466,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
19467,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
19468,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
19469,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
19470,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
19471,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
19472,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
19473,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
19474,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
19475,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
19476,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
19477,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
19478,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
19479,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
19480,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
19481,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,NULL
19482,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
19483,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
19484,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
19485,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
19486,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
19487,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Water
19488,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
19489,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
19490,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
19491,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
19492,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
19493,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
19494,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
19495,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
19496,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
19497,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
19498,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
19499,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
19500,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
19501,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
19502,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
19503,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
19504,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
19505,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
19506,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
19507,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Bareland
19508,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
19509,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
19510,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
19511,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
19512,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
19513,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
19514,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Water
19515,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
19516,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
19517,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
19518,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
19519,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
19520,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
19521,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
19522,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
19523,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
19524,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
19525,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
19526,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
19527,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
19528,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
19529,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
19530,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
19531,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
19532,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
19533,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
19534,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
19535,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
19536,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19537,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
19538,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
19539,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
19540,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
19541,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Bareland
19542,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
19543,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
19544,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19545,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19546,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19547,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
19548,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
19549,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
19550,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
19551,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
19552,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
19553,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
19554,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
19555,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
19556,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
19557,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
19558,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
19559,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
19560,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
19561,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
19562,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
19563,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
19564,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
19565,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
19566,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
19567,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19568,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19569,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
19570,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
19571,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
19572,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
19573,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
19574,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
