Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R
14587,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
14588,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14589,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14590,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
14591,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14592,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14593,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14594,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14595,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14596,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
14597,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14598,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14599,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
14600,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14601,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14602,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14603,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
14604,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14605,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
14606,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
14607,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14608,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
14609,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14610,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14611,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14612,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14613,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14614,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14615,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
14616,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14617,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14618,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
14619,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
14620,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
14621,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14622,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
14623,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
14624,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
14625,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
14626,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
14627,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
14628,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
14629,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
14630,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
14631,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14632,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
14633,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14634,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14635,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
14636,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
14637,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
14638,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
14639,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
14640,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
14641,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14642,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14643,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
14644,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14645,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
14646,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14647,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
14648,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
14649,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
14650,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
14651,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
14652,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
14653,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
14654,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14655,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14656,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14657,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
14658,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14659,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14660,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
14661,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
14662,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
14663,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
14664,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
14665,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
14666,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
14667,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14668,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
14669,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
14670,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
14671,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Built-up
14672,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
14673,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
14674,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
14675,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
14676,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
14677,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
14678,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
14679,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
14680,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
14681,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
14682,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
14683,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
14684,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
14685,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
14686,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
14687,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14688,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14689,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14690,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
14691,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
14692,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14693,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
14694,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
14695,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
14696,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14697,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14698,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14699,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14700,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14701,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14702,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14703,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14704,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14705,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14706,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14707,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14708,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
14709,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14710,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14711,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14712,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
14713,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14714,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14715,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14716,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14717,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14718,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14719,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14720,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14721,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14722,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14723,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14724,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14725,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14726,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14727,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14728,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14729,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14730,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14731,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14732,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
14733,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14734,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14735,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14736,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14737,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14738,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14739,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14740,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14741,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14742,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14743,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14744,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14745,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14746,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
14747,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14748,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14749,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
14750,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
14751,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14752,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
14753,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14754,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14755,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14756,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14757,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14758,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
14759,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
14760,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14761,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14762,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
14763,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
14764,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
14765,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
14766,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
14767,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14768,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14769,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
14770,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
14771,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
14772,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14773,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14774,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14775,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14776,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14777,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14778,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14779,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14780,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14781,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14782,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
14783,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14784,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14785,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
14786,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14787,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
14788,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14789,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14790,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
14791,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14792,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
14793,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
14794,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14795,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14796,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
14797,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
14798,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
14799,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
14800,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
14801,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
14802,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14803,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
14804,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14805,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14806,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
14807,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
14808,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
14809,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
14810,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
14811,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
14812,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
14813,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
14814,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
14815,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
14816,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
14817,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
14818,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
14819,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
14820,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
14821,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
14822,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
14823,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14824,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
14825,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
14826,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
14827,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
14828,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
14829,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
14830,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
14831,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
14832,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
14833,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
14834,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
14835,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
14836,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
14837,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
14838,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
14839,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
14840,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
14841,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
14842,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
14843,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14844,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
14845,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
14846,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
14847,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
14848,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
14849,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
14850,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
14851,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
14852,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
14853,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
14854,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
14855,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
14856,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
14857,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
14858,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
14859,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14860,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
14861,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14862,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14863,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14864,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
14865,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
14866,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
14867,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
14868,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
14869,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
14870,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
14871,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
14872,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
14873,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
14874,Forest,Forest,Wetland,NULL,Wetland,Built-up,NULL,Forest
14875,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,NULL
14876,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
14877,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
14878,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
14879,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
14880,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
14881,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
14882,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
14883,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
14884,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
14885,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
14886,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
14887,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
14888,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
14889,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
14890,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
14891,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
14892,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
14893,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
14894,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
14895,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
14896,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
14897,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
14898,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
14899,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
14900,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
14901,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
14902,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
14903,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
14904,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14905,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
14906,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
14907,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
14908,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
14909,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
14910,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
14911,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
14912,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
