Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KBC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KBC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KBC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KBC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KBC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KBC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KBC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KBC_M_R
12723,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12724,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12725,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12726,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12727,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12728,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
12729,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
12730,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
12731,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
12732,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
12733,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12734,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12735,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12736,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12737,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12738,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Water
12739,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12740,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
12741,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
12742,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12743,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12744,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12745,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
12746,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12747,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
12748,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12749,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12750,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
12751,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
12752,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
12753,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12754,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
12755,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
12756,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
12757,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12758,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12759,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12760,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12761,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12762,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
12763,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12764,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12765,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
12766,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12767,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
12768,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
12769,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
12770,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
12771,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
12772,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12773,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
12774,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
12775,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12776,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12777,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
12778,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12779,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12780,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12781,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
12782,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12783,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
12784,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
12785,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12786,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12787,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12788,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
12789,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12790,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
12791,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
12792,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12793,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12794,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
12795,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
12796,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
12797,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12798,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
12799,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12800,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12801,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12802,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12803,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
12804,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12805,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12806,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12807,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
12808,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12809,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12810,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12811,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
12812,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12813,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
12814,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12815,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
12816,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
12817,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
12818,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12819,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12820,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12821,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
12822,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
12823,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
12824,Forest,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
12825,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
12826,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12827,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
12828,Forest,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
12829,Forest,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
12830,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
12831,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,NULL
12832,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
12833,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
12834,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
12835,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
12836,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
12837,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
12838,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
12839,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
12840,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
12841,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
12842,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12843,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12844,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12845,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
12846,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
12847,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
12848,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12849,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
12850,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12851,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
12852,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
12853,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
12854,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
12855,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
12856,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
12857,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12858,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
12859,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
12860,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
12861,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
12862,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
12863,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
12864,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
12865,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12866,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12867,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
12868,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
12869,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
12870,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12871,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12872,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
12873,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
12874,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12875,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
12876,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
12877,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
12878,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
12879,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12880,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12881,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
12882,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12883,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
12884,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12885,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
12886,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
12887,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
12888,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
12889,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12890,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12891,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12892,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12893,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12894,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12895,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
12896,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12897,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
12898,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
12899,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12900,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
12901,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12902,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
12903,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
12904,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
12905,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
12906,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
12907,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
12908,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
12909,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
12910,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
12911,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
12912,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
12913,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
12914,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
12915,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
12916,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
12917,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
12918,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
12919,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12920,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
12921,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12922,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
12923,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
12924,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
12925,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
12926,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
12927,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
12928,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
12929,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
12930,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12931,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
12932,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
12933,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12934,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
12935,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12936,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12937,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12938,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
12939,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
12940,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,NULL
12941,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
12942,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12943,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
12944,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Water
12945,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
12946,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
12947,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
12948,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
12949,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
12950,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
12951,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12952,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
12953,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
12954,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
12955,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
12956,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
12957,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12958,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
12959,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
12960,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
12961,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
12962,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12963,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12964,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
12965,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
12966,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
12967,Forest,Water,Water,NULL,Water,NULL,Shrubland,Water
12968,Forest,Water,Water,NULL,Water,NULL,Water,Forest
12969,Forest,Water,Water,NULL,Water,NULL,Forest,Water
12970,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
12971,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
12972,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
12973,Forest,Water,Water,NULL,Water,Grassland,Water,Water
12974,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
12975,Forest,Water,Water,NULL,Water,Wetland,NULL,Grassland
12976,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
12977,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
12978,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
12979,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
12980,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
12981,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
12982,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
12983,Forest,Water,Water,NULL,Water,Wetland,Wetland,Bareland
12984,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
12985,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
12986,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
12987,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
12988,Forest,Water,Water,NULL,Water,Wetland,Water,Water
12989,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
12990,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
12991,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
12992,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
12993,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
12994,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
12995,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
12996,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
12997,Forest,Water,Water,NULL,Water,Bareland,Water,Water
12998,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
12999,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
13000,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
13001,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
13002,Forest,Water,Water,NULL,Water,Water,Wetland,Water
13003,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
13004,Forest,Water,Water,NULL,Water,Water,Water,Water
13005,Forest,Water,Water,NULL,Water,Water,Water,Forest
13006,Forest,Water,Water,NULL,Water,Water,Forest,Water
13007,Forest,Water,Water,NULL,Water,Water,Forest,Forest
13008,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
13009,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
13010,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
13011,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
13012,Forest,Water,Water,NULL,Water,Forest,Water,Water
13013,Forest,Water,Water,NULL,Water,Forest,Water,Forest
13014,Forest,Water,Water,NULL,Water,Forest,Forest,Water
13015,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
13016,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
13017,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
13018,Forest,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
13019,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
13020,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
13021,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
13022,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
13023,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
13024,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
13025,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
13026,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
13027,Forest,Water,Water,Non_Water,Water,Water,Water,Water
13028,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
13029,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
13030,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
13031,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
13032,Forest,Water,Water,Water,Water,NULL,NULL,Forest
13033,Forest,Water,Water,Water,Water,NULL,Water,Water
13034,Forest,Water,Water,Water,Water,NULL,Water,Forest
13035,Forest,Water,Water,Water,Water,NULL,Forest,Water
13036,Forest,Water,Water,Water,Water,Shrubland,Water,Water
13037,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
13038,Forest,Water,Water,Water,Water,Wetland,NULL,Grassland
13039,Forest,Water,Water,Water,Water,Wetland,Shrubland,Water
13040,Forest,Water,Water,Water,Water,Wetland,Shrubland,Forest
13041,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
13042,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
13043,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
13044,Forest,Water,Water,Water,Water,Wetland,Water,Water
13045,Forest,Water,Water,Water,Water,Wetland,Water,Forest
13046,Forest,Water,Water,Water,Water,Wetland,Forest,Water
13047,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
13048,Forest,Water,Water,Water,Water,Bareland,Water,Water
13049,Forest,Water,Water,Water,Water,Bareland,Water,Forest
13050,Forest,Water,Water,Water,Water,Water,Shrubland,Water
13051,Forest,Water,Water,Water,Water,Water,Wetland,Water
13052,Forest,Water,Water,Water,Water,Water,Water,Water
13053,Forest,Water,Water,Water,Water,Water,Water,Forest
13054,Forest,Water,Water,Water,Water,Water,Forest,Water
13055,Forest,Water,Water,Water,Water,Water,Forest,Forest
13056,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
13057,Forest,Water,Water,Water,Water,Forest,Water,Water
13058,Forest,Water,Water,Water,Water,Forest,Water,Forest
13059,Forest,Water,Water,Water,Water,Forest,Forest,Water
13060,Forest,Water,Water,Water,Water,Forest,Forest,Forest
13061,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
13062,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13063,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13064,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13065,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
13066,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13067,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13068,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13069,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
