Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVT_M_R
8296,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8297,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8298,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
8299,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8300,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8301,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8302,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8303,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8304,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8305,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8306,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8307,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
8308,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8309,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8310,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
8311,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8312,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
8313,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8314,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8315,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
8316,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
8317,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
8318,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8319,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8320,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8321,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
8322,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
8323,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8324,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8325,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8326,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
8327,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8328,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
8329,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8330,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8331,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8332,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8333,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8334,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8335,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8336,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8337,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8338,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8339,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8340,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8341,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8342,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8343,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8344,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8345,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8346,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8347,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8348,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8349,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8350,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8351,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8352,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8353,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8354,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
8355,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8356,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8357,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8358,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8359,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8360,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8361,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8362,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8363,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8364,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8365,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8366,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8367,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8368,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8369,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8370,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8371,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8372,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8373,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8374,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8375,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
8376,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8377,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8378,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8379,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8380,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8381,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8382,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8383,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8384,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8385,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8386,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8387,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8388,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
8389,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
8390,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8391,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
8392,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
8393,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
8394,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
8395,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8396,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
8397,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
8398,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8399,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
8400,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8401,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8402,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
8403,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
8404,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
8405,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
8406,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
8407,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
8408,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
8409,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8410,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8411,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8412,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8413,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8414,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8415,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8416,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
8417,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
8418,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
8419,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8420,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
8421,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8422,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8423,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8424,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8425,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8426,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8427,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
8428,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8429,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8430,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8431,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
8432,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8433,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
8434,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
8435,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8436,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
8437,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8438,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8439,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8440,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
8441,Forest,Wetland,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
8442,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
8443,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
8444,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
8445,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
8446,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
8447,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
8448,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
8449,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
8450,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
8451,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
8452,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
8453,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
8454,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
8455,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
8456,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8457,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
8458,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
8459,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
8460,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
8461,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
8462,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8463,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8464,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8465,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8466,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8467,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8468,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8469,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
8470,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8471,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8472,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8473,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8474,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8475,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8476,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
8477,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8478,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
8479,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8480,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8481,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8482,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8483,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8484,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8485,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8486,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8487,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8488,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8489,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8490,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8491,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8492,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8493,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
8494,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8495,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8496,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8497,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8498,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8499,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8500,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8501,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8502,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8503,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8504,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8505,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8506,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
8507,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8508,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
8509,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8510,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
8511,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
8512,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8513,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8514,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
8515,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8516,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8517,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
8518,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
8519,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
8520,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
8521,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
8522,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
8523,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8524,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Forest
8525,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8526,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8527,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
8528,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
8529,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
8530,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
8531,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
8532,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
8533,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
8534,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8535,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8536,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Water
8537,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
8538,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8539,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8540,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
8541,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
8542,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
8543,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
8544,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
8545,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
8546,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
8547,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
8548,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
8549,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
8550,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
8551,Forest,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8552,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8553,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
8554,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
8555,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
8556,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8557,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
8558,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
8559,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Forest
8560,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
8561,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
8562,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
8563,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
8564,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
8565,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
8566,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
8567,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
8568,Forest,Wetland,Wetland,Water,Wetland,Water,Bareland,Grassland
8569,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
8570,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8571,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
8572,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
8573,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
8574,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
8575,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
8576,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
8577,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
8578,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
8579,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
8580,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
8581,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8582,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8583,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8584,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8585,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8586,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8587,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8588,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8589,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8590,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8591,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8592,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8593,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8594,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8595,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8596,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8597,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8598,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8599,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8600,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8601,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8602,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8603,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8604,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8605,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8606,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8607,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8608,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8609,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8610,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8611,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8612,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8613,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
8614,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8615,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8616,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8617,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8618,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8619,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8620,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
