Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R
11909,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
11910,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
11911,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11912,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
11913,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
11914,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
11915,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11916,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11917,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11918,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11919,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11920,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11921,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11922,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11923,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
11924,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
11925,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
11926,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
11927,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11928,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11929,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11930,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11931,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11932,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11933,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11934,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
11935,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11936,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
11937,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
11938,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11939,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11940,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11941,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11942,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
11943,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11944,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
11945,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
11946,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
11947,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
11948,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
11949,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
11950,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
11951,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
11952,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
11953,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
11954,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
11955,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
11956,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11957,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11958,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11959,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
11960,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11961,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
11962,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
11963,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11964,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11965,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11966,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
11967,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
11968,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
11969,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11970,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11971,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11972,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11973,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11974,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11975,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11976,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
11977,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11978,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11979,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
11980,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11981,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
11982,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11983,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11984,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11985,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11986,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11987,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
11988,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
11989,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
11990,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
11991,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
11992,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11993,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11994,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
11995,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
11996,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
11997,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
11998,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
11999,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
12000,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
12001,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
12002,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
12003,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
12004,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
12005,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
12006,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
12007,Water,Water,Forest,Water,Non_Wetland,NULL,Built-up,Water
12008,Water,Water,Forest,Water,Non_Wetland,NULL,Water,NULL
12009,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
12010,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
12011,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
12012,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
12013,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
12014,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
12015,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
12016,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
12017,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12018,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
12019,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
12020,Water,Water,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
12021,Water,Water,Forest,Water,Non_Wetland,Shrubland,Built-up,Grassland
12022,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
12023,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
12024,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
12025,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
12026,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
12027,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
12028,Water,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
12029,Water,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
12030,Water,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
12031,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
12032,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
12033,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Wetland
12034,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
12035,Water,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Grassland
12036,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
12037,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
12038,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
12039,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
12040,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
12041,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
12042,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
12043,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
12044,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
12045,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
12046,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
12047,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
12048,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
12049,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
12050,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12051,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12052,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12053,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
12054,Water,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12055,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
12056,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Wetland
12057,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12058,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12059,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12060,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
12061,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12062,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12063,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12064,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12065,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
12066,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
12067,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
12068,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
12069,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12070,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
12071,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12072,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12073,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12074,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
12075,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12076,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
12077,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
12078,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12079,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12080,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
12081,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12082,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
12083,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12084,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12085,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12086,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12087,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12088,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12089,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12090,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12091,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12092,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12093,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
12094,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
12095,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12096,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Water
12097,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
12098,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12099,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
12100,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland,NULL,Bareland
12101,Permanent_ice_and_snow,NULL,Water,Water,Water,Bareland,Water,Bareland
12102,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12103,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12104,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12105,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12106,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
12107,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
12108,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12109,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
12110,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12111,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12112,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12113,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
12114,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
12115,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
12116,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
12117,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12118,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
12119,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12120,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
12121,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
12122,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12123,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
12124,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
12125,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12126,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
12127,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12128,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12129,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
12130,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
12131,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
12132,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
12133,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12134,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12135,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12136,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12137,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12138,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12139,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12140,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12141,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12142,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
12143,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12144,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12145,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12146,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12147,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
12148,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
12149,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12150,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
12151,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
12152,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12153,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
12154,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12155,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
12156,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
12157,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
12158,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12159,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12160,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12161,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12162,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
12163,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
12164,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
12165,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
12166,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12167,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12168,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12169,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12170,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12171,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12172,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
12173,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
12174,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12175,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12176,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12177,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
12178,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
12179,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
12180,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12181,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
12182,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
12183,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
12184,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12185,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12186,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
12187,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
12188,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
12189,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
12190,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
12191,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12192,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12193,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
12194,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
12195,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12196,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
12197,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12198,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12199,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12200,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12201,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12202,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12203,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
12204,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12205,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
12206,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12207,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
