Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYQ_M_R
17837,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
17838,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
17839,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
17840,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
17841,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
17842,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
17843,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
17844,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
17845,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
17846,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
17847,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
17848,Water,Water,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
17849,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
17850,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
17851,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Built-up,Water
17852,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
17853,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
17854,Water,Water,Shrubland,Water,Non_Wetland,Built-up,NULL,Forest
17855,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
17856,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
17857,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
17858,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
17859,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
17860,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
17861,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
17862,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
17863,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
17864,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
17865,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
17866,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
17867,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
17868,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
17869,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Grassland
17870,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
17871,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
17872,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
17873,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
17874,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
17875,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
17876,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
17877,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
17878,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
17879,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
17880,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
17881,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
17882,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
17883,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
17884,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
17885,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
17886,Water,Water,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17887,Water,Water,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
17888,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
17889,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
17890,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
17891,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
17892,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
17893,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
17894,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
17895,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Cropland
17896,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
17897,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
17898,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
17899,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
17900,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
17901,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
17902,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17903,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Water
17904,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17905,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17906,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17907,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
17908,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
17909,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17910,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
17911,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
17912,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17913,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
17914,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Cropland
17915,Water,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
17916,Water,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
17917,Water,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
17918,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
17919,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Cropland
17920,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
17921,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
17922,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
17923,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,NULL
17924,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
17925,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Cropland
17926,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
17927,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Bareland
17928,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
17929,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
17930,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
17931,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Water
17932,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
17933,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
17934,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
17935,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
17936,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
17937,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
17938,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
17939,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
17940,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Cropland
17941,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
17942,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
17943,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
17944,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
17945,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
17946,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
17947,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
17948,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
17949,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
17950,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17951,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
17952,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
17953,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17954,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
17955,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,NULL
17956,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
17957,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Cropland
17958,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
17959,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,NULL
17960,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
17961,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Cropland
17962,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Wetland
17963,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17964,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
17965,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland,Water,Grassland
17966,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland,Water,Cropland
17967,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
17968,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
17969,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
17970,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Cropland
17971,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Wetland
17972,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
17973,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,NULL
17974,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
17975,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Cropland
17976,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
17977,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
17978,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
17979,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
17980,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
17981,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
17982,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
17983,Water,Water,Grassland,Water,Non_Wetland,NULL,Shrubland,Wetland
17984,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Grassland
17985,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
17986,Water,Water,Grassland,Water,Non_Wetland,Cropland,NULL,Water
17987,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Grassland
17988,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
17989,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
17990,Water,Water,Grassland,Water,Non_Wetland,Water,Shrubland,Forest
17991,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
17992,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Cropland
17993,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
17994,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
17995,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
17996,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
17997,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
17998,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
17999,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
18000,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
18001,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
18002,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
18003,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
18004,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
18005,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
18006,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18007,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18008,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
18009,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
18010,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
18011,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
18012,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
18013,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
18014,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
18015,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
18016,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
18017,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
18018,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
18019,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
18020,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
18021,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
18022,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
18023,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
18024,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
18025,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
18026,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
18027,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
18028,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
18029,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
18030,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
18031,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
18032,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
18033,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
18034,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
18035,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18036,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
18037,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
18038,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
18039,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
18040,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
18041,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18042,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18043,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18044,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18045,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18046,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
18047,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18048,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
18049,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
18050,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
18051,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
18052,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
18053,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
18054,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
18055,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
18056,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
18057,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
18058,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18059,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
18060,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18061,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18062,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
18063,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18064,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18065,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18066,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Water
18067,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
18068,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
18069,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
18070,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
18071,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
18072,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
18073,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
18074,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18075,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
18076,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
18077,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
18078,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
18079,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
18080,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
18081,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
18082,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
18083,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
18084,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18085,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
18086,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18087,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
18088,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18089,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
18090,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18091,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
18092,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
18093,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
18094,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
18095,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
18096,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
18097,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
18098,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
18099,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
18100,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
18101,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
18102,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
18103,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
18104,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
18105,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
18106,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
18107,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
18108,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
18109,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
18110,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
18111,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
18112,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
18113,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
18114,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
18115,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
18116,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
18117,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
18118,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
18119,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
18120,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
18121,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
18122,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
18123,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
18124,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
18125,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
18126,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
18127,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
18128,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
18129,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Cropland
18130,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
18131,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
18132,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
18133,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
18134,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
18135,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
18136,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
18137,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
18138,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Built-up
18139,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
18140,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
18141,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
18142,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
18143,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
18144,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18145,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
18146,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
18147,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
18148,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18149,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
18150,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
18151,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
18152,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
18153,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
18154,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
18155,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18156,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
18157,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18158,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
18159,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
18160,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
