Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
9315,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9316,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
9317,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
9318,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Wetland
9319,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Water
9320,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
9321,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
9322,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
9323,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
9324,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
9325,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9326,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9327,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9328,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9329,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
9330,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9331,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
9332,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9333,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9334,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9335,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9336,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9337,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9338,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9339,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9340,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9341,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
9342,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9343,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9344,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
9345,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9346,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9347,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9348,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9349,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9350,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
9351,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
9352,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
9353,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9354,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9355,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9356,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9357,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9358,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Wetland
9359,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9360,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9361,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
9362,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9363,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
9364,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9365,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9366,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9367,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9368,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9369,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9370,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9371,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9372,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9373,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9374,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9375,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9376,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9377,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9378,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9379,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9380,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Wetland
9381,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
9382,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9383,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
9384,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
9385,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
9386,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9387,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
9388,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9389,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9390,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9391,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
9392,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
9393,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
9394,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
9395,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9396,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9397,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
9398,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9399,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9400,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
9401,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9402,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9403,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
9404,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9405,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
9406,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9407,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
9408,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
9409,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9410,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9411,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9412,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9413,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9414,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9415,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
9416,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
9417,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
9418,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
9419,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9420,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9421,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9422,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9423,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
9424,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9425,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Wetland
9426,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
9427,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9428,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
9429,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9430,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9431,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
9432,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9433,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9434,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9435,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9436,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
9437,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9438,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
9439,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
9440,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
9441,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
9442,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
9443,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
9444,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
9445,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
9446,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
9447,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
9448,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
9449,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
9450,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Wetland
9451,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9452,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9453,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
9454,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
9455,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
9456,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9457,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9458,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9459,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9460,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9461,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9462,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9463,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9464,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9465,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9466,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9467,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9468,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
9469,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9470,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
9471,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9472,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9473,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
9474,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
9475,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9476,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9477,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9478,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9479,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9480,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9481,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9482,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9483,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9484,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
9485,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9486,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9487,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9488,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9489,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9490,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9491,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
9492,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9493,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
9494,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9495,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9496,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9497,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9498,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9499,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9500,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9501,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9502,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
9503,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9504,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9505,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9506,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9507,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9508,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9509,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
9510,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9511,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9512,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
9513,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9514,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9515,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9516,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Wetland
9517,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9518,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
9519,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
9520,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9521,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9522,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
9523,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9524,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9525,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
9526,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9527,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9528,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9529,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9530,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9531,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9532,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9533,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9534,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
9535,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
9536,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9537,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
9538,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9539,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9540,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
9541,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9542,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9543,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
9544,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9545,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
9546,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9547,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
9548,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
9549,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9550,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
9551,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
9552,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
9553,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9554,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9555,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9556,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9557,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9558,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9559,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9560,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9561,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9562,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9563,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
9564,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
9565,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9566,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
9567,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
9568,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9569,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9570,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9571,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9572,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9573,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
9574,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9575,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9576,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9577,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9578,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9579,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9580,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9581,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
9582,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9583,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9584,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9585,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9586,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9587,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9588,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
9589,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
9590,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
9591,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9592,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
9593,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
9594,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9595,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9596,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
9597,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
9598,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
9599,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
9600,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9601,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
9602,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
9603,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
9604,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
9605,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Wetland
9606,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
9607,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
9608,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
9609,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
9610,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
9611,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Wetland
9612,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
9613,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9614,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
9615,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Wetland
9616,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
9617,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9618,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9619,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
9620,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9621,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9622,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9623,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
