Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
3332,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3333,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3334,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3335,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3336,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
3337,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3338,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3339,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3340,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3341,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3342,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
3343,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3344,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3345,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Built-up
3346,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3347,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3348,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3349,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3350,Water,NULL,Shrubland,Water,Non_Wetland,Built-up,Grassland,Grassland
3351,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3352,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3353,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3354,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
3355,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3356,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3357,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3358,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3359,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3360,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3361,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3362,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3363,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3364,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3365,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3366,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3367,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3368,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3369,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3370,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3371,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3372,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3373,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3374,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3375,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3376,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3377,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3378,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3379,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3380,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3381,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3382,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3383,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3384,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3385,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3386,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3387,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3388,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3389,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3390,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3391,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3392,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3393,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3394,Water,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Water
3395,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3396,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3397,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
3398,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
3399,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
3400,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3401,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3402,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
3403,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3404,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
3405,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3406,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3407,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3408,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3409,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3410,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3411,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3412,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3413,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
3414,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3415,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3416,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3417,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
3418,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3419,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3420,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
3421,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
3422,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3423,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3424,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3425,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3426,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3427,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
3428,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3429,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3430,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3431,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
3432,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3433,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3434,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
3435,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3436,Water,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3437,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3438,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
3439,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3440,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3441,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
3442,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
3443,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
3444,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3445,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3446,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
3447,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3448,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3449,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3450,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3451,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3452,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3453,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3454,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Water
3455,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3456,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3457,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3458,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
3459,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
3460,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
3461,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
3462,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
3463,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3464,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Built-up
3465,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
3466,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
3467,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3468,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
3469,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3470,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
3471,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
3472,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3473,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
3474,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
3475,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
3476,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Forest
3477,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3478,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
3479,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
3480,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3481,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3482,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3483,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
3484,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3485,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3486,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3487,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3488,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3489,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3490,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3491,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
3492,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
3493,Water,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
3494,Water,NULL,Water,NULL,Water,Shrubland,Water,Forest
3495,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3496,Water,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
3497,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3498,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
3499,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3500,Water,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
3501,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
3502,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
3503,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
3504,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
3505,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
3506,Water,NULL,Water,NULL,Water,Bareland,Bareland,Built-up
3507,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
3508,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
3509,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
3510,Water,NULL,Water,NULL,Water,Bareland,Forest,Grassland
3511,Water,NULL,Water,NULL,Water,Bareland,Forest,Forest
3512,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
3513,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
3514,Water,NULL,Water,NULL,Water,Water,Grassland,Water
3515,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
3516,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
3517,Water,NULL,Water,NULL,Water,Water,Water,Forest
3518,Water,NULL,Water,Non_Water,Water,Shrubland,Grassland,Forest
3519,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
3520,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
3521,Water,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
3522,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
3523,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
3524,Water,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
3525,Water,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
3526,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
3527,Water,NULL,Water,Non_Water,Water,Water,Water,Water
3528,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
3529,Water,NULL,Water,Water,Water,Wetland,Forest,Water
3530,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
3531,Water,NULL,Water,Water,Water,Bareland,Grassland,Water
3532,Water,NULL,Water,Water,Water,Bareland,Grassland,Forest
3533,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
3534,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
3535,Water,NULL,Water,Water,Water,Bareland,Bareland,Water
3536,Water,NULL,Water,Water,Water,Bareland,Bareland,Forest
3537,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
3538,Water,NULL,Water,Water,Water,Bareland,Water,Wetland
3539,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
3540,Water,NULL,Water,Water,Water,Bareland,Water,Forest
3541,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
3542,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
3543,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
3544,Water,NULL,Water,Water,Water,Water,Grassland,Water
3545,Water,NULL,Water,Water,Water,Water,Grassland,Forest
3546,Water,NULL,Water,Water,Water,Water,Wetland,Water
3547,Water,NULL,Water,Water,Water,Water,Bareland,Water
3548,Water,NULL,Water,Water,Water,Water,Water,Wetland
3549,Water,NULL,Water,Water,Water,Water,Water,Bareland
3550,Water,NULL,Water,Water,Water,Water,Water,Water
3551,Water,NULL,Water,Water,Water,Water,Water,Forest
3552,Water,NULL,Water,Water,Water,Forest,Forest,Water
3553,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3554,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3555,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3556,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3557,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3558,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3559,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3560,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3561,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3562,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3563,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3564,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3565,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3566,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3567,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3568,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3569,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3570,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3571,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3572,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3573,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3574,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3575,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3576,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3577,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3578,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3579,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3580,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3581,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3582,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
3583,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3584,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3585,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3586,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3587,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
3588,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3589,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3590,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3591,Water,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3592,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3593,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3594,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3595,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3596,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3597,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3598,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
3599,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3600,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
3601,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
3602,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3603,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3604,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
3605,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3606,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
3607,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
3608,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3609,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3610,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3611,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
3612,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3613,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3614,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
3615,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
3616,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3617,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3618,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3619,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3620,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3621,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3622,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3623,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3624,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3625,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3626,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3627,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3628,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
3629,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3630,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3631,Water,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
3632,Water,Cropland,Water,NULL,Water,Bareland,Water,Forest
3633,Water,Cropland,Water,Water,Water,Bareland,Grassland,Bareland
3634,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3635,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3636,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3637,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3638,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3639,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3640,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3641,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3642,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3643,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3644,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3645,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3646,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3647,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3648,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3649,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3650,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
3651,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3652,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3653,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3654,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3655,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3656,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
3657,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3658,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3659,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3660,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3661,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
3662,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
