Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXS_M_R
15324,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
15325,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
15326,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15327,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15328,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
15329,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
15330,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
15331,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
15332,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15333,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15334,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
15335,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15336,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
15337,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15338,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
15339,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
15340,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
15341,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15342,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
15343,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
15344,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15345,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
15346,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15347,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15348,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15349,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
15350,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15351,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
15352,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
15353,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Water
15354,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
15355,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
15356,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15357,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
15358,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
15359,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
15360,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
15361,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
15362,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
15363,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
15364,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
15365,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
15366,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Water
15367,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
15368,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
15369,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
15370,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Water
15371,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
15372,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
15373,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Water
15374,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
15375,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
15376,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
15377,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
15378,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Water
15379,Water,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
15380,Water,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
15381,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15382,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
15383,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Grassland
15384,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
15385,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
15386,Water,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
15387,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
15388,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
15389,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
15390,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
15391,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
15392,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
15393,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
15394,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
15395,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
15396,Water,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Bareland
15397,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
15398,Water,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
15399,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
15400,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
15401,Water,Cropland,Wetland,Water,Wetland,NULL,Shrubland,Water
15402,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
15403,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
15404,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
15405,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Water
15406,Water,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Bareland
15407,Water,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Water
15408,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Wetland
15409,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
15410,Water,Cropland,Wetland,Water,Wetland,Grassland,NULL,NULL
15411,Water,Cropland,Wetland,Water,Wetland,Grassland,NULL,Water
15412,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
15413,Water,Cropland,Wetland,Water,Wetland,Water,Shrubland,Grassland
15414,Water,Cropland,Wetland,Water,Wetland,Water,Shrubland,Water
15415,Water,Cropland,Wetland,Water,Wetland,Water,Bareland,Water
15416,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
15417,Water,Cropland,Wetland,Water,Wetland,Water,Water,Cropland
15418,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
15419,Water,Cropland,Wetland,Water,Wetland,Water,Water,Bareland
15420,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
15421,Water,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15422,Water,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
15423,Water,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
15424,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
15425,Water,Cropland,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15426,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15427,Water,Cropland,Bareland,Water,Non_Wetland,Water,NULL,Grassland
15428,Water,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
15429,Water,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
15430,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Water
15431,Water,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
15432,Water,Cropland,Water,Water,Water,NULL,Grassland,Water
15433,Water,Cropland,Water,Water,Water,Shrubland,Grassland,Grassland
15434,Water,Cropland,Water,Water,Water,Shrubland,Water,Wetland
15435,Water,Cropland,Water,Water,Water,Grassland,Water,Water
15436,Water,Cropland,Water,Water,Water,Water,NULL,Grassland
15437,Water,Cropland,Water,Water,Water,Water,Water,Water
15438,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15439,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15440,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15441,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15442,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15443,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15444,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15445,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15446,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15447,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15448,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15449,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15450,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
15451,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15452,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Water
15453,Water,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15454,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,NULL
15455,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Grassland
15456,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
15457,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15458,Water,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15459,Water,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
15460,Water,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
15461,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15462,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
15463,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15464,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15465,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
15466,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
15467,Water,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Water
15468,Water,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
15469,Water,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Water
15470,Water,Cropland,Forest,Water,Non_Wetland,Water,Shrubland,Water
15471,Water,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
15472,Water,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15473,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
15474,Water,Wetland,NULL,Water,Non_Wetland,Water,Shrubland,Water
15475,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15476,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
15477,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
15478,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15479,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15480,Water,Wetland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
15481,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15482,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Water
15483,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15484,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
15485,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Forest
15486,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
15487,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
15488,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
15489,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Water
15490,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
15491,Water,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Water
15492,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
15493,Water,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Grassland
15494,Water,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Wetland
15495,Water,Wetland,Wetland,Water,Wetland,NULL,Forest,Wetland
15496,Water,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
15497,Water,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
15498,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Grassland
15499,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
15500,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
15501,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Forest
15502,Water,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Wetland
15503,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
15504,Water,Wetland,Wetland,Water,Wetland,Water,Shrubland,Water
15505,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
15506,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
15507,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
15508,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Water
15509,Water,Wetland,Water,NULL,Water,Shrubland,Shrubland,Forest
15510,Water,Wetland,Water,Non_Water,Water,Shrubland,Water,Water
15511,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
15512,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
15513,Water,Wetland,Water,Water,Water,NULL,Shrubland,Water
15514,Water,Wetland,Water,Water,Water,Shrubland,NULL,Water
15515,Water,Wetland,Water,Water,Water,Shrubland,Shrubland,Wetland
15516,Water,Wetland,Water,Water,Water,Shrubland,Shrubland,Water
15517,Water,Wetland,Water,Water,Water,Shrubland,Water,Grassland
15518,Water,Wetland,Water,Water,Water,Shrubland,Water,Wetland
15519,Water,Wetland,Water,Water,Water,Shrubland,Water,Water
15520,Water,Wetland,Water,Water,Water,Shrubland,Water,Forest
15521,Water,Wetland,Water,Water,Water,Water,NULL,Water
15522,Water,Wetland,Water,Water,Water,Water,Shrubland,Wetland
15523,Water,Wetland,Water,Water,Water,Water,Shrubland,Water
15524,Water,Wetland,Water,Water,Water,Water,Water,Grassland
15525,Water,Wetland,Water,Water,Water,Water,Water,Wetland
15526,Water,Wetland,Water,Water,Water,Water,Water,Water
15527,Water,Wetland,Water,Water,Water,Water,Water,Forest
15528,Water,Wetland,Water,Water,Water,Water,Forest,Water
15529,Water,Wetland,Water,Water,Water,Forest,NULL,Water
15530,Water,Wetland,Water,Water,Water,Forest,Shrubland,Water
15531,Water,Wetland,Water,Water,Water,Forest,Water,Water
15532,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15533,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15534,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15535,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
15536,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15537,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15538,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15539,Water,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15540,Water,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Water
15541,Water,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
15542,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15543,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15544,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15545,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15546,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
15547,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15548,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15549,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
15550,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
15551,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
15552,Water,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15553,Water,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
15554,Water,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
15555,Water,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Water
15556,Water,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
15557,Water,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
15558,Water,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Water
15559,Water,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Forest
15560,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
15561,Water,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Water
15562,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
15563,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
15564,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
15565,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
15566,Water,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
15567,Water,Bareland,Water,Water,Water,Water,Water,Water
15568,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
15569,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
15570,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15571,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15572,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
15573,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Built-up
15574,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
15575,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15576,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
15577,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
15578,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Grassland
15579,Water,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
15580,Water,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
15581,Water,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
15582,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15583,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15584,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
15585,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
15586,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
15587,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15588,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
15589,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15590,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
15591,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
15592,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
15593,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
15594,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
15595,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
15596,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15597,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15598,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15599,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
15600,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15601,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15602,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
15603,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
15604,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Built-up
15605,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15606,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Water
15607,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
15608,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
15609,Water,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Grassland
15610,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Built-up,Water
15611,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
15612,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
15613,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15614,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
15615,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15616,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
15617,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
15618,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15619,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
15620,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15621,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15622,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15623,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
15624,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Water
15625,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
15626,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15627,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15628,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15629,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
15630,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Water
15631,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15632,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
15633,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15634,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
15635,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
15636,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
15637,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Water
