Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTD_M_R
7236,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7237,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7238,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7239,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7240,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
7241,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7242,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7243,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7244,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7245,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7246,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7247,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
7248,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7249,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7250,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
7251,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7252,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7253,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7254,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7255,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7256,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7257,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
7258,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7259,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7260,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7261,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
7262,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
7263,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7264,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7265,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7266,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7267,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7268,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7269,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7270,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7271,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7272,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7273,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7274,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7275,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7276,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7277,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7278,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7279,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7280,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7281,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7282,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7283,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7284,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7285,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7286,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7287,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7288,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7289,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7290,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7291,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7292,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7293,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7294,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7295,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7296,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7297,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7298,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7299,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7300,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7301,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7302,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7303,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7304,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7305,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7306,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7307,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7308,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7309,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7310,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7311,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7312,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7313,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7314,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7315,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7316,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7317,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7318,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7319,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7320,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7321,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7322,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7323,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7324,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7325,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7326,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7327,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7328,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7329,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7330,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7331,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
7332,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7333,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7334,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7335,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
7336,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Bareland
7337,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Forest
7338,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7339,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7340,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7341,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7342,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7343,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7344,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7345,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7346,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
7347,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
7348,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
7349,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7350,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7351,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7352,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7353,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
7354,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
7355,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7356,Bareland,Cropland,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
7357,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7358,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7359,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7360,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7361,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7362,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7363,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7364,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7365,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7366,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7367,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7368,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7369,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
7370,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7371,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7372,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7373,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7374,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7375,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7376,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7377,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7378,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Water
7379,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
7380,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
7381,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
7382,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7383,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7384,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7385,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
7386,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
7387,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7388,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7389,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7390,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7391,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7392,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7393,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7394,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7395,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7396,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
7397,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
7398,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7399,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
7400,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7401,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7402,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
7403,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7404,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
7405,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Water
7406,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7407,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7408,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
7409,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7410,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7411,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7412,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7413,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7414,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7415,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7416,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
7417,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7418,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7419,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7420,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7421,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7422,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7423,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7424,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7425,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7426,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7427,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7428,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7429,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7430,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7431,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7432,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7433,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7434,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7435,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7436,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7437,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7438,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7439,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7440,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,NULL,Water
7441,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
7442,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7443,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7444,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
7445,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7446,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7447,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7448,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7449,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
7450,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7451,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7452,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
7453,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Water,Water
7454,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
7455,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
7456,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
7457,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
7458,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
7459,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7460,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
7461,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
7462,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7463,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Water
7464,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
7465,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7466,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7467,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Built-up
7468,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
7469,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7470,Bareland,Bareland,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
7471,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7472,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
7473,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Bareland
7474,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Water
7475,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Forest
7476,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
7477,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
7478,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
7479,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
7480,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
7481,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
7482,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Built-up
7483,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
7484,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
7485,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
7486,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
7487,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
7488,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7489,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
7490,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
7491,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
7492,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water,Water
7493,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
7494,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7495,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
7496,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
7497,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7498,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7499,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7500,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
7501,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7502,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7503,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7504,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7505,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7506,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7507,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7508,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7509,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7510,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7511,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7512,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7513,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7514,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7515,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7516,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7517,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7518,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Water
7519,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
7520,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
7521,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
7522,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7523,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7524,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7525,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
7526,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7527,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
7528,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
7529,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7530,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
7531,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
7532,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Water,Built-up
7533,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
7534,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
7535,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
7536,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
7537,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
7538,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
7539,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
7540,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7541,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
7542,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Forest
7543,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
7544,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,NULL,Water
7545,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
