Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
7133,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7134,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7135,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7136,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7137,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
7138,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
7139,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7140,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
7141,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
7142,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
7143,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7144,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7145,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
7146,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7147,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7148,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7149,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7150,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7151,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7152,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7153,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7154,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7155,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7156,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7157,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
7158,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7159,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7160,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
7161,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7162,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7163,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
7164,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Bareland
7165,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Water
7166,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
7167,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
7168,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
7169,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7170,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7171,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7172,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7173,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
7174,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7175,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7176,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7177,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
7178,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7179,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7180,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7181,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7182,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7183,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7184,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7185,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7186,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7187,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7188,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7189,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7190,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7191,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7192,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7193,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
7194,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7195,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7196,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
7197,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Bareland
7198,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7199,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7200,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
7201,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7202,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7203,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7204,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
7205,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7206,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
7207,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7208,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7209,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7210,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
7211,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7212,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7213,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7214,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7215,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7216,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7217,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7218,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7219,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7220,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7221,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7222,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7223,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7224,Bareland,Built-up,Water,NULL,Water,Bareland,Water,Bareland
7225,Bareland,Built-up,Water,NULL,Water,Bareland,Water,Built-up
7226,Bareland,Built-up,Water,NULL,Water,Bareland,Water,Water
7227,Bareland,Built-up,Water,Non_Water,Water,Bareland,NULL,Bareland
7228,Bareland,Built-up,Water,Water,Water,Bareland,NULL,Bareland
7229,Bareland,Built-up,Water,Water,Water,Bareland,NULL,Water
7230,Bareland,Built-up,Water,Water,Water,Bareland,Water,Bareland
7231,Bareland,Built-up,Water,Water,Water,Bareland,Water,Water
7232,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
7233,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7234,Bareland,Water,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Bareland
7235,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7236,Bareland,Water,Wetland,Non_Water,Wetland,Built-up,Water,Bareland
7237,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7238,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
7239,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Bareland
7240,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
7241,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
7242,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7243,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7244,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7245,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7246,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
7247,Bareland,Water,Water,NULL,Water,NULL,Water,Water
7248,Bareland,Water,Water,Non_Water,Water,Water,Water,Bareland
7249,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7250,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7251,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7252,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7253,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
7254,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7255,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7256,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7257,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7258,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7259,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7260,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7261,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
7262,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7263,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
7264,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7265,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7266,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
7267,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
7268,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7269,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
7270,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7271,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
7272,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7273,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
7274,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7275,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7276,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7277,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7278,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
7279,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7280,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
7281,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
7282,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
7283,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
7284,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7285,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7286,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
7287,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7288,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7289,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7290,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7291,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
7292,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7293,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7294,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
7295,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7296,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
7297,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
7298,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7299,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7300,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7301,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7302,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7303,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
7304,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7305,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7306,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7307,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
7308,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7309,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7310,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
7311,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7312,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7313,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7314,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
7315,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7316,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7317,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7318,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
7319,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7320,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7321,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7322,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
7323,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
7324,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7325,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
7326,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
7327,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7328,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
7329,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
7330,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7331,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7332,Water,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
7333,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7334,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7335,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
7336,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7337,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7338,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7339,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7340,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7341,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
7342,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
7343,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
7344,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,NULL
7345,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
7346,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
7347,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
7348,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7349,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7350,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7351,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
7352,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
7353,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
7354,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
7355,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
7356,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
7357,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7358,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
7359,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7360,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
7361,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7362,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7363,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7364,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7365,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
7366,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
7367,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7368,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
7369,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7370,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7371,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
7372,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
7373,Water,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
7374,Water,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
7375,Water,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Water
7376,Water,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Water
7377,Water,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
7378,Water,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7379,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7380,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7381,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7382,Water,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
7383,Water,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Bareland
7384,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
7385,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7386,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7387,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7388,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
7389,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
7390,Water,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
7391,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
7392,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
7393,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
7394,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7395,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
7396,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7397,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7398,Water,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7399,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7400,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7401,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
7402,Water,NULL,Wetland,Water,Wetland,NULL,Water,NULL
7403,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7404,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
7405,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
7406,Water,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
7407,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
7408,Water,NULL,Wetland,Water,Wetland,Built-up,Water,Bareland
7409,Water,NULL,Wetland,Water,Wetland,Built-up,Water,Water
7410,Water,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7411,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
7412,Water,NULL,Wetland,Water,Wetland,Water,Water,NULL
7413,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7414,Water,NULL,Wetland,Water,Wetland,Water,Water,Cropland
7415,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
7416,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
7417,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7418,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7419,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7420,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
7421,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7422,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
7423,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7424,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
7425,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7426,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7427,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7428,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7429,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
7430,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
7431,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
7432,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
7433,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
7434,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
7435,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Built-up
7436,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
7437,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
7438,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
7439,Water,NULL,Water,NULL,Water,NULL,Bareland,Bareland
7440,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
7441,Water,NULL,Water,NULL,Water,NULL,Water,Bareland
7442,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
7443,Water,NULL,Water,NULL,Water,Bareland,NULL,Bareland
7444,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
7445,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
7446,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
7447,Water,NULL,Water,NULL,Water,Water,NULL,Water
7448,Water,NULL,Water,NULL,Water,Water,Water,Water
7449,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
7450,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
7451,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Water
7452,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
7453,Water,NULL,Water,Non_Water,Water,NULL,Water,Bareland
7454,Water,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
7455,Water,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
7456,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
7457,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
7458,Water,NULL,Water,Non_Water,Water,Wetland,Water,Forest
7459,Water,NULL,Water,Non_Water,Water,Bareland,NULL,Bareland
7460,Water,NULL,Water,Non_Water,Water,Water,NULL,Cropland
7461,Water,NULL,Water,Non_Water,Water,Water,NULL,Water
7462,Water,NULL,Water,Non_Water,Water,Water,NULL,Forest
7463,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
7464,Water,NULL,Water,Non_Water,Water,Water,Water,Water
7465,Water,NULL,Water,Water,Water,NULL,NULL,Forest
7466,Water,NULL,Water,Water,Water,NULL,Water,Built-up
7467,Water,NULL,Water,Water,Water,NULL,Water,Forest
7468,Water,NULL,Water,Water,Water,NULL,Forest,Water
7469,Water,NULL,Water,Water,Water,Wetland,NULL,Bareland
7470,Water,NULL,Water,Water,Water,Water,NULL,Water
7471,Water,NULL,Water,Water,Water,Water,Water,Water
7472,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7473,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
7474,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7475,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
