Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCB_M_R
13416,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Water
13417,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
13418,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
13419,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
13420,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
13421,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
13422,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
13423,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
13424,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
13425,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
13426,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
13427,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
13428,Forest,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
13429,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
13430,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Water
13431,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
13432,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
13433,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Water
13434,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
13435,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
13436,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13437,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
13438,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
13439,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
13440,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
13441,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
13442,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
13443,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
13444,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
13445,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
13446,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
13447,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
13448,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13449,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
13450,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
13451,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
13452,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13453,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
13454,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
13455,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
13456,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
13457,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
13458,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
13459,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
13460,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
13461,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
13462,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13463,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13464,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
13465,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
13466,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13467,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
13468,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
13469,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
13470,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
13471,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
13472,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
13473,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
13474,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Built-up
13475,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
13476,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
13477,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
13478,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
13479,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
13480,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
13481,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
13482,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13483,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
13484,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
13485,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
13486,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
13487,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
13488,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
13489,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
13490,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
13491,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
13492,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
13493,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
13494,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
13495,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
13496,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
13497,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
13498,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
13499,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
13500,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
13501,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
13502,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
13503,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
13504,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
13505,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
13506,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
13507,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
13508,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
13509,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
13510,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
13511,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
13512,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
13513,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
13514,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
13515,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
13516,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
13517,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
13518,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
13519,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
13520,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
13521,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
13522,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
13523,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
13524,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13525,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
13526,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13527,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
13528,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
13529,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
13530,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
13531,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
13532,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
13533,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
13534,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
13535,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
13536,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
13537,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
13538,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
13539,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
13540,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
13541,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
13542,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
13543,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
13544,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
13545,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
13546,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
13547,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
13548,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Built-up
13549,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
13550,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
13551,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
13552,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
13553,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
13554,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Built-up
13555,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
13556,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
13557,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
13558,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Bareland
13559,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Built-up
13560,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
13561,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
13562,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
13563,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
13564,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
13565,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
13566,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
13567,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
13568,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
13569,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
13570,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
13571,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
13572,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
13573,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
13574,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
13575,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
13576,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
13577,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Built-up
13578,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
13579,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
13580,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
13581,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
13582,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
13583,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
13584,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
13585,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
13586,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
13587,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
13588,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
13589,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
13590,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
13591,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
13592,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
13593,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
13594,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
13595,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
13596,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
13597,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
13598,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
13599,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
13600,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
13601,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
13602,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
13603,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
13604,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
13605,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
13606,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
13607,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
13608,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
13609,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
13610,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,Forest
13611,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
13612,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
13613,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
13614,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
13615,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
13616,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
13617,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
13618,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
13619,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
13620,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
13621,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
13622,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
13623,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
13624,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
13625,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
13626,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
13627,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
13628,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
13629,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
13630,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
13631,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
13632,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
13633,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
13634,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
13635,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
13636,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
13637,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
13638,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
13639,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
13640,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
13641,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
13642,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
13643,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
13644,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
13645,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
13646,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
13647,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
13648,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
13649,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
13650,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
13651,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
13652,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
13653,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
13654,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
13655,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
13656,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
13657,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
13658,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
13659,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Bareland
13660,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
13661,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
13662,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Water
13663,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Water
13664,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
13665,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
13666,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
13667,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Forest
13668,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
13669,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
13670,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
13671,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
13672,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
13673,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
13674,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
13675,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13676,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
13677,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13678,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
13679,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
13680,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
13681,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13682,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13683,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
13684,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13685,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
13686,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
13687,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
13688,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
13689,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
13690,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
13691,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
13692,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13693,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
13694,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
13695,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
13696,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
13697,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
13698,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
13699,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
13700,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
13701,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
13702,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
13703,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
13704,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
13705,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
13706,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
13707,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
13708,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
13709,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
13710,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
13711,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
13712,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Grassland
13713,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
13714,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
13715,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
13716,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
13717,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13718,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
13719,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13720,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
13721,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
13722,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13723,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13724,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13725,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
13726,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13727,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13728,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
13729,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
13730,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13731,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
13732,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
13733,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
13734,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
13735,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
13736,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
13737,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
13738,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
13739,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
