Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZQ_M_R
2148,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2149,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2150,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
2151,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2152,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2153,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2154,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2155,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2156,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2157,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2158,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2159,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2160,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2161,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2162,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
2163,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2164,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
2165,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2166,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2167,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2168,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2169,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2170,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2171,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2172,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2173,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2174,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2175,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2176,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2177,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2178,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2179,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2180,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2181,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2182,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2183,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2184,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2185,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2186,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2187,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2188,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2189,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2190,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2191,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2192,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
2193,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2194,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2195,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2196,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2197,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2198,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2199,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2200,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2201,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2202,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2203,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2204,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2205,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
2206,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2207,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2208,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2209,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2210,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2211,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2212,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2213,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2214,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2215,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
2216,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2217,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2218,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2219,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2220,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2221,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2222,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2223,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2224,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2225,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2226,Forest,Forest,Water,NULL,Water,Water,Water,Water
2227,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2228,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2229,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2230,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2231,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2232,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2233,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2234,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2235,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2236,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2237,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2238,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2239,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2240,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2241,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2242,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2243,Forest,Forest,Water,Water,Water,NULL,Water,Water
2244,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2245,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2246,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2247,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2248,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2249,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2250,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2251,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2252,Forest,Forest,Water,Water,Water,Water,Water,Forest
2253,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2254,Forest,Forest,Water,Water,Water,Forest,Water,Water
2255,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2256,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2257,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2258,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2259,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2260,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2261,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2262,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2263,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2264,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2265,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2266,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2267,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2268,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2269,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2270,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2271,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2272,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2273,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2274,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2275,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2276,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2277,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2278,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2279,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2280,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2281,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2282,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2283,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2284,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2285,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2286,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2287,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2288,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2289,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2290,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2291,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2292,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2293,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2294,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2295,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2296,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2297,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2298,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2299,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2300,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2301,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2302,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2303,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2304,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2305,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2306,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2307,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2308,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2309,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2310,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2311,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2312,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2313,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2314,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2315,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2316,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2317,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2318,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
2319,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2320,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2321,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2322,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2323,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2324,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2325,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2326,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2327,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2328,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2329,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2330,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2331,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2332,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2333,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2334,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2335,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2336,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2337,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2338,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2339,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2340,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2341,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2342,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2343,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
2344,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2345,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2346,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
