Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGT_M_R
5440,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5441,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5442,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
5443,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Water
5444,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
5445,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Forest
5446,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5447,Cropland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Water
5448,Cropland,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5449,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5450,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
5451,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
5452,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5453,Cropland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
5454,Cropland,Bareland,Wetland,Water,Wetland,Shrubland,Grassland,Water
5455,Cropland,Bareland,Wetland,Water,Wetland,Cropland,Grassland,Bareland
5456,Cropland,Bareland,Wetland,Water,Wetland,Cropland,Water,Water
5457,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5458,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
5459,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
5460,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
5461,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
5462,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5463,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5464,Cropland,Bareland,Water,Water,Water,Water,Water,Water
5465,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5466,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5467,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5468,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5469,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5470,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5471,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5472,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5473,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5474,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
5475,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5476,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
5477,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5478,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
5479,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5480,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5481,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5482,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5483,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
5484,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5485,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5486,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5487,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5488,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5489,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5490,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5491,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5492,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
5493,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5494,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5495,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5496,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5497,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5498,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5499,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5500,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5501,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5502,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5503,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5504,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5505,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5506,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5507,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5508,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5509,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5510,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5511,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
5512,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5513,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
5514,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5515,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5516,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5517,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5518,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5519,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5520,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5521,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5522,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5523,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5524,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
5525,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5526,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5527,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5528,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5529,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5530,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5531,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5532,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5533,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
5534,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5535,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5536,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5537,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5538,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
5539,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
5540,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
5541,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5542,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5543,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5544,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5545,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5546,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5547,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5548,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5549,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5550,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5551,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5552,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5553,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5554,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5555,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5556,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5557,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5558,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5559,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5560,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5561,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5562,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5563,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5564,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5565,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5566,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
5567,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5568,Cropland,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5569,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5570,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5571,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5572,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5573,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
5574,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5575,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Built-up
5576,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5577,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5578,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5579,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
5580,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5581,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5582,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5583,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5584,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
5585,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5586,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5587,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5588,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5589,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5590,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5591,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5592,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5593,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5594,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5595,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5596,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5597,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5598,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5599,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5600,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
5601,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5602,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5603,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5604,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5605,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5606,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5607,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5608,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5609,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
5610,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
5611,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5612,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5613,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5614,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
5615,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5616,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5617,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5618,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
5619,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
5620,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
5621,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5622,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5623,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5624,Cropland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5625,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5626,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5627,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5628,Cropland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5629,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5630,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5631,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5632,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5633,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Water
5634,Cropland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5635,Cropland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5636,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5637,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Water
5638,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
5639,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5640,Cropland,Water,Wetland,Water,Wetland,Water,Water,Bareland
5641,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
5642,Cropland,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5643,Cropland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5644,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5645,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5646,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5647,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5648,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5649,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5650,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5651,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5652,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5653,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5654,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5655,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5656,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5657,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5658,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5659,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5660,Cropland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5661,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5662,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5663,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5664,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5665,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5666,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5667,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5668,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5669,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5670,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5671,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5672,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5673,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5674,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5675,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5676,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5677,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5678,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5679,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5680,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5681,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5682,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5683,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5684,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5685,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5686,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5687,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5688,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5689,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5690,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5691,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5692,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5693,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5694,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5695,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5696,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5697,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5698,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5699,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5700,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5701,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5702,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5703,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5704,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5705,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5706,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5707,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5708,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5709,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5710,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5711,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5712,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5713,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5714,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5715,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5716,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5717,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5718,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5719,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5720,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5721,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5722,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5723,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5724,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5725,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5726,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5727,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5728,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5729,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5730,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5731,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5732,Cropland,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
5733,Cropland,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5734,Cropland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5735,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5736,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5737,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5738,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
