Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHV_M_R
22199,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
22200,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
22201,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
22202,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
22203,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
22204,Forest,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
22205,Forest,Water,NULL,NULL,Non_Wetland,Water,Built-up,Forest
22206,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
22207,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
22208,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
22209,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
22210,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
22211,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
22212,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
22213,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
22214,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
22215,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
22216,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
22217,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Water
22218,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
22219,Forest,Water,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
22220,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
22221,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
22222,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
22223,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
22224,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
22225,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
22226,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
22227,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
22228,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
22229,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
22230,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Water
22231,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
22232,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
22233,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
22234,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
22235,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
22236,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
22237,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
22238,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
22239,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
22240,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
22241,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
22242,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
22243,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
22244,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
22245,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
22246,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
22247,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
22248,Forest,Water,NULL,Non_Water,Non_Wetland,Built-up,NULL,Forest
22249,Forest,Water,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Water
22250,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
22251,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
22252,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
22253,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
22254,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Built-up,Water
22255,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Built-up,Forest
22256,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
22257,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
22258,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
22259,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
22260,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
22261,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
22262,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
22263,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
22264,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Built-up,Forest
22265,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
22266,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
22267,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
22268,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
22269,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
22270,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
22271,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
22272,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
22273,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
22274,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
22275,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
22276,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
22277,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
22278,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
22279,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
22280,Forest,Water,NULL,Water,Non_Wetland,Wetland,NULL,Bareland
22281,Forest,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
22282,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
22283,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
22284,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
22285,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
22286,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
22287,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
22288,Forest,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
22289,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
22290,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
22291,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
22292,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
22293,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
22294,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
22295,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
22296,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
22297,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
22298,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
22299,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
22300,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
22301,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
22302,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
22303,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
22304,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
22305,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
22306,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
22307,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
22308,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
22309,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
22310,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
22311,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
22312,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
22313,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
22314,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
22315,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
22316,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
22317,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
22318,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
22319,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
22320,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
22321,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
22322,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22323,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
22324,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
22325,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
22326,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
22327,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
22328,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
22329,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
22330,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
22331,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
22332,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
22333,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
22334,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
22335,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
22336,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
22337,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
22338,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
22339,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
22340,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
22341,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
22342,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
22343,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
22344,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
22345,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
22346,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
22347,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
22348,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
22349,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
22350,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
22351,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
22352,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
22353,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
22354,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
22355,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
22356,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
22357,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
22358,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
22359,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
22360,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
22361,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
22362,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
22363,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
22364,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
22365,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
22366,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
22367,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
22368,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
22369,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22370,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
22371,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
22372,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
22373,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
22374,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
22375,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
22376,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
22377,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
22378,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
22379,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
22380,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
22381,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22382,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
22383,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
22384,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
22385,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
22386,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
22387,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
22388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
22389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
22390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
22391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
22392,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
22393,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
22394,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
22395,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Forest
22396,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
22397,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
22398,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
22399,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
22400,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
22401,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
22402,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
22403,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
22404,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
22405,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
22406,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
22407,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
22408,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
22409,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
22410,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
22411,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
22412,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
22413,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
22414,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
22415,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
22416,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
22417,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
22418,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
22419,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
22420,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
22421,Forest,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Forest
22422,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
22423,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
22424,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
22425,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
22426,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
22427,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
22428,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
22429,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
22430,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
22431,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
22432,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
22433,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
22434,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
22435,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
22436,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
22437,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
22438,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
22439,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
22440,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
22441,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
22442,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
22443,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
22444,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
22445,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
22446,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
22447,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
22448,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
22449,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
22450,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
22451,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
22452,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Built-up,Forest
22453,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
22454,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
22455,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
22456,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
22457,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
22458,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
22459,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
22460,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
22461,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
22462,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Wetland
22463,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
22464,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
22465,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
22466,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
22467,Forest,Water,Grassland,Water,Non_Wetland,Forest,NULL,Forest
22468,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Wetland
22469,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
22470,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
22471,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
22472,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
22473,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
22474,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
22475,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
22476,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
22477,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
22478,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
22479,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
22480,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
22481,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
22482,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
22483,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
22484,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
22485,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
22486,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
22487,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
22488,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
22489,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
22490,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
22491,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
22492,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
22493,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
22494,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
22495,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
22496,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
22497,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
22498,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
22499,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
22500,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
22501,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
22502,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
22503,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
22504,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
22505,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22506,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
22507,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
22508,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
22509,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
22510,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
22511,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
22512,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
22513,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
22514,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
22515,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
22516,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
22517,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
22518,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
22519,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
22520,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
22521,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Water
22522,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
22523,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
22524,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
22525,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
22526,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
22527,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
