Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
3773,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
3774,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3775,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
3776,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3777,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3778,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3779,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
3780,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3781,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3782,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3783,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3784,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3785,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3786,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3787,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3788,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3789,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3790,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3791,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3792,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3793,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3794,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3795,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3796,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3797,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3798,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3799,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3800,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
3801,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3802,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3803,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3804,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3805,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
3806,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3807,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3808,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3809,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3810,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3811,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3812,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
3813,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3814,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3815,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3816,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3817,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3818,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3819,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
3820,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
3821,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3822,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3823,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3824,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3825,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3826,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3827,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3828,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3829,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3830,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
3831,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
3832,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3833,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3834,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
3835,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3836,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
3837,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
3838,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3839,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
3840,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3841,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3842,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
3843,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3844,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3845,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
3846,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Built-up
3847,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3848,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3849,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3850,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
3851,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3852,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3853,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3854,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3855,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3856,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3857,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3858,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3859,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3860,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3861,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3862,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3863,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3864,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3865,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
3866,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3867,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3868,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3869,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3870,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
3871,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3872,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3873,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3874,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
3875,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3876,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3877,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3878,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
3879,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3880,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3881,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3882,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3883,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3884,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3885,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
3886,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3887,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3888,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3889,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3890,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3891,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3892,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3893,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
3894,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
3895,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3896,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3897,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3898,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3899,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3900,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3901,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3902,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3903,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3904,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3905,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3906,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3907,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3908,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3909,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3910,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3911,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3912,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3913,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3914,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3915,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3916,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3917,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
3918,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3919,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3920,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3921,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3922,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3923,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3924,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3925,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3926,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3927,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3928,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3929,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3930,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3931,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3932,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3933,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3934,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3935,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3936,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3937,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
3938,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3939,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3940,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3941,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
3942,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3943,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3944,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
3945,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
3946,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3947,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
3948,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3949,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3950,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3951,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3952,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
3953,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
3954,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3955,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3956,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
3957,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3958,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3959,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3960,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
3961,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3962,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3963,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3964,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3965,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3966,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
3967,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3968,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3969,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3970,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3971,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3972,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3973,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3974,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3975,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
3976,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3977,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3978,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
3979,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3980,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3981,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3982,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3983,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3984,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3985,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3986,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3987,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3988,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3989,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3990,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3991,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3992,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3993,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3994,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3995,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3996,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3997,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3998,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3999,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4000,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4001,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
4002,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4003,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4004,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4005,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4006,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4007,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4008,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4009,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4010,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4011,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4012,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4013,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
4014,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4015,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
4016,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
4017,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Bareland
4018,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
4019,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4020,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
4021,Water,Water,Water,NULL,Water,NULL,Wetland,Water
4022,Water,Water,Water,NULL,Water,NULL,Water,Grassland
4023,Water,Water,Water,NULL,Water,NULL,Water,Water
4024,Water,Water,Water,NULL,Water,NULL,Water,Forest
4025,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4026,Water,Water,Water,NULL,Water,Grassland,Grassland,Wetland
4027,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
4028,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
4029,Water,Water,Water,NULL,Water,Grassland,Wetland,Grassland
4030,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
4031,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
4032,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
4033,Water,Water,Water,NULL,Water,Grassland,Water,Wetland
4034,Water,Water,Water,NULL,Water,Grassland,Water,Bareland
4035,Water,Water,Water,NULL,Water,Grassland,Water,Water
4036,Water,Water,Water,NULL,Water,Grassland,Water,Forest
4037,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
4038,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
4039,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
4040,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
4041,Water,Water,Water,NULL,Water,Wetland,Water,Bareland
4042,Water,Water,Water,NULL,Water,Wetland,Water,Water
4043,Water,Water,Water,NULL,Water,Wetland,Water,Forest
4044,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4045,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
4046,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
4047,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
4048,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
4049,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
4050,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
4051,Water,Water,Water,NULL,Water,Bareland,Water,Water
4052,Water,Water,Water,NULL,Water,Bareland,Water,Forest
4053,Water,Water,Water,NULL,Water,Water,NULL,Water
4054,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
4055,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
4056,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
4057,Water,Water,Water,NULL,Water,Water,Grassland,Water
4058,Water,Water,Water,NULL,Water,Water,Grassland,Forest
4059,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
4060,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
4061,Water,Water,Water,NULL,Water,Water,Wetland,Bareland
4062,Water,Water,Water,NULL,Water,Water,Wetland,Water
4063,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4064,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
4065,Water,Water,Water,NULL,Water,Water,Water,Grassland
4066,Water,Water,Water,NULL,Water,Water,Water,Wetland
4067,Water,Water,Water,NULL,Water,Water,Water,Bareland
4068,Water,Water,Water,NULL,Water,Water,Water,Water
4069,Water,Water,Water,NULL,Water,Water,Water,Forest
4070,Water,Water,Water,NULL,Water,Water,Forest,Water
4071,Water,Water,Water,NULL,Water,Water,Forest,Forest
4072,Water,Water,Water,NULL,Water,Forest,Water,Forest
4073,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
4074,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
4075,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4076,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
4077,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
4078,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4079,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
4080,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
4081,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
4082,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
4083,Water,Water,Water,Non_Water,Water,Water,NULL,Water
4084,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
4085,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
4086,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
4087,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
4088,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
4089,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
4090,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
4091,Water,Water,Water,Non_Water,Water,Water,Water,Water
4092,Water,Water,Water,Non_Water,Water,Water,Water,Forest
4093,Water,Water,Water,Non_Water,Water,Water,Forest,Water
4094,Water,Water,Water,Non_Water,Water,Forest,Water,Water
4095,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
4096,Water,Water,Water,Water,Water,NULL,Wetland,Forest
4097,Water,Water,Water,Water,Water,NULL,Water,Water
4098,Water,Water,Water,Water,Water,NULL,Water,Forest
4099,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
4100,Water,Water,Water,Water,Water,Grassland,Grassland,Water
4101,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
4102,Water,Water,Water,Water,Water,Grassland,Water,Grassland
4103,Water,Water,Water,Water,Water,Grassland,Water,Wetland
4104,Water,Water,Water,Water,Water,Grassland,Water,Bareland
4105,Water,Water,Water,Water,Water,Grassland,Water,Water
4106,Water,Water,Water,Water,Water,Grassland,Water,Forest
4107,Water,Water,Water,Water,Water,Wetland,Grassland,Water
4108,Water,Water,Water,Water,Water,Wetland,Wetland,Water
4109,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
4110,Water,Water,Water,Water,Water,Wetland,Water,Grassland
4111,Water,Water,Water,Water,Water,Wetland,Water,Water
4112,Water,Water,Water,Water,Water,Wetland,Water,Forest
