Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXM_M_R
6794,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6795,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
6796,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Built-up
6797,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
6798,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6799,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
6800,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6801,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6802,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6803,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
6804,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6805,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6806,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
6807,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6808,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
6809,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
6810,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6811,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6812,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6813,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6814,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
6815,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6816,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6817,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6818,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6819,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6820,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6821,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
6822,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6823,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6824,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
6825,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6826,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
6827,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6828,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
6829,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
6830,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
6831,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6832,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
6833,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6834,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
6835,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6836,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
6837,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6838,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6839,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6840,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6841,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6842,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
6843,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6844,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6845,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
6846,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6847,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
6848,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6849,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6850,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
6851,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
6852,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6853,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6854,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
6855,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
6856,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6857,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
6858,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
6859,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6860,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6861,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6862,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
6863,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
6864,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6865,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
6866,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
6867,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
6868,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6869,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6870,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6871,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6872,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6873,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6874,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6875,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
6876,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
6877,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
6878,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
6879,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
6880,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
6881,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
6882,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
6883,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6884,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
6885,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
6886,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
6887,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
6888,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
6889,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
6890,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6891,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
6892,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6893,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6894,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6895,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
6896,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
6897,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6898,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6899,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
6900,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6901,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6902,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6903,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6904,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6905,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6906,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6907,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
6908,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6909,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
6910,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6911,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6912,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6913,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6914,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
6915,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6916,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6917,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
6918,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6919,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6920,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Built-up
6921,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6922,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6923,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6924,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Water
6925,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6926,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6927,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
6928,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6929,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Built-up
6930,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
6931,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6932,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6933,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6934,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6935,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6936,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6937,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6938,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6939,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6940,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
6941,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6942,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6943,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6944,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6945,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6946,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6947,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6948,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Built-up
6949,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6950,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6951,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6952,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6953,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
6954,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6955,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
6956,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Built-up
6957,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
6958,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6959,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
6960,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6961,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
6962,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6963,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6964,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6965,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6966,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
6967,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6968,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
6969,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6970,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6971,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
6972,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
6973,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6974,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
6975,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6976,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
6977,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
6978,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6979,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
6980,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6981,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
6982,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6983,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,NULL
6984,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6985,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
6986,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6987,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6988,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6989,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6990,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6991,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6992,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6993,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6994,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6995,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
6996,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6997,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6998,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6999,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
7000,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Forest
7001,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7002,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7003,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
7004,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7005,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7006,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7007,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Forest
7008,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
7009,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
7010,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7011,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7012,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
7013,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
7014,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
7015,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
7016,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
7017,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
7018,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
7019,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
7020,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Water
7021,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7022,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
7023,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
7024,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7025,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7026,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7027,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7028,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7029,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7030,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7031,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
7032,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7033,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7034,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7035,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7036,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7037,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7038,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7039,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7040,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7041,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7042,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7043,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7044,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7045,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
7046,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7047,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7048,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7049,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7050,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7051,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7052,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7053,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7054,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7055,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
7056,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
7057,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7058,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
7059,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
7060,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7061,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
7062,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
7063,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
7064,Forest,Forest,Water,NULL,Water,NULL,Water,Water
7065,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
7066,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
7067,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
7068,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
7069,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
7070,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
7071,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
7072,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
7073,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
7074,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
7075,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
7076,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
7077,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
7078,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
7079,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
7080,Forest,Forest,Water,NULL,Water,Water,Bareland,Grassland
7081,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
7082,Forest,Forest,Water,NULL,Water,Water,Water,Water
7083,Forest,Forest,Water,NULL,Water,Water,Water,Forest
7084,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
7085,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7086,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7087,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
7088,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7089,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7090,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
7091,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
7092,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
7093,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
7094,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
7095,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
7096,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
7097,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
7098,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
7099,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
7100,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
7101,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7102,Forest,Forest,Water,Water,Water,NULL,Water,Water
7103,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7104,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
7105,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
7106,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
7107,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7108,Forest,Forest,Water,Water,Water,Bareland,Bareland,Water
7109,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
7110,Forest,Forest,Water,Water,Water,Water,Grassland,Water
7111,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
7112,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
7113,Forest,Forest,Water,Water,Water,Water,Water,Water
7114,Forest,Forest,Water,Water,Water,Water,Water,Forest
7115,Forest,Forest,Water,Water,Water,Water,Forest,Water
7116,Forest,Forest,Water,Water,Water,Water,Forest,Forest
7117,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
7118,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
7119,Forest,Forest,Water,Water,Water,Forest,Water,Forest
7120,Forest,Forest,Water,Water,Water,Forest,Forest,Water
7121,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
7122,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
