Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBP_M_R
25592,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
25593,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
25594,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
25595,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
25596,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
25597,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25598,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
25599,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25600,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25601,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
25602,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
25603,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
25604,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
25605,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
25606,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
25607,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
25608,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
25609,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
25610,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
25611,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
25612,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
25613,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
25614,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
25615,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
25616,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
25617,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
25618,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
25619,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Forest
25620,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
25621,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
25622,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
25623,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
25624,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
25625,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
25626,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
25627,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
25628,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
25629,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
25630,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
25631,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
25632,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
25633,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
25634,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
25635,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
25636,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
25637,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
25638,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
25639,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
25640,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
25641,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
25642,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
25643,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
25644,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
25645,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
25646,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
25647,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
25648,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
25649,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
25650,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
25651,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
25652,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
25653,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
25654,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
25655,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
25656,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
25657,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
25658,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
25659,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
25660,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
25661,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
25662,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
25663,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
25664,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
25665,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
25666,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
25667,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
25668,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
25669,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
25670,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
25671,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
25672,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
25673,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
25674,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
25675,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
25676,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
25677,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
25678,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
25679,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
25680,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
25681,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
25682,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
25683,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
25684,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25685,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
25686,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25687,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
25688,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
25689,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
25690,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
25691,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
25692,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
25693,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
25694,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
25695,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
25696,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
25697,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25698,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
25699,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25700,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
25701,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
25702,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25703,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25704,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
25705,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
25706,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
25707,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
25708,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
25709,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
25710,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25711,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25712,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,NULL
25713,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
25714,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
25715,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
25716,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
25717,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
25718,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
25719,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
25720,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
25721,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
25722,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
25723,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
25724,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
25725,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
25726,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
25727,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
25728,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
25729,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
25730,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
25731,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
25732,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
25733,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
25734,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
25735,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
25736,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Built-up
25737,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
25738,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,NULL
25739,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
25740,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
25741,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
25742,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
25743,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
25744,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
25745,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
25746,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
25747,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
25748,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25749,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
25750,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
25751,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Water
25752,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
25753,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
25754,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
25755,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
25756,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
25757,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
25758,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
25759,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
25760,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
25761,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
25762,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
25763,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
25764,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
25765,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
25766,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
25767,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
25768,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
25769,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
25770,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
25771,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
25772,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
25773,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
25774,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
25775,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
25776,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25777,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
25778,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
25779,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
25780,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25781,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25782,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25783,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25784,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
25785,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25786,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
25787,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
25788,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
25789,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
25790,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
25791,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
25792,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
25793,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
25794,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
25795,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
25796,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
25797,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
25798,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
25799,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
25800,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
25801,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
25802,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
25803,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
25804,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
25805,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25806,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
25807,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25808,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25809,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
25810,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
25811,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
25812,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
25813,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
25814,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
25815,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
25816,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
25817,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
25818,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
25819,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
25820,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
25821,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
25822,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,NULL
25823,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
25824,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Forest
25825,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
25826,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
25827,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
25828,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
25829,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
25830,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
25831,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
25832,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
25833,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
25834,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
25835,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
25836,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
25837,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
25838,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
25839,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
25840,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
25841,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
25842,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
25843,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
25844,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
25845,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
25846,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
25847,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
25848,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,NULL
25849,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
25850,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
25851,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
25852,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
25853,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
25854,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
25855,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
25856,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
25857,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
25858,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
25859,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
25860,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
25861,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
25862,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
25863,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
25864,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
25865,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
25866,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
25867,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
25868,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
25869,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
25870,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
25871,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
25872,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
25873,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
25874,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
25875,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
25876,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25877,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
25878,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25879,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
25880,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,NULL
25881,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
25882,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
25883,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
25884,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
25885,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
25886,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Wetland
25887,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
25888,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25889,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25890,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
25891,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25892,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
25893,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
25894,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
25895,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
25896,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
25897,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
25898,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25899,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25900,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
25901,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
25902,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
25903,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Wetland
25904,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
25905,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
25906,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest,Wetland
25907,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Forest
25908,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,NULL
25909,Forest,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Wetland
25910,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
25911,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
