Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEH_M_R
3290,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
3291,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3292,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3293,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3294,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3295,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3296,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3297,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Built-up
3298,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3299,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3300,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3301,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3302,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3303,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3304,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3305,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3306,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
3307,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
3308,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
3309,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3310,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
3311,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3312,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3313,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3314,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
3315,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
3316,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
3317,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
3318,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3319,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3320,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3321,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3322,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3323,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3324,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3325,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3326,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
3327,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
3328,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3329,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3330,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3331,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3332,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3333,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Water
3334,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3335,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3336,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3337,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
3338,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3339,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3340,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3341,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3342,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
3343,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
3344,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3345,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3346,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3347,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3348,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3349,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3350,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
3351,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3352,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3353,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
3354,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Bareland
3355,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
3356,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
3357,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3358,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3359,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3360,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3361,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3362,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
3363,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3364,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3365,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3366,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3367,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3368,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3369,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3370,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3371,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3372,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3373,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
3374,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
3375,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3376,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3377,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3378,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
3379,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Bareland
3380,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
3381,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3382,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3383,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
3384,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3385,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3386,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3387,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3388,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3389,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3390,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3391,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3392,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3393,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
3394,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3395,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
3396,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3397,Water,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Water
3398,Water,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Forest
3399,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3400,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
3401,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
3402,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3403,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
3404,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
3405,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3406,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Grassland
3407,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Bareland
3408,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
3409,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
3410,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3411,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
3412,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
3413,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3414,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3415,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
3416,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3417,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
3418,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3419,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3420,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
3421,Water,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
3422,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Grassland
3423,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3424,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3425,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3426,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3427,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3428,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3429,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3430,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
3431,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3432,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3433,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3434,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
3435,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3436,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3437,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
3438,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
3439,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3440,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3441,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3442,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3443,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3444,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3445,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3446,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
3447,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
3448,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3449,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3450,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
3451,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
3452,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3453,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3454,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3455,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3456,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3457,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3458,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
3459,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
3460,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3461,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3462,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
3463,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3464,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
3465,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3466,Water,Water,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
3467,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3468,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3469,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3470,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3471,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3472,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3473,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3474,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3475,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
3476,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
3477,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3478,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3479,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3480,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
3481,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3482,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3483,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3484,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3485,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3486,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
3487,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
3488,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
3489,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3490,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3491,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
3492,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3493,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3494,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
3495,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3496,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3497,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3498,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3499,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3500,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3501,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
3502,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3503,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
3504,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3505,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3506,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3507,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3508,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3509,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3510,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
3511,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3512,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3513,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3514,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3515,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
3516,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3517,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3518,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
3519,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
3520,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3521,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3522,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3523,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3524,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3525,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3526,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3527,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3528,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
3529,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3530,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3531,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3532,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Water
3533,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3534,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3535,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
3536,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
3537,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3538,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3539,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3540,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3541,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3542,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3543,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
3544,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
3545,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
3546,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3547,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
3548,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3549,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3550,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3551,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3552,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
3553,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
3554,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
3555,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3556,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3557,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3558,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3559,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
3560,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3561,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3562,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3563,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3564,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3565,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3566,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3567,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3568,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
3569,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3570,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
3571,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3572,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3573,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3574,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
3575,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3576,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
3577,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
3578,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
3579,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3580,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
3581,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
3582,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
3583,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
3584,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3585,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3586,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3587,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3588,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
3589,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
3590,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3591,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3592,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3593,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3594,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3595,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3596,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3597,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3598,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3599,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3600,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3601,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3602,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
3603,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3604,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3605,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3606,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3607,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3608,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3609,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3610,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3611,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3612,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3613,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3614,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
3615,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3616,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
3617,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3618,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3619,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3620,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3621,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
3622,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
3623,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3624,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
