Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZH_M_R
4393,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4394,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4395,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4396,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4397,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4398,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4399,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4400,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4401,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4402,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4403,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
4404,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4405,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4406,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4407,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4408,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4409,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4410,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4411,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4412,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4413,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4414,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4415,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4416,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
4417,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4418,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4419,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4420,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
4421,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4422,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4423,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4424,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4425,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4426,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4427,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4428,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4429,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4430,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4431,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4432,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4433,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4434,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4435,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4436,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4437,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4438,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4439,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4440,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4441,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4442,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4443,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4444,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4445,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4446,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4447,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4448,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4449,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
4450,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4451,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
4452,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4453,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4454,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4455,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4456,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4457,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4458,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
4459,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4460,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4461,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4462,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4466,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4467,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4468,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4469,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4470,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4471,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4472,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4473,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4474,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4475,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4476,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
4477,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4478,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4479,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4480,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4481,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4482,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4483,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4484,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4485,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4486,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4487,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4488,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4489,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4490,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4491,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4492,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4493,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4494,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4495,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
4496,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4497,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4498,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4499,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4500,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4501,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4502,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4503,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4504,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4505,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4506,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4507,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4508,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4509,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Cropland
4510,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4511,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4512,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4513,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4514,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4515,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4516,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4517,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4518,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4519,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4520,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4521,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4522,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4523,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4524,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4525,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4526,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4527,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4528,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4529,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4530,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4531,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4532,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4533,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4534,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4535,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4536,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4537,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4538,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4539,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4540,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4541,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4542,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4543,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4544,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4545,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4546,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4547,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4548,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4549,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4550,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4551,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4552,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4553,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
4554,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4555,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
4556,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4557,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4558,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4559,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4560,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4561,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4562,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4563,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4564,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4565,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4566,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4567,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4568,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4569,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4570,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4571,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4572,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4573,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4574,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
4575,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4576,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4577,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4578,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4579,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4580,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4581,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4582,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4583,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4584,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4585,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
4586,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
4587,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4588,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4589,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
4590,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
4591,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
4592,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
4593,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4594,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4595,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4596,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4597,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4598,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
4599,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4600,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4601,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4602,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
4603,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
4604,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4605,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
4606,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4607,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4608,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4609,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4610,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4611,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4612,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
4613,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
4614,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
4615,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4616,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
4617,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
4618,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4619,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
4620,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
4621,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4622,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4623,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
4624,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4625,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
4626,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4627,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4628,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4629,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4630,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4631,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
4632,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4633,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4634,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4635,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4636,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4637,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4638,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4639,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4640,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4641,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4642,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4643,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4644,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4645,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4646,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4647,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
4648,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4649,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4650,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4651,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
4652,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4653,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
4654,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
4655,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
4656,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
4657,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
4658,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4659,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4660,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
4661,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
4662,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
4663,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
4664,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,NULL
4665,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4666,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4667,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
4668,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
4669,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4670,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
4671,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
4672,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4673,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4674,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
4675,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
4676,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4677,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4678,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4679,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4680,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4681,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4682,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4683,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4684,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4685,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
4686,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
4687,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
4688,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
4689,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
4690,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
4691,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
4692,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
4693,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
4694,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
4695,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
4696,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
4697,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
4698,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Water
4699,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,NULL
4700,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
4701,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
4702,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
4703,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
4704,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
4705,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
4706,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
4707,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
4708,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
4709,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
4710,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
4711,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
4712,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
4713,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
4714,Forest,NULL,Water,Water,Water,Wetland,Water,Water
4715,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
4716,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
4717,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
4718,Forest,NULL,Water,Water,Water,Water,Wetland,Water
4719,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
4720,Forest,NULL,Water,Water,Water,Water,Water,Wetland
4721,Forest,NULL,Water,Water,Water,Water,Water,Water
4722,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
