Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
5506,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
5507,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
5508,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Forest,NULL
5509,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
5510,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Forest
5511,Forest,NULL,NULL,Water,Non_Wetland,Forest,Bareland,NULL
5512,Forest,NULL,NULL,Water,Non_Wetland,Forest,Bareland,Grassland
5513,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Forest
5514,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,NULL
5515,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Forest
5516,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5517,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5518,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5519,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5520,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5521,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5522,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5523,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5524,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5525,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5526,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5527,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5528,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5529,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5530,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5531,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5532,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5533,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5534,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5535,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5536,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5537,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5538,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5539,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5540,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5541,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5542,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5543,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5544,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5545,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5546,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5547,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5548,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5549,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5550,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5551,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5552,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5553,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5554,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5555,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
5556,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5557,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
5558,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
5559,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5560,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5561,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5562,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5563,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5564,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5565,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5566,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5567,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5568,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5569,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5570,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5571,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5572,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5573,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5574,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5575,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5576,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5577,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5578,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5579,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5580,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5581,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5582,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5583,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5584,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5585,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5586,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5587,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5588,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5589,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5590,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5591,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5592,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5593,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5594,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5595,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5596,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5597,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
5598,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5599,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5600,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5601,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5602,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5603,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5604,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5605,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5606,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5607,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5608,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5609,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5610,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5611,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5612,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5613,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5614,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5615,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
5616,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5617,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5618,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5619,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
5620,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
5621,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5622,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
5623,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5624,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5625,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5626,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5627,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5628,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5629,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5630,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
5631,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5632,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5633,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5634,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5635,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5636,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5637,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5638,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
5639,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5640,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
5641,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5642,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
5643,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5644,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
5645,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
5646,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5647,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
5648,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5649,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5650,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
5651,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
5652,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5653,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5654,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
5655,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5656,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
5657,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
5658,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
5659,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
5660,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,NULL
5661,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
5662,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
5663,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
5664,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
5665,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
5666,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5667,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5668,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5669,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,NULL
5670,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
5671,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
5672,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Bareland,NULL
5673,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,NULL
5674,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
5675,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
5676,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5677,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5678,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5679,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5680,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5681,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5682,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5683,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5684,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5685,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5686,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5687,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5688,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5689,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5690,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5691,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5692,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5693,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5694,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5695,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5696,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5697,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5698,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5699,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5700,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5701,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5702,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5703,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5704,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
5705,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
5706,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
5707,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5708,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5709,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5710,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5711,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5712,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5713,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5714,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5715,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5716,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5717,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5718,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5719,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5720,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5721,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5722,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5723,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5724,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5725,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5726,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5727,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5728,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5729,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5730,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5731,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5732,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5733,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
5734,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5735,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5736,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5737,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
5738,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5739,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5740,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5741,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5742,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5743,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5744,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5745,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5746,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5747,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5748,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5749,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5750,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5751,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5752,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5753,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5754,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5755,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5756,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5757,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5758,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5759,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5760,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5761,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5762,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5763,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5764,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5765,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5766,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5767,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5768,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5769,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5770,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5771,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5772,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5773,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5774,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5775,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5776,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5777,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5778,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5779,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5780,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5781,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5782,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5783,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5784,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5785,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5786,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5787,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5788,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5789,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5790,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5791,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5792,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5793,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5794,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5795,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5796,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5797,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5798,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5799,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5800,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
5801,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
5802,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5803,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5804,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
5805,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
5806,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
5807,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
5808,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
5809,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5810,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
5811,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5812,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
5813,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
5814,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
5815,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
5816,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
5817,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
5818,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5819,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
5820,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
5821,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
5822,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
5823,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
5824,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
5825,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Forest
5826,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
