Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZT_M_R
4860,Wetland,NULL,Water,Water,Water,NULL,Wetland,Wetland
4861,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
4862,Wetland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
4863,Wetland,NULL,Water,Water,Water,Grassland,Water,Grassland
4864,Wetland,NULL,Water,Water,Water,Grassland,Water,Wetland
4865,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
4866,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
4867,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
4868,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
4869,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
4870,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
4871,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
4872,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
4873,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
4874,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
4875,Wetland,NULL,Water,Water,Water,Bareland,Wetland,Wetland
4876,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
4877,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
4878,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
4879,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
4880,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
4881,Wetland,NULL,Water,Water,Water,Water,Water,Water
4882,Wetland,NULL,Water,Water,Water,Water,Water,Forest
4883,Wetland,NULL,Water,Water,Water,Forest,Water,Wetland
4884,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4885,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4886,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4887,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4888,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4889,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4890,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4891,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4892,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4893,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4894,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4895,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4896,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4897,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4898,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4899,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4900,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4901,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4902,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4903,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4904,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4905,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4906,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4907,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4908,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4909,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4910,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4911,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4912,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4913,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4914,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
4915,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4916,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4917,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Water
4918,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4919,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4920,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4921,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4922,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4923,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4924,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4925,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4926,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4927,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4928,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4929,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4930,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4931,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4932,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4933,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
4934,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4935,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
4936,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
4937,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
4938,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
4939,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
4940,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
4941,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
4942,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
4943,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Water
4944,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
4945,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
4946,Wetland,Cropland,Water,Water,Water,Wetland,Water,Wetland
4947,Wetland,Cropland,Water,Water,Water,Water,Wetland,Wetland
4948,Wetland,Cropland,Water,Water,Water,Water,Water,Wetland
4949,Wetland,Cropland,Water,Water,Water,Water,Water,Water
4950,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4951,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4952,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4953,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4954,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
4955,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4956,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4957,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4958,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4959,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4960,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4961,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4962,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4963,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
4964,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4965,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
4966,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
4967,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4968,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4969,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
4970,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4971,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
4972,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4973,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
4974,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4975,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
4976,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4977,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4978,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4979,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4980,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
4981,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
4982,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4983,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4984,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4985,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4986,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4987,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4988,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4989,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4990,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4991,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4992,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4993,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4994,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4995,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4996,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
4997,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4998,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4999,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
5000,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5001,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5002,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5003,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5004,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5005,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5006,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5007,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
5008,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5009,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5010,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5011,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
5012,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
5013,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
5014,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5015,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5016,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5017,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5018,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5019,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5020,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5021,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5022,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5023,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5024,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5025,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5026,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
5027,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5028,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
5029,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5030,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5031,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5032,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
5033,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5034,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5035,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5036,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5037,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5038,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5039,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
5040,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5041,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland,Wetland,Grassland
5042,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5043,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
5044,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Bareland
5045,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5046,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
5047,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5048,Wetland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5049,Wetland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
5050,Wetland,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
5051,Wetland,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
5052,Wetland,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
5053,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
5054,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5055,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5056,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5057,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
5058,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
5059,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
5060,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5061,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5062,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5063,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5064,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5065,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
5066,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
5067,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
5068,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
5069,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
5070,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Water
5071,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
5072,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
5073,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5074,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5075,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5076,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5077,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5078,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5079,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
5080,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
5081,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5082,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5083,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5084,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
5085,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5086,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
5087,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
5088,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
5089,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5090,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5091,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5092,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
5093,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
5094,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
5095,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
5096,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5097,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
5098,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
5099,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
5100,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
5101,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
5102,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
5103,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
5104,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5105,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
5106,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5107,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5108,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5109,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5110,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5111,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
5112,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5113,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5114,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5115,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5116,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5117,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5118,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5119,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
5120,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
5121,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
5122,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
5123,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5124,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Bareland
5125,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
5126,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5127,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5128,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5129,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5130,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5131,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
5132,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5133,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5134,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
5135,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5136,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5137,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
5138,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
5139,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5140,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5141,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5142,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
5143,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5144,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
5145,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
5146,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5147,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5148,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5149,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5150,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5151,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
5152,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5153,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
5154,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
5155,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
5156,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
5157,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5158,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
5159,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5160,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
5161,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
5162,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
5163,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
5164,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
5165,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5166,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5167,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
5168,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
5169,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
5170,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
5171,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
5172,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
5173,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Grassland
5174,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
5175,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Water
5176,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Water,Grassland
5177,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
5178,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
5179,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
5180,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Bareland
5181,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
5182,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
5183,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5184,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
5185,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5186,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
5187,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5188,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
5189,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
5190,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
