Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R
4006,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Water
4007,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
4008,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4009,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4010,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4011,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4012,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4013,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4014,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4015,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4016,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4017,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4018,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4019,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
4020,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4021,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4022,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4023,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4024,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4025,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4026,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4027,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4028,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4029,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
4030,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Bareland,Water
4031,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
4032,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
4033,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
4034,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4035,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4036,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4037,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
4038,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4039,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4040,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4041,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4042,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4043,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4044,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4045,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4046,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4047,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4048,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
4049,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4050,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4051,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4052,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4053,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4054,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4055,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4056,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4057,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4058,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4059,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4060,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
4061,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4062,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4063,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4064,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4065,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4066,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4067,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4068,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4069,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4070,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4071,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4072,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4073,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4074,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4075,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
4076,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4077,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4078,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4079,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4080,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
4081,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4082,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4083,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4084,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4085,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4086,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4087,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4088,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
4089,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4090,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4091,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
4092,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4093,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
4094,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4095,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
4096,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
4097,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4098,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4099,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
4100,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
4101,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4102,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4103,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4104,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4105,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
4106,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
4107,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4108,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4109,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4110,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4111,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4112,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4113,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4114,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4115,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4116,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4117,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4118,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
4119,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4120,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
4121,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4122,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4123,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4124,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
4125,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4126,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
4127,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4128,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4129,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
4130,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
4131,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4132,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4133,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
4134,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4135,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4136,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
4137,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4138,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
4139,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
4140,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
4141,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
4142,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4143,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4144,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4145,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
4146,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4147,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4148,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4149,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4150,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4151,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4152,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4153,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4154,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4155,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4156,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4157,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4158,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4159,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4160,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4161,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4162,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4163,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4164,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4165,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4166,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4167,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4168,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4169,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4170,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4171,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4172,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4173,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
4174,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
4175,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4176,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4177,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4178,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4179,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4180,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4181,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4182,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4183,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4184,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4185,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4186,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
4187,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
4188,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4189,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
4190,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
4191,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
4192,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4193,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4194,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
4195,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
4196,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
4197,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4198,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4199,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4200,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4201,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4202,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
4203,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
4204,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4205,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
4206,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4207,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4208,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4209,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4210,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4211,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4212,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
4213,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4214,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4215,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4216,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
4217,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4218,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
4219,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
4220,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4221,Water,Water,Wetland,Water,Wetland,Built-up,Wetland,Grassland
4222,Water,Water,Wetland,Water,Wetland,Built-up,Wetland,Wetland
4223,Water,Water,Wetland,Water,Wetland,Built-up,Wetland,Water
4224,Water,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
4225,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
4226,Water,Water,Wetland,Water,Wetland,Built-up,Water,Forest
4227,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
4228,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4229,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4230,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
4231,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4232,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
4233,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
4234,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
4235,Water,Water,Wetland,Water,Wetland,Water,Water,Water
4236,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
4237,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
4238,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4239,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4240,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
4241,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
4242,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4243,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Grassland
4244,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
4245,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
4246,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
4247,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Water
4248,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
4249,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4250,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
4251,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4252,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4253,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4254,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4255,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4256,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4257,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4258,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
4259,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4260,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4261,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4262,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4263,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4264,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4265,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4266,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4267,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4268,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4269,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4270,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Water
4271,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4272,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4273,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4274,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4275,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
4276,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4277,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4278,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4279,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4280,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
4281,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4282,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4283,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4284,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
4285,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4286,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
4287,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4288,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4289,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4290,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4291,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4292,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
4293,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4294,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4295,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4296,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4297,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4298,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4299,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4300,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4301,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4302,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4303,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4304,Water,Water,Bareland,Non_Water,Non_Wetland,Built-up,Water,Water
4305,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4306,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4307,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4308,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Water
4309,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
4310,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4311,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4312,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4313,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4314,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
4315,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
4316,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
4317,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4318,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
4319,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Water
4320,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4321,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4322,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4323,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4324,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4325,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
4326,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4327,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4328,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4329,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
4330,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4331,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
4332,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4333,Water,Water,Bareland,Water,Non_Wetland,Built-up,Wetland,Grassland
4334,Water,Water,Bareland,Water,Non_Wetland,Built-up,Wetland,Water
